ID	Distance	Compared_with	Profilers	SampleID	Colour	Matrix
S676	0.0940827	Truth_Sequence_abundance	MPA2	Building1	Building	L2
S677	0.0472184	Truth_Sequence_abundance	MPA2	Building2	Building	L2
S678	0.0423142	Truth_Sequence_abundance	MPA2	Building3	Building	L2
S679	0.0479587	Truth_Sequence_abundance	MPA2	Building4	Building	L2
S680	0.0640977	Truth_Sequence_abundance	MPA2	Building5	Building	L2
S681	0.0833727	Truth_Sequence_abundance	MPA2	Gut1	Gut	L2
S682	0.0735552	Truth_Sequence_abundance	MPA2	Gut2	Gut	L2
S683	0.0904246	Truth_Sequence_abundance	MPA2	Gut3	Gut	L2
S684	0.0634212	Truth_Sequence_abundance	MPA2	Gut4	Gut	L2
S685	0.0734931	Truth_Sequence_abundance	MPA2	Gut5	Gut	L2
S686	0.0537221	Truth_Sequence_abundance	MPA2	Oral1	Oral	L2
S687	0.0455872	Truth_Sequence_abundance	MPA2	Oral2	Oral	L2
S688	0.0593762	Truth_Sequence_abundance	MPA2	Oral3	Oral	L2
S689	0.0459597	Truth_Sequence_abundance	MPA2	Oral4	Oral	L2
S690	0.0486027	Truth_Sequence_abundance	MPA2	Oral5	Oral	L2
S691	0.0664062	Truth_Sequence_abundance	MPA2	Skin1	Skin	L2
S692	0.100016	Truth_Sequence_abundance	MPA2	Skin2	Skin	L2
S693	0.0665405	Truth_Sequence_abundance	MPA2	Skin3	Skin	L2
S694	0.061387	Truth_Sequence_abundance	MPA2	Skin4	Skin	L2
S695	0.0470437	Truth_Sequence_abundance	MPA2	Skin5	Skin	L2
S696	0.0696733	Truth_Sequence_abundance	MPA2	Vaginal1	Vaginal	L2
S697	0.0819194	Truth_Sequence_abundance	MPA2	Vaginal2	Vaginal	L2
S698	0.0923013	Truth_Sequence_abundance	MPA2	Vaginal3	Vaginal	L2
S699	0.051492	Truth_Sequence_abundance	MPA2	Vaginal4	Vaginal	L2
S700	0.136534	Truth_Sequence_abundance	MPA2	Vaginal5	Vaginal	L2
S701	0.0530113	Truth_Taxonomic_abundance	Bracken	Building1	Building	L2
S702	0.0548302	Truth_Taxonomic_abundance	Bracken	Building2	Building	L2
S703	0.0456748	Truth_Taxonomic_abundance	Bracken	Building3	Building	L2
S704	0.0495977	Truth_Taxonomic_abundance	Bracken	Building4	Building	L2
S705	0.0713622	Truth_Taxonomic_abundance	Bracken	Building5	Building	L2
S706	0.0768974	Truth_Taxonomic_abundance	Bracken	Gut1	Gut	L2
S707	0.0673514	Truth_Taxonomic_abundance	Bracken	Gut2	Gut	L2
S708	0.102504	Truth_Taxonomic_abundance	Bracken	Gut3	Gut	L2
S709	0.0668506	Truth_Taxonomic_abundance	Bracken	Gut4	Gut	L2
S710	0.059841	Truth_Taxonomic_abundance	Bracken	Gut5	Gut	L2
S711	0.0442637	Truth_Taxonomic_abundance	Bracken	Oral1	Oral	L2
S712	0.0424397	Truth_Taxonomic_abundance	Bracken	Oral2	Oral	L2
S713	0.0859511	Truth_Taxonomic_abundance	Bracken	Oral3	Oral	L2
S714	0.0482709	Truth_Taxonomic_abundance	Bracken	Oral4	Oral	L2
S715	0.0511065	Truth_Taxonomic_abundance	Bracken	Oral5	Oral	L2
S716	0.0461054	Truth_Taxonomic_abundance	Bracken	Skin1	Skin	L2
S717	0.0502619	Truth_Taxonomic_abundance	Bracken	Skin2	Skin	L2
S718	0.0402973	Truth_Taxonomic_abundance	Bracken	Skin3	Skin	L2
S719	0.0601797	Truth_Taxonomic_abundance	Bracken	Skin4	Skin	L2
S720	0.0552563	Truth_Taxonomic_abundance	Bracken	Skin5	Skin	L2
S721	0.087162	Truth_Taxonomic_abundance	Bracken	Vaginal1	Vaginal	L2
S722	0.103906	Truth_Taxonomic_abundance	Bracken	Vaginal2	Vaginal	L2
S723	0.11148	Truth_Taxonomic_abundance	Bracken	Vaginal3	Vaginal	L2
S724	0.055222	Truth_Taxonomic_abundance	Bracken	Vaginal4	Vaginal	L2
S725	0.11238	Truth_Taxonomic_abundance	Bracken	Vaginal5	Vaginal	L2
S726	0.0523737	Truth_Taxonomic_abundance	Kraken2	Building1	Building	L2
S727	0.0566769	Truth_Taxonomic_abundance	Kraken2	Building2	Building	L2
S728	0.0504632	Truth_Taxonomic_abundance	Kraken2	Building3	Building	L2
S729	0.0581947	Truth_Taxonomic_abundance	Kraken2	Building4	Building	L2
S730	0.0772563	Truth_Taxonomic_abundance	Kraken2	Building5	Building	L2
S731	0.0745939	Truth_Taxonomic_abundance	Kraken2	Gut1	Gut	L2
S732	0.0670354	Truth_Taxonomic_abundance	Kraken2	Gut2	Gut	L2
S733	0.105085	Truth_Taxonomic_abundance	Kraken2	Gut3	Gut	L2
S734	0.0627383	Truth_Taxonomic_abundance	Kraken2	Gut4	Gut	L2
S735	0.0585562	Truth_Taxonomic_abundance	Kraken2	Gut5	Gut	L2
S736	0.0386841	Truth_Taxonomic_abundance	Kraken2	Oral1	Oral	L2
S737	0.0437126	Truth_Taxonomic_abundance	Kraken2	Oral2	Oral	L2
S738	0.0901265	Truth_Taxonomic_abundance	Kraken2	Oral3	Oral	L2
S739	0.0472107	Truth_Taxonomic_abundance	Kraken2	Oral4	Oral	L2
S740	0.060549	Truth_Taxonomic_abundance	Kraken2	Oral5	Oral	L2
S741	0.0472323	Truth_Taxonomic_abundance	Kraken2	Skin1	Skin	L2
S742	0.0518516	Truth_Taxonomic_abundance	Kraken2	Skin2	Skin	L2
S743	0.0823784	Truth_Taxonomic_abundance	Kraken2	Skin3	Skin	L2
S744	0.0722624	Truth_Taxonomic_abundance	Kraken2	Skin4	Skin	L2
S745	0.0558704	Truth_Taxonomic_abundance	Kraken2	Skin5	Skin	L2
S746	0.0884616	Truth_Taxonomic_abundance	Kraken2	Vaginal1	Vaginal	L2
S747	0.118175	Truth_Taxonomic_abundance	Kraken2	Vaginal2	Vaginal	L2
S748	0.115267	Truth_Taxonomic_abundance	Kraken2	Vaginal3	Vaginal	L2
S749	0.056648	Truth_Taxonomic_abundance	Kraken2	Vaginal4	Vaginal	L2
S750	0.12227	Truth_Taxonomic_abundance	Kraken2	Vaginal5	Vaginal	L2
S751	0.044563	Truth_Taxonomic_abundance	mOTUs2	Building1	Building	L2
S752	0.0247137	Truth_Taxonomic_abundance	mOTUs2	Building2	Building	L2
S753	0.0286067	Truth_Taxonomic_abundance	mOTUs2	Building3	Building	L2
S754	0.0176951	Truth_Taxonomic_abundance	mOTUs2	Building4	Building	L2
S755	0.0122537	Truth_Taxonomic_abundance	mOTUs2	Building5	Building	L2
S756	0.066351	Truth_Taxonomic_abundance	mOTUs2	Gut1	Gut	L2
S757	0.0288478	Truth_Taxonomic_abundance	mOTUs2	Gut2	Gut	L2
S758	0.0320163	Truth_Taxonomic_abundance	mOTUs2	Gut3	Gut	L2
S759	0.048621	Truth_Taxonomic_abundance	mOTUs2	Gut4	Gut	L2
S760	0.0824675	Truth_Taxonomic_abundance	mOTUs2	Gut5	Gut	L2
S761	0.0467516	Truth_Taxonomic_abundance	mOTUs2	Oral1	Oral	L2
S762	0.03405	Truth_Taxonomic_abundance	mOTUs2	Oral2	Oral	L2
S763	0.0380802	Truth_Taxonomic_abundance	mOTUs2	Oral3	Oral	L2
S764	0.0350876	Truth_Taxonomic_abundance	mOTUs2	Oral4	Oral	L2
S765	0.079452	Truth_Taxonomic_abundance	mOTUs2	Oral5	Oral	L2
S766	0.0331347	Truth_Taxonomic_abundance	mOTUs2	Skin1	Skin	L2
S767	0.0734922	Truth_Taxonomic_abundance	mOTUs2	Skin2	Skin	L2
S768	0.0943296	Truth_Taxonomic_abundance	mOTUs2	Skin3	Skin	L2
S769	0.0215691	Truth_Taxonomic_abundance	mOTUs2	Skin4	Skin	L2
S770	0.0222038	Truth_Taxonomic_abundance	mOTUs2	Skin5	Skin	L2
S771	0.0420027	Truth_Taxonomic_abundance	mOTUs2	Vaginal1	Vaginal	L2
S772	0.0270156	Truth_Taxonomic_abundance	mOTUs2	Vaginal2	Vaginal	L2
S773	0.0859385	Truth_Taxonomic_abundance	mOTUs2	Vaginal3	Vaginal	L2
S774	0.0221746	Truth_Taxonomic_abundance	mOTUs2	Vaginal4	Vaginal	L2
S775	0.0165588	Truth_Taxonomic_abundance	mOTUs2	Vaginal5	Vaginal	L2
S776	0.0582115	Truth_Taxonomic_abundance	MPA2	Building1	Building	L2
S777	0.0203383	Truth_Taxonomic_abundance	MPA2	Building2	Building	L2
S778	0.0160781	Truth_Taxonomic_abundance	MPA2	Building3	Building	L2
S779	0.00913239	Truth_Taxonomic_abundance	MPA2	Building4	Building	L2
S780	0.0153485	Truth_Taxonomic_abundance	MPA2	Building5	Building	L2
S781	0.0173241	Truth_Taxonomic_abundance	MPA2	Gut1	Gut	L2
S782	0.0322768	Truth_Taxonomic_abundance	MPA2	Gut2	Gut	L2
S783	0.0428787	Truth_Taxonomic_abundance	MPA2	Gut3	Gut	L2
S784	0.0341279	Truth_Taxonomic_abundance	MPA2	Gut4	Gut	L2
S785	0.0214458	Truth_Taxonomic_abundance	MPA2	Gut5	Gut	L2
S786	0.0325809	Truth_Taxonomic_abundance	MPA2	Oral1	Oral	L2
S787	0.032608	Truth_Taxonomic_abundance	MPA2	Oral2	Oral	L2
S788	0.0297709	Truth_Taxonomic_abundance	MPA2	Oral3	Oral	L2
S789	0.0187766	Truth_Taxonomic_abundance	MPA2	Oral4	Oral	L2
S790	0.0470496	Truth_Taxonomic_abundance	MPA2	Oral5	Oral	L2
S791	0.0461702	Truth_Taxonomic_abundance	MPA2	Skin1	Skin	L2
S792	0.131734	Truth_Taxonomic_abundance	MPA2	Skin2	Skin	L2
S793	0.0429047	Truth_Taxonomic_abundance	MPA2	Skin3	Skin	L2
S794	0.0408113	Truth_Taxonomic_abundance	MPA2	Skin4	Skin	L2
S795	0.0151253	Truth_Taxonomic_abundance	MPA2	Skin5	Skin	L2
S796	0.0219488	Truth_Taxonomic_abundance	MPA2	Vaginal1	Vaginal	L2
S797	0.0302517	Truth_Taxonomic_abundance	MPA2	Vaginal2	Vaginal	L2
S798	0.0303353	Truth_Taxonomic_abundance	MPA2	Vaginal3	Vaginal	L2
S799	0.0158205	Truth_Taxonomic_abundance	MPA2	Vaginal4	Vaginal	L2
S800	0.141501	Truth_Taxonomic_abundance	MPA2	Vaginal5	Vaginal	L2
