	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S054	0.224728	0.251989	0.254352	0.292595	0.270137	0.261418	0.224627	0.261176	0.263963	0.256176	0.250472	0.282334	0.278456	0.248519	0.250549	0.278317	0.283296	0.283862	0.236434	0.238976	0.242484	0.272061	0.240321	0.253	0.209524	0.229311	0.273321	0.256642	0.242933	0.241443	0.318803	0.251195	0.29485	0.303204	0.290223	0.264661	0.270542	0.244639	0.290576	0.240976	0.306853	0.259825	0.253339	0.235908	0.25949	0.26647	0.36192	0.247625	0.252	0.263449	0.25223	0.255665	0.232528	0	0.259092	0.243115	0.289828	0.22426	0.227112	0.244735	0.293799	0.269415	0.254875	0.240654	0.253298	0.23955	0.269637	0.27194	0.286006	0.249055	0.278607	0.280171	0.282192	0.25438	0.250874	0.30947	0.293097	0.252425	0.261419	0.261694	0.220483	0.252583	0.274426	0.307654	0.285431	0.265948	0.22062	0.24957	0.23841	0.316174	0.269119	0.267149	0.249144	0.253562	0.242011	0.276073	0.276168	0.283586	0.308201	0.245212
S055	0.20525	0.229561	0.231533	0.276661	0.268393	0.241414	0.202802	0.254254	0.249893	0.244053	0.222546	0.260281	0.255153	0.241517	0.222112	0.237985	0.264575	0.267403	0.228756	0.208035	0.207476	0.246211	0.230291	0.234286	0.262575	0.22442	0.255354	0.249808	0.242853	0.232236	0.306277	0.226076	0.275614	0.287425	0.26227	0.246653	0.247046	0.240702	0.269352	0.224112	0.273567	0.258182	0.237983	0.214636	0.238955	0.235639	0.350538	0.234578	0.235615	0.229261	0.234293	0.240356	0.214908	0.259092	0	0.240961	0.26732	0.216278	0.214836	0.228798	0.275493	0.248325	0.252804	0.215058	0.228672	0.220888	0.262808	0.255677	0.267397	0.261932	0.263471	0.240685	0.238937	0.238199	0.234594	0.287725	0.283735	0.24625	0.237733	0.236045	0.214629	0.24302	0.250407	0.257442	0.270533	0.237288	0.219751	0.223225	0.226067	0.310046	0.242612	0.25035	0.224945	0.216016	0.234693	0.254934	0.257312	0.265899	0.297734	0.23382
S056	0.194481	0.218305	0.209453	0.248629	0.261172	0.234054	0.201486	0.246524	0.252287	0.217333	0.231119	0.262357	0.25761	0.234915	0.213755	0.246297	0.264506	0.254259	0.21959	0.215325	0.209892	0.242967	0.213193	0.22375	0.262338	0.21733	0.258863	0.248545	0.214163	0.216837	0.304165	0.23001	0.264696	0.277789	0.259027	0.240145	0.237771	0.233771	0.259555	0.218096	0.274522	0.248621	0.218205	0.20939	0.230514	0.243961	0.343302	0.232494	0.231593	0.226229	0.229803	0.219523	0.222712	0.243115	0.240961	0	0.274451	0.212335	0.206594	0.222794	0.278033	0.245202	0.250768	0.219104	0.226194	0.215296	0.253877	0.235847	0.261919	0.247496	0.265354	0.242711	0.250888	0.196746	0.227388	0.287952	0.259098	0.222113	0.234199	0.244223	0.216165	0.244755	0.232812	0.274249	0.268062	0.242936	0.194542	0.226377	0.204654	0.287816	0.232185	0.249791	0.230027	0.220858	0.223157	0.243849	0.254804	0.25533	0.284545	0.214819
S057	0.2538	0.257136	0.250198	0.306406	0.289563	0.276286	0.249773	0.273787	0.290557	0.278654	0.267178	0.289065	0.284354	0.277253	0.225006	0.289542	0.294482	0.278303	0.237396	0.264647	0.258284	0.274833	0.270767	0.258666	0.303113	0.267829	0.297115	0.287679	0.271138	0.25589	0.331057	0.238928	0.285853	0.318993	0.307277	0.283478	0.282752	0.254006	0.293445	0.238988	0.309487	0.284933	0.279795	0.249508	0.278083	0.226217	0.366144	0.270426	0.277017	0.279647	0.265777	0.275707	0.239976	0.289828	0.26732	0.274451	0	0.248296	0.245289	0.235847	0.314188	0.279796	0.286875	0.2447	0.277975	0.250721	0.283723	0.280972	0.303479	0.287735	0.298333	0.282972	0.292734	0.272638	0.252721	0.32505	0.315959	0.276479	0.277679	0.264015	0.243848	0.285255	0.279514	0.313016	0.290602	0.275133	0.255349	0.246791	0.257753	0.330237	0.282928	0.272662	0.262618	0.265142	0.259958	0.279839	0.293939	0.289065	0.308714	0.247854
S058	0.196293	0.20896	0.20934	0.261524	0.253747	0.222082	0.189183	0.228528	0.222086	0.22585	0.20494	0.253352	0.256049	0.22054	0.194315	0.231794	0.247765	0.245187	0.197062	0.199407	0.198596	0.230547	0.218315	0.20339	0.253537	0.204207	0.247912	0.233111	0.226864	0.213353	0.266778	0.202611	0.229178	0.270347	0.256272	0.233811	0.22836	0.221762	0.242858	0.184197	0.259255	0.243041	0.224819	0.193899	0.224202	0.233717	0.335095	0.220734	0.217145	0.222328	0.21392	0.209908	0.186015	0.22426	0.216278	0.212335	0.248296	0	0.203023	0.212322	0.269169	0.233452	0.208729	0.177824	0.230169	0.209859	0.241882	0.244042	0.259219	0.237443	0.249621	0.240807	0.244432	0.22333	0.211781	0.28247	0.277453	0.221519	0.221347	0.2305	0.200429	0.222936	0.234257	0.280904	0.24248	0.220559	0.19754	0.194454	0.209347	0.285099	0.232441	0.241109	0.224963	0.207353	0.217091	0.23153	0.246842	0.230746	0.288542	0.206607
S059	0.19306	0.203636	0.21297	0.25598	0.251007	0.22845	0.188834	0.221966	0.22809	0.22097	0.201633	0.227036	0.248013	0.21597	0.202203	0.23664	0.252678	0.235435	0.200401	0.187683	0.183235	0.233651	0.204609	0.214189	0.256807	0.203257	0.248212	0.230485	0.214832	0.201083	0.288335	0.186642	0.255019	0.265201	0.25346	0.225029	0.225903	0.218361	0.239551	0.191623	0.273423	0.238918	0.219118	0.196029	0.221624	0.217839	0.335369	0.224371	0.213147	0.222087	0.211266	0.21678	0.20331	0.227112	0.214836	0.206594	0.245289	0.203023	0	0.202004	0.25207	0.215054	0.240892	0.197886	0.225317	0.205135	0.251313	0.240569	0.2563	0.238353	0.247183	0.235922	0.244556	0.21868	0.203886	0.280654	0.264309	0.219714	0.20924	0.225454	0.18727	0.238124	0.239863	0.266699	0.2272	0.227871	0.179258	0.202233	0.199502	0.279636	0.227358	0.229012	0.215152	0.205184	0.209713	0.237697	0.246987	0.250062	0.264487	0.203556
S060	0.195985	0.177365	0.208489	0.260509	0.253166	0.230464	0.197391	0.240143	0.240159	0.218147	0.2063	0.25031	0.234174	0.21033	0.180916	0.241461	0.256174	0.249246	0.194884	0.211273	0.197388	0.226781	0.208663	0.220929	0.247453	0.200521	0.230612	0.244891	0.234716	0.213433	0.28771	0.199017	0.258709	0.272022	0.261374	0.229393	0.238328	0.207675	0.258275	0.194622	0.270856	0.246188	0.229796	0.19372	0.23566	0.214331	0.337912	0.227589	0.232047	0.227248	0.215547	0.22323	0.209757	0.244735	0.228798	0.222794	0.235847	0.212322	0.202004	0	0.264404	0.235605	0.252374	0.202904	0.218308	0.206691	0.256086	0.243701	0.232	0.241894	0.251107	0.252055	0.248435	0.213537	0.210352	0.254833	0.280136	0.237596	0.233809	0.233497	0.195079	0.232635	0.231056	0.266959	0.24092	0.234435	0.209028	0.217436	0.202559	0.29089	0.225058	0.237751	0.220853	0.210577	0.222707	0.240255	0.245957	0.25712	0.275123	0.215721
S061	0.25016	0.258715	0.276791	0.286936	0.301571	0.286222	0.257827	0.290905	0.300199	0.274345	0.269004	0.306769	0.290639	0.279377	0.256469	0.294315	0.298814	0.296463	0.266347	0.270204	0.251549	0.287041	0.268137	0.258919	0.300376	0.272669	0.257494	0.281008	0.286562	0.272754	0.330266	0.271424	0.311972	0.316814	0.302824	0.288625	0.289496	0.283069	0.290546	0.254927	0.307556	0.29239	0.265265	0.251078	0.287769	0.283412	0.379116	0.259984	0.266355	0.263219	0.274846	0.280861	0.258823	0.293799	0.275493	0.278033	0.314188	0.269169	0.25207	0.264404	0	0.286326	0.298421	0.263201	0.277101	0.25457	0.28796	0.267996	0.299469	0.288178	0.290723	0.290093	0.260621	0.270217	0.283817	0.310299	0.325564	0.284884	0.273764	0.285644	0.250815	0.263313	0.267971	0.318376	0.303187	0.247013	0.24446	0.259809	0.268113	0.338708	0.246626	0.289172	0.279072	0.275572	0.27551	0.285855	0.304689	0.301236	0.32867	0.271876
S062	0.224999	0.237827	0.235609	0.281358	0.270145	0.249305	0.222942	0.254387	0.263425	0.232748	0.23237	0.267846	0.240909	0.235885	0.229511	0.268371	0.273738	0.259063	0.229481	0.234792	0.234122	0.247433	0.236904	0.22869	0.281123	0.235148	0.270126	0.261906	0.241225	0.234181	0.311265	0.233431	0.284685	0.295295	0.274944	0.24735	0.255569	0.239366	0.272304	0.226789	0.293089	0.260075	0.239417	0.217185	0.260062	0.253192	0.344936	0.248979	0.252498	0.252212	0.17843	0.248393	0.227909	0.269415	0.248325	0.245202	0.279796	0.233452	0.215054	0.235605	0.286326	0	0.272733	0.230791	0.242222	0.229332	0.264108	0.259534	0.280118	0.256172	0.269592	0.263492	0.265848	0.222074	0.247833	0.294772	0.275674	0.251319	0.244874	0.256497	0.223154	0.255574	0.249329	0.29732	0.25412	0.258603	0.225854	0.227239	0.226512	0.303937	0.238229	0.261143	0.24349	0.232658	0.241293	0.259819	0.272759	0.270807	0.29285	0.24155
S063	0.231044	0.248002	0.249788	0.271746	0.283974	0.248289	0.240879	0.266605	0.228233	0.263106	0.248835	0.270113	0.281497	0.242799	0.24899	0.283144	0.28085	0.266288	0.220702	0.224855	0.239057	0.269837	0.244633	0.259468	0.287026	0.242375	0.280343	0.268587	0.2649	0.247713	0.302458	0.242091	0.282291	0.293913	0.289565	0.263693	0.261759	0.260164	0.277087	0.240464	0.303403	0.273061	0.26179	0.234245	0.249996	0.248494	0.353424	0.251814	0.240726	0.26083	0.260891	0.24951	0.246894	0.254875	0.252804	0.250768	0.286875	0.208729	0.240892	0.252374	0.298421	0.272733	0	0.241981	0.262556	0.230946	0.273706	0.276127	0.284179	0.261662	0.270657	0.271714	0.279992	0.257626	0.255576	0.302327	0.300448	0.261154	0.263112	0.262886	0.249508	0.222708	0.273105	0.293323	0.272681	0.260933	0.240301	0.236214	0.240096	0.30661	0.267733	0.277294	0.258959	0.24506	0.247894	0.270742	0.282541	0.267228	0.314585	0.254993
S064	0.179119	0.200815	0.206725	0.258316	0.246106	0.213743	0.18073	0.234628	0.238013	0.210519	0.212029	0.233801	0.254954	0.213959	0.191787	0.22873	0.246385	0.237853	0.203095	0.19496	0.195509	0.238502	0.217103	0.197545	0.252589	0.201097	0.23941	0.218366	0.228418	0.210062	0.27737	0.197326	0.209817	0.272513	0.239573	0.227546	0.20953	0.223293	0.245711	0.164779	0.250229	0.241267	0.221627	0.182086	0.222294	0.225664	0.339775	0.23	0.221765	0.214229	0.209882	0.218794	0.17347	0.240654	0.215058	0.219104	0.2447	0.177824	0.197886	0.202904	0.263201	0.230791	0.241981	0	0.209203	0.20653	0.241498	0.241524	0.255664	0.239026	0.252143	0.237264	0.219816	0.208034	0.212569	0.27936	0.271357	0.226372	0.221685	0.215265	0.191067	0.219386	0.223002	0.280194	0.242527	0.213714	0.19565	0.209848	0.205754	0.283906	0.227465	0.235492	0.205836	0.207449	0.212703	0.221403	0.247283	0.222234	0.293591	0.200916
S065	0.181787	0.223494	0.22445	0.269423	0.25773	0.239709	0.211322	0.255351	0.261642	0.21823	0.230448	0.257719	0.259562	0.239346	0.204843	0.2617	0.269657	0.259574	0.229979	0.202621	0.21177	0.245514	0.230088	0.231434	0.265856	0.22851	0.255091	0.235397	0.218997	0.229512	0.301118	0.236338	0.279653	0.282798	0.270426	0.241764	0.233977	0.22448	0.268936	0.209372	0.273376	0.255143	0.226371	0.204061	0.250126	0.245146	0.346203	0.241182	0.230738	0.235803	0.234815	0.239539	0.2235	0.253298	0.228672	0.226194	0.277975	0.230169	0.225317	0.218308	0.277101	0.242222	0.262556	0.209203	0	0.225984	0.26253	0.2625	0.268895	0.26493	0.26963	0.246881	0.221308	0.212076	0.239218	0.293086	0.275338	0.241132	0.241288	0.24126	0.204718	0.23586	0.197758	0.291069	0.27024	0.230211	0.218505	0.234704	0.227308	0.309924	0.235061	0.257112	0.233584	0.206913	0.231523	0.252158	0.262691	0.267186	0.273924	0.230861
S066	0.192624	0.202832	0.217085	0.249393	0.25157	0.228288	0.19825	0.241173	0.227834	0.209462	0.214238	0.254502	0.206538	0.218118	0.188844	0.243068	0.249615	0.236698	0.203114	0.19986	0.200225	0.229078	0.215737	0.212764	0.252938	0.195293	0.245706	0.241901	0.229627	0.211738	0.286306	0.211855	0.265442	0.265596	0.243711	0.228319	0.234808	0.216581	0.246245	0.195368	0.244537	0.237346	0.217299	0.195337	0.233999	0.211093	0.339711	0.224563	0.208529	0.226173	0.210563	0.218265	0.20306	0.23955	0.220888	0.215296	0.250721	0.209859	0.205135	0.206691	0.25457	0.229332	0.230946	0.20653	0.225984	0	0.239272	0.245855	0.261165	0.239337	0.251193	0.233332	0.238937	0.229747	0.219622	0.278484	0.277249	0.232993	0.216068	0.231451	0.189031	0.221075	0.227056	0.277482	0.253327	0.221211	0.207634	0.211793	0.208485	0.287067	0.229543	0.236528	0.222175	0.210065	0.20918	0.235375	0.246764	0.254401	0.231251	0.2062
S067	0.241708	0.248402	0.259552	0.268001	0.266776	0.258197	0.241083	0.24494	0.281038	0.263793	0.239003	0.287299	0.268876	0.261227	0.239799	0.273116	0.286635	0.280466	0.247869	0.247181	0.243178	0.266684	0.251087	0.235888	0.288392	0.240805	0.273706	0.275511	0.258209	0.250636	0.32204	0.245857	0.295208	0.301694	0.271001	0.258758	0.266827	0.249744	0.281428	0.232202	0.291447	0.259042	0.232302	0.229725	0.269933	0.267763	0.368981	0.262298	0.256963	0.268658	0.249694	0.241186	0.234515	0.269637	0.262808	0.253877	0.283723	0.241882	0.251313	0.256086	0.28796	0.264108	0.273706	0.241498	0.26253	0.239272	0	0.241976	0.291275	0.259355	0.273381	0.284717	0.277622	0.265005	0.25048	0.304212	0.307307	0.270153	0.251259	0.255026	0.239549	0.246391	0.271346	0.294212	0.285544	0.272668	0.251789	0.243873	0.244058	0.322224	0.269271	0.266023	0.25691	0.239123	0.229184	0.27197	0.279124	0.278723	0.316013	0.244117
S068	0.233714	0.241948	0.24398	0.266751	0.271911	0.251802	0.231891	0.265867	0.27352	0.236618	0.246357	0.275933	0.280949	0.251478	0.231341	0.253697	0.277769	0.272925	0.222728	0.233822	0.229296	0.260856	0.238607	0.229887	0.28734	0.244652	0.277766	0.270457	0.253553	0.241312	0.317063	0.228115	0.287816	0.300184	0.279581	0.267784	0.255513	0.249519	0.275359	0.236991	0.29331	0.269748	0.225947	0.225932	0.263642	0.26902	0.36137	0.238009	0.254887	0.259858	0.238547	0.256359	0.240896	0.27194	0.255677	0.235847	0.280972	0.244042	0.240569	0.243701	0.267996	0.259534	0.276127	0.241524	0.2625	0.245855	0.241976	0	0.279148	0.264488	0.275177	0.267866	0.267334	0.255516	0.254361	0.307715	0.296292	0.233587	0.252534	0.265561	0.239379	0.252262	0.269615	0.300876	0.272791	0.268197	0.22607	0.231741	0.238046	0.314124	0.262368	0.25961	0.239999	0.249061	0.240657	0.264874	0.278871	0.277688	0.307571	0.25065
S069	0.250755	0.249324	0.258955	0.301532	0.298343	0.274412	0.233509	0.275176	0.267787	0.269513	0.258505	0.292498	0.292163	0.256422	0.253345	0.282122	0.294365	0.286907	0.24808	0.247381	0.240293	0.280771	0.263532	0.255881	0.297999	0.25851	0.258065	0.259191	0.267412	0.262498	0.332287	0.254998	0.308589	0.309078	0.299457	0.263285	0.281333	0.270768	0.296319	0.250662	0.314272	0.281613	0.277028	0.248996	0.278694	0.273603	0.373785	0.273715	0.272482	0.267846	0.271036	0.268082	0.257809	0.286006	0.267397	0.261919	0.303479	0.259219	0.2563	0.232	0.299469	0.280118	0.284179	0.255664	0.268895	0.261165	0.291275	0.279148	0	0.28518	0.289861	0.293153	0.28938	0.275217	0.269312	0.319566	0.318295	0.280365	0.274172	0.275318	0.256261	0.273144	0.278816	0.273532	0.297588	0.280161	0.257685	0.252718	0.252599	0.334073	0.271259	0.273142	0.266158	0.252493	0.267041	0.281781	0.28394	0.283982	0.32179	0.264015
S070	0.238632	0.234682	0.250347	0.284202	0.204596	0.251912	0.231545	0.269602	0.263743	0.243356	0.249188	0.273871	0.278219	0.245297	0.239767	0.265533	0.25256	0.273708	0.237115	0.239854	0.239087	0.260078	0.249023	0.256531	0.284118	0.241827	0.271851	0.271379	0.246663	0.230225	0.314626	0.241347	0.294958	0.302953	0.28446	0.266903	0.267118	0.249155	0.279945	0.224368	0.302841	0.264553	0.246489	0.237282	0.267652	0.249826	0.362826	0.260585	0.243927	0.25707	0.239963	0.252874	0.24857	0.249055	0.261932	0.247496	0.287735	0.237443	0.238353	0.241894	0.288178	0.256172	0.261662	0.239026	0.26493	0.239337	0.259355	0.264488	0.28518	0	0.255974	0.274158	0.277478	0.25536	0.236571	0.299694	0.294643	0.268586	0.24738	0.251802	0.245501	0.229062	0.272741	0.30265	0.282286	0.2656	0.233668	0.239401	0.228864	0.314515	0.258621	0.261136	0.257762	0.254241	0.225552	0.272111	0.259805	0.281074	0.313707	0.2425
S071	0.249041	0.236791	0.252684	0.293232	0.266319	0.262281	0.243031	0.277145	0.278482	0.267472	0.24223	0.289253	0.283988	0.260557	0.239381	0.276592	0.266302	0.269417	0.239697	0.25279	0.247256	0.263242	0.255906	0.256884	0.279362	0.253683	0.281153	0.276917	0.261333	0.251982	0.332239	0.249213	0.293749	0.281448	0.291911	0.264796	0.263046	0.267943	0.289834	0.237876	0.304552	0.283656	0.258698	0.24607	0.26695	0.251611	0.346741	0.268225	0.258711	0.263734	0.257244	0.263451	0.244499	0.278607	0.263471	0.265354	0.298333	0.249621	0.247183	0.251107	0.290723	0.269592	0.270657	0.252143	0.26963	0.251193	0.273381	0.275177	0.289861	0.255974	0	0.277165	0.282979	0.266861	0.261032	0.301019	0.304839	0.266282	0.257241	0.276929	0.245698	0.267845	0.257117	0.286645	0.280858	0.274329	0.250705	0.237771	0.236176	0.32139	0.268076	0.269407	0.256598	0.249553	0.243229	0.267309	0.28489	0.2649	0.309999	0.249038
S072	0.232874	0.248988	0.237302	0.28918	0.281861	0.26304	0.237452	0.263918	0.266286	0.259138	0.251915	0.278477	0.284376	0.2634	0.246624	0.262636	0.277681	0.269428	0.243278	0.246983	0.230716	0.241823	0.257151	0.247974	0.292081	0.239834	0.281353	0.270131	0.26211	0.220577	0.327397	0.252336	0.289889	0.280418	0.272542	0.266176	0.230261	0.2631	0.2658	0.233777	0.296959	0.268897	0.237582	0.233679	0.256689	0.267088	0.362222	0.264909	0.244961	0.259262	0.256827	0.260251	0.244361	0.280171	0.240685	0.242711	0.282972	0.240807	0.235922	0.252055	0.290093	0.263492	0.271714	0.237264	0.246881	0.233332	0.284717	0.267866	0.293153	0.274158	0.277165	0	0.265805	0.242908	0.255589	0.30543	0.306121	0.25924	0.258697	0.269212	0.234779	0.246618	0.239995	0.311137	0.278168	0.258183	0.228691	0.239693	0.239345	0.319902	0.266715	0.2713	0.258844	0.257766	0.255246	0.273244	0.284811	0.272965	0.316717	0.251848
S073	0.197643	0.246982	0.247918	0.285141	0.266473	0.249877	0.231995	0.269785	0.276245	0.244984	0.235954	0.279421	0.284144	0.253148	0.234323	0.269743	0.258866	0.265007	0.236876	0.241844	0.238147	0.260076	0.248614	0.245945	0.284175	0.243441	0.227292	0.159906	0.255653	0.236464	0.314794	0.247014	0.29284	0.283241	0.276141	0.261407	0.264136	0.242549	0.279894	0.235949	0.2937	0.270966	0.232737	0.211735	0.265943	0.264893	0.354413	0.258251	0.251826	0.233681	0.243703	0.253886	0.241253	0.282192	0.238937	0.250888	0.292734	0.244432	0.244556	0.248435	0.260621	0.265848	0.279992	0.219816	0.221308	0.238937	0.277622	0.267334	0.28938	0.277478	0.282979	0.265805	0	0.243671	0.236398	0.306098	0.302185	0.256081	0.256513	0.229951	0.240644	0.228661	0.203503	0.303567	0.273756	0.19668	0.205132	0.24462	0.243342	0.313506	0.262548	0.271168	0.238273	0.247583	0.246294	0.269753	0.226668	0.265902	0.309981	0.254964
S074	0.183532	0.213535	0.207713	0.275226	0.266571	0.247437	0.203851	0.259958	0.259972	0.224347	0.232628	0.265082	0.246877	0.228638	0.224686	0.263187	0.268327	0.252863	0.224944	0.21533	0.216771	0.241772	0.23206	0.227134	0.276454	0.230222	0.238298	0.247472	0.237318	0.214973	0.30875	0.230002	0.271381	0.287375	0.274414	0.239249	0.230477	0.244832	0.26737	0.20536	0.2873	0.250666	0.23276	0.205799	0.24587	0.241728	0.336173	0.240754	0.243575	0.228949	0.224312	0.233669	0.227339	0.25438	0.238199	0.196746	0.272638	0.22333	0.21868	0.213537	0.270217	0.222074	0.257626	0.208034	0.212076	0.229747	0.265005	0.255516	0.275217	0.25536	0.266861	0.242908	0.243671	0	0.235785	0.281194	0.266455	0.245075	0.241665	0.246215	0.21038	0.223983	0.222825	0.281176	0.260498	0.234074	0.201924	0.226362	0.208932	0.299268	0.246611	0.258268	0.235609	0.22852	0.232333	0.246852	0.261168	0.258399	0.297679	0.228664
S075	0.214055	0.215899	0.219605	0.261392	0.248115	0.241401	0.212724	0.236242	0.241602	0.23653	0.218538	0.255352	0.264505	0.239422	0.206821	0.253961	0.242452	0.262029	0.215344	0.204442	0.216513	0.253483	0.223395	0.210181	0.275298	0.204862	0.247166	0.222851	0.231278	0.214477	0.299488	0.224488	0.264212	0.279261	0.254698	0.239232	0.245835	0.219504	0.24108	0.205245	0.273424	0.248353	0.231119	0.216985	0.244648	0.223055	0.348021	0.243441	0.220812	0.236448	0.224913	0.235202	0.215909	0.250874	0.234594	0.227388	0.252721	0.211781	0.203886	0.210352	0.283817	0.247833	0.255576	0.212569	0.239218	0.219622	0.25048	0.254361	0.269312	0.236571	0.261032	0.255589	0.236398	0.235785	0	0.291012	0.282456	0.233942	0.218815	0.244863	0.216585	0.238689	0.245858	0.291741	0.248986	0.243183	0.221508	0.195726	0.221477	0.290899	0.242165	0.250796	0.228032	0.222586	0.220886	0.234131	0.221138	0.255889	0.301588	0.210097
S076	0.272454	0.222916	0.276455	0.323001	0.318313	0.290936	0.270169	0.301939	0.286028	0.289356	0.277683	0.317043	0.257219	0.292891	0.251803	0.310167	0.311113	0.281365	0.263431	0.283045	0.276617	0.252148	0.281527	0.28745	0.315262	0.27366	0.258983	0.306074	0.295071	0.283119	0.345151	0.280895	0.316056	0.328258	0.317423	0.291388	0.300648	0.275889	0.313493	0.256125	0.326661	0.302273	0.293339	0.273714	0.280364	0.299979	0.367214	0.288757	0.288873	0.281838	0.262006	0.269174	0.281564	0.30947	0.287725	0.287952	0.32505	0.28247	0.280654	0.254833	0.310299	0.294772	0.302327	0.27936	0.293086	0.278484	0.304212	0.307715	0.319566	0.299694	0.301019	0.30543	0.306098	0.281194	0.291012	0	0.328551	0.293707	0.290242	0.292345	0.279465	0.294141	0.282118	0.335992	0.298298	0.292364	0.280349	0.277489	0.284624	0.33891	0.263465	0.306471	0.283822	0.285697	0.278527	0.298206	0.286578	0.292595	0.34369	0.268267
S077	0.262253	0.275858	0.257909	0.316888	0.310689	0.292472	0.259098	0.291924	0.285565	0.288849	0.285136	0.301813	0.305014	0.282684	0.268041	0.294369	0.305999	0.300363	0.272893	0.272384	0.248816	0.298803	0.279745	0.277625	0.300993	0.271551	0.297729	0.296754	0.265088	0.265021	0.341071	0.278168	0.320129	0.320045	0.309832	0.288303	0.287913	0.278959	0.306153	0.267551	0.320467	0.294805	0.287047	0.263331	0.287119	0.294648	0.381489	0.285703	0.26364	0.284859	0.274832	0.286225	0.274589	0.293097	0.283735	0.259098	0.315959	0.277453	0.264309	0.280136	0.325564	0.275674	0.300448	0.271357	0.275338	0.277249	0.307307	0.296292	0.318295	0.294643	0.304839	0.306121	0.302185	0.266455	0.282456	0.328551	0	0.258383	0.288921	0.274262	0.276361	0.296384	0.285308	0.324005	0.309668	0.290911	0.263673	0.270838	0.246763	0.338178	0.290327	0.296654	0.267887	0.271573	0.254368	0.289832	0.306617	0.30002	0.33449	0.278385
S078	0.22136	0.226704	0.238052	0.268375	0.275259	0.248024	0.220363	0.245042	0.250591	0.240367	0.228158	0.272784	0.272552	0.245821	0.230847	0.263892	0.259462	0.268047	0.227391	0.232745	0.215701	0.257861	0.231643	0.234776	0.272746	0.230094	0.26936	0.247083	0.251003	0.226057	0.315448	0.229967	0.283503	0.292047	0.272347	0.251674	0.248431	0.236195	0.252666	0.223457	0.291443	0.258874	0.226561	0.216283	0.246517	0.248339	0.34996	0.252028	0.247085	0.243194	0.228068	0.241613	0.223532	0.252425	0.24625	0.222113	0.276479	0.221519	0.219714	0.237596	0.284884	0.251319	0.261154	0.226372	0.241132	0.232993	0.270153	0.233587	0.280365	0.268586	0.266282	0.25924	0.256081	0.245075	0.233942	0.293707	0.258383	0	0.220198	0.237981	0.218582	0.256125	0.252408	0.292494	0.272221	0.248769	0.229839	0.216992	0.231072	0.300134	0.252327	0.25414	0.231422	0.223598	0.231768	0.250023	0.253137	0.26337	0.305396	0.231056
S079	0.212185	0.227391	0.236028	0.274729	0.269844	0.246985	0.204053	0.25755	0.234993	0.239712	0.190676	0.260859	0.268964	0.239823	0.223237	0.25678	0.267025	0.258076	0.216758	0.207581	0.208014	0.254777	0.235539	0.220542	0.274611	0.216753	0.261116	0.255557	0.239964	0.228482	0.29864	0.221684	0.271987	0.293442	0.254036	0.250935	0.245972	0.236741	0.265931	0.218092	0.291544	0.241709	0.235679	0.216154	0.245951	0.246492	0.331298	0.242556	0.219514	0.241741	0.219964	0.23661	0.206914	0.261419	0.237733	0.234199	0.277679	0.221347	0.20924	0.233809	0.273764	0.244874	0.263112	0.221685	0.241288	0.216068	0.251259	0.252534	0.274172	0.24738	0.257241	0.258697	0.256513	0.241665	0.218815	0.290242	0.288921	0.220198	0	0.243837	0.216396	0.250071	0.241861	0.293579	0.262639	0.241456	0.224039	0.215349	0.223091	0.294972	0.24445	0.251227	0.240914	0.224986	0.228501	0.242082	0.262768	0.254058	0.297847	0.223863
S080	0.218872	0.231745	0.243398	0.277524	0.269227	0.228654	0.214074	0.252966	0.252194	0.242893	0.232806	0.269153	0.275084	0.24679	0.233668	0.268852	0.256022	0.26246	0.2196	0.229049	0.220298	0.256404	0.240129	0.241994	0.274675	0.228007	0.253467	0.247623	0.25451	0.227933	0.305618	0.220152	0.284701	0.289919	0.270864	0.246876	0.25213	0.240708	0.251458	0.21991	0.292761	0.260046	0.234385	0.213399	0.256888	0.242237	0.356706	0.251256	0.247277	0.238985	0.238525	0.222351	0.233343	0.261694	0.236045	0.244223	0.264015	0.2305	0.225454	0.233497	0.285644	0.256497	0.262886	0.215265	0.24126	0.231451	0.255026	0.265561	0.275318	0.251802	0.276929	0.269212	0.229951	0.246215	0.244863	0.292345	0.274262	0.237981	0.243837	0	0.22224	0.245709	0.243392	0.29085	0.269768	0.228224	0.219441	0.238734	0.228904	0.31358	0.257061	0.240878	0.207319	0.241703	0.235187	0.260276	0.269569	0.264758	0.309437	0.229892
