	S001	S002	S003	S004	S005	S006	S007	S008	S009	S010	S011	S012	S013	S014	S015	S016	S017	S018	S019	S020	S021	S022	S023	S024	S025	S026	S027	S028	S029	S030	S031	S032	S033	S034	S035	S036	S037	S038	S039	S040	S041	S042	S043	S044	S045	S046	S047	S048	S049	S050	S051	S052	S053	S054	S055	S056	S057	S058	S059	S060	S061	S062	S063	S064	S065	S066	S067	S068	S069	S070	S071	S072	S073	S074	S075	S076	S077	S078	S079	S080	S081	S082	S083	S084	S085	S086	S087	S088	S089	S090	S091	S092	S093	S094	S095	S096	S097	S098	S099	S100
S054	0.341053	0.339876	0.357931	0.423421	0.413525	0.334316	0.386645	0.308295	0.374217	0.310259	0.350423	0.380375	0.309268	0.405222	0.36276	0.259302	0.398042	0.425414	0.319306	0.359474	0.302901	0.49584	0.325858	0.394748	0.343593	0.349317	0.258555	0.328748	0.281498	0.427678	0.404784	0.306539	0.425379	0.304705	0.399342	0.347588	0.4405	0.315156	0.344062	0.470084	0.301428	0.395825	0.308645	0.383531	0.305961	0.304472	0.350981	0.405017	0.317074	0.37888	0.315021	0.32283	0.340619	0	0.425192	0.400384	0.394973	0.393286	0.52301	0.376461	0.351038	0.607211	0.396336	0.360017	0.370538	0.271124	0.347606	0.326651	0.354561	0.369008	0.293169	0.36082	0.440466	0.314801	0.347878	0.297436	0.308186	0.315656	0.285605	0.314496	0.431158	0.277908	0.318917	0.274766	0.34786	0.30132	0.434249	0.47553	0.338436	0.32086	0.415602	0.463638	0.482275	0.344214	0.32789	0.355919	0.367412	0.324374	0.305616	0.360733
S055	0.449297	0.440377	0.443324	0.472645	0.52072	0.402707	0.471713	0.389773	0.44852	0.415161	0.429195	0.466839	0.418353	0.440948	0.421582	0.389642	0.478191	0.493954	0.4253	0.434621	0.37847	0.554573	0.383606	0.466666	0.424354	0.413979	0.402112	0.421147	0.395849	0.494118	0.411764	0.399164	0.501766	0.402868	0.420028	0.432027	0.505095	0.396118	0.43956	0.529077	0.393869	0.472642	0.408712	0.454596	0.395635	0.403277	0.431808	0.479766	0.399733	0.455806	0.41941	0.397174	0.426718	0.425192	0	0.475243	0.474627	0.464375	0.465808	0.44501	0.438472	0.653238	0.470327	0.41584	0.450286	0.397564	0.42913	0.382486	0.438655	0.456163	0.40419	0.423965	0.532194	0.36637	0.441151	0.403448	0.394232	0.414035	0.392638	0.367098	0.497054	0.397009	0.409661	0.391145	0.40866	0.387988	0.463984	0.54945	0.4071	0.400339	0.47507	0.56203	0.540777	0.4177	0.408632	0.426499	0.446222	0.422134	0.40618	0.444978
S056	0.421438	0.410487	0.37483	0.447781	0.495665	0.383081	0.404254	0.347343	0.388563	0.400663	0.405274	0.433798	0.331018	0.43309	0.401525	0.353302	0.439145	0.449339	0.384171	0.387341	0.379285	0.482611	0.374768	0.442312	0.391713	0.38731	0.361973	0.341199	0.364959	0.447347	0.449535	0.339785	0.473081	0.372495	0.43981	0.398182	0.481663	0.358484	0.379708	0.508221	0.343074	0.439832	0.368252	0.406406	0.358742	0.369335	0.392157	0.454554	0.375408	0.420271	0.35958	0.356919	0.398776	0.400384	0.475243	0	0.388832	0.435843	0.559876	0.429578	0.406149	0.651383	0.441179	0.397675	0.366213	0.377849	0.345447	0.377661	0.411145	0.414859	0.341968	0.404942	0.502451	0.364487	0.356732	0.368	0.338327	0.315913	0.352243	0.328526	0.466945	0.342041	0.377768	0.376839	0.411431	0.345595	0.466538	0.511414	0.388296	0.364694	0.464645	0.526772	0.522295	0.395005	0.356024	0.385889	0.404329	0.390861	0.36891	0.411481
S057	0.412263	0.39543	0.409175	0.456765	0.469287	0.371717	0.419682	0.325914	0.395208	0.394606	0.375711	0.422887	0.359875	0.437221	0.413507	0.357607	0.44125	0.447281	0.364775	0.390822	0.372382	0.536948	0.376068	0.351106	0.382572	0.372761	0.351914	0.357445	0.360407	0.467926	0.4631	0.362988	0.475236	0.343611	0.43941	0.385614	0.475152	0.365496	0.389148	0.504426	0.326917	0.439346	0.3845	0.418978	0.365308	0.345687	0.399433	0.438007	0.364625	0.42515	0.385475	0.326624	0.395535	0.394973	0.474627	0.388832	0	0.421755	0.559834	0.394429	0.411379	0.648779	0.436216	0.395984	0.367547	0.37899	0.360904	0.382483	0.396598	0.423879	0.360021	0.403534	0.506098	0.358465	0.40841	0.381016	0.356897	0.350802	0.352582	0.351116	0.46092	0.348568	0.369882	0.361301	0.40464	0.353416	0.472524	0.502173	0.334453	0.373247	0.46388	0.537304	0.501297	0.401722	0.378411	0.390913	0.380622	0.390788	0.367	0.417792
S058	0.4144	0.395371	0.378091	0.43568	0.491059	0.374806	0.439721	0.354376	0.414806	0.378219	0.358934	0.398327	0.365528	0.414653	0.400263	0.344405	0.300078	0.462296	0.362209	0.401002	0.382354	0.537354	0.358264	0.429752	0.34617	0.381558	0.332183	0.354862	0.35042	0.442553	0.439048	0.317176	0.459614	0.367134	0.437644	0.390616	0.475107	0.367656	0.388681	0.4764	0.333346	0.42585	0.361771	0.422297	0.348768	0.30793	0.385858	0.441633	0.328081	0.422271	0.375475	0.367126	0.377222	0.393286	0.464375	0.435843	0.421755	0	0.555802	0.420694	0.390283	0.642911	0.428507	0.389005	0.397396	0.352	0.382298	0.373763	0.387206	0.391863	0.356818	0.392936	0.501168	0.351402	0.401517	0.356497	0.354551	0.373397	0.35147	0.351533	0.471172	0.350968	0.313934	0.367021	0.394802	0.352762	0.464147	0.445903	0.369924	0.359504	0.435766	0.532726	0.448852	0.36821	0.364351	0.387412	0.399988	0.37015	0.360078	0.408192
S059	0.536052	0.53549	0.531287	0.542715	0.601593	0.510177	0.555485	0.482826	0.53659	0.508289	0.531747	0.552054	0.509695	0.565245	0.522685	0.497279	0.564115	0.578842	0.517668	0.532983	0.46832	0.639941	0.502417	0.558497	0.523507	0.520405	0.497292	0.500274	0.497121	0.583415	0.575656	0.498927	0.583451	0.513467	0.538251	0.517244	0.587218	0.450533	0.523605	0.608579	0.498618	0.557635	0.511149	0.54663	0.501626	0.502135	0.525939	0.572693	0.512198	0.53261	0.516045	0.512774	0.526371	0.52301	0.465808	0.559876	0.559834	0.555802	0	0.55147	0.526152	0.735914	0.555242	0.528512	0.544861	0.501295	0.527871	0.471196	0.5269	0.530291	0.496204	0.515623	0.611124	0.489285	0.515314	0.509679	0.502128	0.516076	0.48647	0.489776	0.587259	0.497828	0.517507	0.46754	0.457008	0.488479	0.582715	0.623892	0.452959	0.492033	0.576303	0.610546	0.619415	0.526523	0.51773	0.528403	0.526369	0.518734	0.504132	0.544266
S060	0.393473	0.369957	0.378543	0.451206	0.46023	0.363347	0.413749	0.340498	0.367286	0.381937	0.369942	0.414926	0.372992	0.434505	0.400992	0.346305	0.430795	0.416774	0.374502	0.378843	0.386042	0.50916	0.36518	0.399966	0.372729	0.376649	0.353408	0.365533	0.356375	0.458141	0.456011	0.339006	0.448175	0.354943	0.431913	0.377798	0.405746	0.360651	0.382294	0.494955	0.325311	0.418048	0.37048	0.41741	0.341134	0.341549	0.368132	0.393473	0.365345	0.41445	0.346729	0.342233	0.394803	0.376461	0.44501	0.429578	0.394429	0.420694	0.55147	0	0.403255	0.36524	0.431712	0.396697	0.409936	0.354705	0.32373	0.352275	0.400438	0.386999	0.342076	0.388702	0.47253	0.341256	0.390225	0.362517	0.33616	0.3591	0.345291	0.360742	0.44605	0.320869	0.360452	0.359585	0.399082	0.357637	0.462377	0.50774	0.363294	0.355568	0.379351	0.529762	0.514312	0.388672	0.368663	0.38934	0.374696	0.376661	0.354526	0.409952
S061	0.380138	0.375463	0.369059	0.402789	0.463689	0.267299	0.40772	0.315076	0.386828	0.340829	0.36168	0.390785	0.349354	0.360265	0.374788	0.320705	0.414976	0.414833	0.335532	0.367391	0.367628	0.499923	0.332009	0.397646	0.354889	0.3493	0.289985	0.331448	0.319443	0.429648	0.431927	0.322192	0.407379	0.291625	0.390973	0.339698	0.445504	0.331423	0.355503	0.469518	0.319649	0.396912	0.336537	0.395671	0.326197	0.313216	0.363866	0.418416	0.335021	0.377568	0.343	0.340143	0.358176	0.351038	0.438472	0.406149	0.411379	0.390283	0.526152	0.403255	0	0.62751	0.397973	0.373508	0.30962	0.326062	0.352608	0.3427	0.371646	0.36836	0.320158	0.352001	0.473253	0.314195	0.363122	0.335258	0.323304	0.345675	0.314451	0.288644	0.438193	0.307322	0.347646	0.347078	0.375041	0.314438	0.433487	0.494347	0.331736	0.337281	0.414112	0.51075	0.47825	0.338307	0.338556	0.362269	0.378656	0.349188	0.32928	0.373962
S062	0.629934	0.63179	0.601809	0.661559	0.684338	0.611684	0.653217	0.596671	0.574841	0.621561	0.621396	0.647151	0.607672	0.656137	0.627791	0.599545	0.65333	0.596663	0.61488	0.631657	0.626251	0.722083	0.595649	0.638455	0.621757	0.620958	0.602324	0.590382	0.598827	0.673119	0.665776	0.577621	0.674528	0.612525	0.651139	0.620322	0.59437	0.608915	0.626049	0.694288	0.5785	0.637185	0.613166	0.641371	0.591179	0.584101	0.602711	0.577654	0.604158	0.641109	0.591802	0.597871	0.6266	0.607211	0.653238	0.651383	0.648779	0.642911	0.735914	0.36524	0.62751	0	0.642914	0.629928	0.639309	0.600619	0.551698	0.606738	0.632048	0.63344	0.59227	0.625424	0.661077	0.589325	0.628033	0.599444	0.59738	0.61232	0.598198	0.590848	0.665566	0.569292	0.601014	0.598087	0.631238	0.603952	0.671889	0.662843	0.612403	0.604029	0.546569	0.718688	0.707743	0.616091	0.612979	0.630059	0.617615	0.619351	0.60658	0.628101
S063	0.389445	0.406103	0.400585	0.454061	0.489791	0.380191	0.44004	0.355183	0.377276	0.385049	0.400398	0.417205	0.384568	0.444324	0.408554	0.359318	0.44056	0.410149	0.381618	0.402045	0.399381	0.530134	0.343051	0.438413	0.346406	0.377515	0.356628	0.37998	0.357964	0.468485	0.447297	0.359302	0.467173	0.372646	0.42842	0.378748	0.477992	0.363152	0.394392	0.493387	0.349819	0.434264	0.380058	0.416007	0.366137	0.329844	0.379266	0.44794	0.368654	0.411281	0.37852	0.369163	0.398417	0.396336	0.470327	0.441179	0.436216	0.428507	0.555242	0.431712	0.397973	0.642914	0	0.388926	0.421878	0.370462	0.395056	0.373539	0.410882	0.42032	0.358824	0.400228	0.291362	0.355106	0.39525	0.374022	0.292473	0.369281	0.324766	0.370508	0.452955	0.329132	0.379048	0.373056	0.384169	0.357871	0.461591	0.511997	0.369432	0.36135	0.46098	0.500928	0.519248	0.370466	0.376148	0.401186	0.412306	0.347035	0.323594	0.320223
S064	0.370781	0.375257	0.359579	0.412729	0.459298	0.340663	0.397088	0.283226	0.36814	0.303409	0.362553	0.384933	0.314349	0.389982	0.372986	0.325364	0.41663	0.426209	0.331604	0.334494	0.365104	0.511802	0.295614	0.395544	0.34988	0.34794	0.306865	0.333087	0.327252	0.42146	0.420814	0.31833	0.429618	0.328133	0.312524	0.345994	0.41667	0.302148	0.367902	0.451054	0.288929	0.403734	0.321731	0.389296	0.324664	0.308118	0.361548	0.426807	0.328656	0.369522	0.337986	0.297116	0.351351	0.360017	0.41584	0.397675	0.395984	0.389005	0.528512	0.396697	0.373508	0.629928	0.388926	0	0.389962	0.332855	0.354082	0.342763	0.37081	0.391388	0.324898	0.371988	0.47843	0.303216	0.318183	0.31643	0.300195	0.331386	0.310916	0.320955	0.433806	0.304817	0.330638	0.336079	0.364505	0.315754	0.42622	0.487911	0.332206	0.304572	0.41779	0.503905	0.495932	0.333036	0.3469	0.363272	0.358856	0.336236	0.320336	0.385868
S065	0.392591	0.386294	0.386276	0.417994	0.470693	0.305351	0.401644	0.330897	0.387101	0.36442	0.377915	0.413283	0.34423	0.400861	0.384418	0.336195	0.415703	0.43127	0.359067	0.370636	0.368799	0.479312	0.350143	0.404717	0.372692	0.371149	0.303668	0.331576	0.347217	0.432266	0.406682	0.324249	0.442543	0.335072	0.423078	0.360048	0.464126	0.338011	0.374567	0.491631	0.321604	0.420291	0.360955	0.401537	0.331858	0.324981	0.369862	0.425757	0.350588	0.393947	0.359614	0.353327	0.359332	0.370538	0.450286	0.366213	0.367547	0.397396	0.544861	0.409936	0.30962	0.639309	0.421878	0.389962	0	0.358061	0.333021	0.354324	0.390072	0.381539	0.334223	0.370696	0.487879	0.338302	0.38304	0.336262	0.340277	0.338861	0.32706	0.326286	0.451894	0.329062	0.351517	0.360976	0.384794	0.336746	0.447792	0.497364	0.356697	0.352511	0.43137	0.520137	0.493999	0.37541	0.347837	0.381169	0.378561	0.354409	0.34831	0.402329
S066	0.355386	0.337114	0.334363	0.388692	0.422612	0.302903	0.370689	0.273556	0.354808	0.323041	0.30564	0.358583	0.303877	0.386501	0.32863	0.203447	0.374024	0.40926	0.308938	0.316499	0.324862	0.492352	0.27499	0.367743	0.307418	0.307187	0.269922	0.244443	0.267525	0.416742	0.394011	0.278189	0.386822	0.290549	0.37832	0.319944	0.416163	0.289373	0.320854	0.436721	0.255125	0.365045	0.255061	0.32024	0.286031	0.27672	0.315284	0.399145	0.293132	0.355018	0.274865	0.286422	0.317013	0.271124	0.397564	0.377849	0.37899	0.352	0.501295	0.354705	0.326062	0.600619	0.370462	0.332855	0.358061	0	0.315512	0.30408	0.338565	0.349414	0.269888	0.334244	0.438849	0.280304	0.323271	0.287123	0.275478	0.303085	0.260758	0.2928	0.403439	0.251589	0.303446	0.247276	0.325366	0.278439	0.40723	0.404394	0.31304	0.295679	0.399055	0.473604	0.453962	0.302482	0.316043	0.31969	0.340892	0.307248	0.28668	0.338634
S067	0.353819	0.358128	0.341042	0.399024	0.440199	0.327817	0.365774	0.317124	0.347923	0.326909	0.348942	0.387457	0.315073	0.390687	0.360751	0.29881	0.403026	0.404136	0.334201	0.338562	0.327435	0.507687	0.310655	0.392666	0.349242	0.334347	0.314122	0.296898	0.307706	0.425221	0.41294	0.303328	0.428899	0.338507	0.371433	0.347788	0.402802	0.315295	0.33683	0.455748	0.297722	0.387397	0.328983	0.37105	0.317492	0.305739	0.302547	0.398898	0.317018	0.367549	0.312631	0.311351	0.334952	0.347606	0.42913	0.345447	0.360904	0.382298	0.527871	0.32373	0.352608	0.551698	0.395056	0.354082	0.333021	0.315512	0	0.333837	0.362919	0.368205	0.301667	0.323347	0.460612	0.30642	0.309435	0.305869	0.314644	0.313141	0.246319	0.314345	0.434643	0.277674	0.324777	0.333995	0.348256	0.302428	0.43344	0.483612	0.33375	0.323392	0.374875	0.496852	0.472345	0.307537	0.314532	0.337887	0.365712	0.334471	0.311446	0.369014
S068	0.345759	0.346415	0.345208	0.389425	0.442429	0.298241	0.379655	0.264015	0.357001	0.304951	0.33594	0.371386	0.319016	0.387876	0.323818	0.270904	0.380409	0.410704	0.325898	0.325044	0.326289	0.489206	0.294906	0.360454	0.306797	0.295512	0.289445	0.29556	0.289778	0.420333	0.409798	0.283462	0.407736	0.302343	0.375231	0.324082	0.427087	0.297743	0.330784	0.441591	0.253199	0.356586	0.301137	0.335649	0.279475	0.295951	0.327205	0.388676	0.299948	0.362736	0.321457	0.294426	0.337664	0.326651	0.382486	0.377661	0.382483	0.373763	0.471196	0.352275	0.3427	0.606738	0.373539	0.342763	0.354324	0.30408	0.333837	0	0.351045	0.354315	0.28712	0.331606	0.456546	0.245951	0.3434	0.296018	0.284352	0.290505	0.278024	0.286861	0.423799	0.276313	0.304456	0.299866	0.333373	0.279001	0.415428	0.457085	0.308958	0.289872	0.388585	0.489605	0.47197	0.327265	0.308475	0.339615	0.344056	0.296011	0.267406	0.33266
S069	0.387764	0.383831	0.35304	0.433374	0.435799	0.334963	0.290711	0.335494	0.377289	0.365408	0.363361	0.407888	0.314141	0.422952	0.346931	0.325886	0.410007	0.442809	0.315701	0.378046	0.337284	0.51371	0.32861	0.399636	0.346728	0.356548	0.312962	0.328091	0.32927	0.391251	0.417091	0.331095	0.45138	0.346995	0.386454	0.358652	0.452794	0.331376	0.344411	0.46941	0.313856	0.414755	0.351696	0.39983	0.253457	0.329982	0.355236	0.42317	0.314305	0.390258	0.346502	0.34117	0.357796	0.354561	0.438655	0.411145	0.396598	0.387206	0.5269	0.400438	0.371646	0.632048	0.410882	0.37081	0.390072	0.338565	0.362919	0.351045	0	0.396035	0.309509	0.352191	0.442632	0.325774	0.374151	0.34334	0.30413	0.341053	0.324352	0.316379	0.453591	0.312319	0.305351	0.342551	0.361207	0.288727	0.444896	0.489095	0.270352	0.33949	0.427566	0.515931	0.495546	0.359728	0.339597	0.307867	0.388159	0.332744	0.335307	0.391551
S070	0.319488	0.36411	0.378462	0.391701	0.477777	0.349655	0.414512	0.312573	0.39857	0.369309	0.365048	0.388671	0.365844	0.419055	0.381447	0.337045	0.402613	0.445911	0.359963	0.392143	0.381359	0.525107	0.345198	0.420683	0.370536	0.366953	0.332972	0.354995	0.33166	0.456022	0.417958	0.324097	0.451887	0.3072	0.420491	0.349551	0.460994	0.344735	0.36339	0.481587	0.319909	0.377207	0.346653	0.385094	0.339682	0.336779	0.354601	0.433413	0.355319	0.397377	0.360576	0.349721	0.370894	0.369008	0.456163	0.414859	0.423879	0.391863	0.530291	0.386999	0.36836	0.63344	0.42032	0.391388	0.381539	0.349414	0.368205	0.354315	0.396035	0	0.321905	0.383304	0.485825	0.329698	0.381734	0.33646	0.337954	0.35991	0.33048	0.342277	0.459773	0.329342	0.357328	0.346486	0.383289	0.329256	0.450556	0.495582	0.363369	0.351548	0.437951	0.469454	0.494058	0.36969	0.365888	0.377347	0.401743	0.362154	0.350271	0.398889
S071	0.318738	0.319888	0.311615	0.379857	0.420534	0.290241	0.3709	0.262776	0.33132	0.303343	0.29239	0.359161	0.300203	0.372441	0.327285	0.233989	0.346057	0.389637	0.288986	0.317451	0.278001	0.475196	0.261691	0.36576	0.30173	0.296434	0.238491	0.258336	0.256301	0.407367	0.369993	0.260808	0.39616	0.264031	0.348899	0.277276	0.41018	0.279591	0.296972	0.432277	0.246836	0.350779	0.239253	0.328807	0.262126	0.25971	0.285166	0.383296	0.286315	0.345033	0.264672	0.276965	0.304871	0.293169	0.40419	0.341968	0.360021	0.356818	0.496204	0.342076	0.320158	0.59227	0.358824	0.324898	0.334223	0.269888	0.301667	0.28712	0.309509	0.321905	0	0.29827	0.440319	0.253684	0.308361	0.278261	0.270047	0.257787	0.241352	0.281163	0.384257	0.245662	0.257542	0.28374	0.309599	0.247466	0.398114	0.461212	0.297458	0.262394	0.386737	0.438697	0.42535	0.310475	0.272527	0.3284	0.32977	0.299946	0.260486	0.331412
S072	0.348943	0.347752	0.348232	0.425528	0.458586	0.344118	0.403678	0.323058	0.368314	0.344598	0.356292	0.393413	0.331985	0.401735	0.369981	0.297535	0.394768	0.404956	0.34539	0.368003	0.349854	0.49167	0.30227	0.400434	0.352988	0.342281	0.300254	0.312014	0.310314	0.434996	0.420013	0.315198	0.439362	0.326703	0.389649	0.31823	0.422482	0.315945	0.355439	0.472959	0.312413	0.397106	0.341887	0.387679	0.314235	0.28873	0.354103	0.427042	0.321795	0.389721	0.340341	0.332154	0.332495	0.36082	0.423965	0.404942	0.403534	0.392936	0.515623	0.388702	0.352001	0.625424	0.400228	0.371988	0.370696	0.334244	0.323347	0.331606	0.352191	0.383304	0.29827	0	0.47378	0.299798	0.340661	0.321896	0.30873	0.334902	0.299726	0.311474	0.435954	0.302878	0.336938	0.344124	0.329638	0.324786	0.431313	0.487404	0.323391	0.322257	0.413352	0.507218	0.467168	0.353462	0.341034	0.3604	0.372616	0.339842	0.305373	0.382211
S073	0.484695	0.450995	0.463552	0.52157	0.545576	0.454841	0.470625	0.441873	0.477503	0.461333	0.446843	0.473055	0.456769	0.508909	0.460679	0.425848	0.506906	0.436293	0.444575	0.470517	0.473537	0.583044	0.449512	0.502087	0.42024	0.462933	0.440141	0.452066	0.431037	0.508719	0.524557	0.430869	0.529335	0.449003	0.498225	0.464465	0.508102	0.446681	0.460303	0.564009	0.435669	0.503034	0.453692	0.460167	0.41867	0.418976	0.448786	0.510505	0.44836	0.454102	0.445243	0.446997	0.46491	0.440466	0.532194	0.502451	0.506098	0.501168	0.611124	0.47253	0.473253	0.661077	0.291362	0.47843	0.487879	0.438849	0.460612	0.456546	0.442632	0.485825	0.440319	0.47378	0	0.439855	0.469096	0.440119	0.363296	0.455859	0.41795	0.447842	0.533782	0.422015	0.444485	0.445094	0.450289	0.444656	0.5319	0.572735	0.422062	0.434147	0.510679	0.553055	0.576891	0.462181	0.449165	0.459727	0.480527	0.446398	0.407614	0.37965
S074	0.31129	0.322986	0.318855	0.354804	0.427563	0.288598	0.358321	0.258575	0.335032	0.290848	0.294279	0.350137	0.288496	0.334391	0.317308	0.24841	0.37285	0.393295	0.298269	0.316082	0.314739	0.480497	0.261569	0.348532	0.289108	0.276488	0.267241	0.262077	0.267612	0.399461	0.366832	0.262286	0.399065	0.294818	0.325622	0.302443	0.387524	0.267153	0.311811	0.417964	0.262073	0.368385	0.267938	0.322578	0.262747	0.26864	0.307829	0.379539	0.270527	0.344312	0.283122	0.281307	0.315329	0.314801	0.36637	0.364487	0.358465	0.351402	0.489285	0.341256	0.314195	0.589325	0.355106	0.303216	0.338302	0.280304	0.30642	0.245951	0.325774	0.329698	0.253684	0.299798	0.439855	0	0.321337	0.275134	0.258666	0.280327	0.249348	0.254964	0.409286	0.254805	0.269633	0.293082	0.323812	0.253939	0.387007	0.449002	0.283418	0.280468	0.372515	0.473747	0.460469	0.287593	0.288159	0.32342	0.314394	0.286211	0.254482	0.315756
S075	0.370524	0.367284	0.363473	0.428289	0.445717	0.340316	0.401402	0.291231	0.383814	0.340361	0.342318	0.395664	0.347499	0.410581	0.373246	0.273607	0.406896	0.42077	0.343594	0.355239	0.365748	0.503001	0.29819	0.400064	0.328788	0.351824	0.317704	0.341308	0.324418	0.443136	0.42568	0.297717	0.437353	0.338114	0.395449	0.344971	0.446978	0.30672	0.336161	0.450871	0.300623	0.39298	0.303971	0.391485	0.31377	0.320406	0.353037	0.419055	0.321652	0.389065	0.333095	0.314113	0.358018	0.347878	0.441151	0.356732	0.40841	0.401517	0.515314	0.390225	0.363122	0.628033	0.39525	0.318183	0.38304	0.323271	0.309435	0.3434	0.374151	0.381734	0.308361	0.340661	0.469096	0.321337	0	0.322975	0.309139	0.330171	0.273421	0.321956	0.42172	0.303012	0.328244	0.323026	0.356455	0.299718	0.37488	0.488023	0.329811	0.291654	0.418613	0.500864	0.474635	0.35423	0.340184	0.35937	0.37552	0.338066	0.303317	0.375812
S076	0.340511	0.332263	0.325805	0.388766	0.421679	0.299256	0.382689	0.27134	0.351221	0.294592	0.332123	0.355799	0.304172	0.38222	0.335889	0.277043	0.380342	0.395289	0.237248	0.319708	0.326501	0.490091	0.283561	0.334283	0.314731	0.314832	0.261615	0.290279	0.27329	0.411209	0.381124	0.263028	0.416626	0.296097	0.341433	0.298591	0.416263	0.293148	0.322404	0.451744	0.25821	0.378635	0.294673	0.347489	0.270473	0.264527	0.31554	0.390708	0.30322	0.336551	0.304888	0.277364	0.30414	0.297436	0.403448	0.368	0.381016	0.356497	0.509679	0.362517	0.335258	0.599444	0.374022	0.31643	0.336262	0.287123	0.305869	0.296018	0.34334	0.33646	0.278261	0.321896	0.440119	0.275134	0.322975	0	0.275743	0.29262	0.253452	0.258599	0.420223	0.258058	0.309236	0.298388	0.332119	0.280885	0.411025	0.441056	0.297506	0.288476	0.403793	0.436238	0.465727	0.295513	0.295807	0.320858	0.34541	0.319719	0.277608	0.344021
S077	0.339598	0.294945	0.299213	0.386197	0.423735	0.290272	0.319679	0.255791	0.325069	0.298484	0.320409	0.354336	0.282208	0.368648	0.303064	0.259377	0.364194	0.391467	0.281722	0.329306	0.308309	0.446326	0.267711	0.353831	0.289363	0.307553	0.259954	0.280839	0.270996	0.3898	0.369049	0.265305	0.395162	0.288217	0.352863	0.305534	0.409957	0.27266	0.31385	0.437644	0.249034	0.366332	0.286947	0.346325	0.238835	0.256976	0.3031	0.315195	0.280107	0.339792	0.277353	0.275618	0.309176	0.308186	0.394232	0.338327	0.356897	0.354551	0.502128	0.33616	0.323304	0.59738	0.292473	0.300195	0.340277	0.275478	0.314644	0.284352	0.30413	0.337954	0.270047	0.30873	0.363296	0.258666	0.309139	0.275743	0	0.280136	0.242839	0.259955	0.384636	0.239834	0.263509	0.281818	0.317928	0.266795	0.393294	0.452623	0.280977	0.27337	0.390014	0.465677	0.459724	0.304077	0.2761	0.297123	0.325132	0.278899	0.242101	0.298768
S078	0.351288	0.340003	0.33851	0.400892	0.333642	0.306615	0.373007	0.264579	0.345226	0.332437	0.332208	0.378072	0.303028	0.386782	0.34362	0.283428	0.379921	0.40402	0.312098	0.336631	0.300361	0.490293	0.265917	0.372908	0.307598	0.32346	0.279843	0.255454	0.296798	0.418115	0.393134	0.286182	0.402004	0.28555	0.384723	0.323648	0.426053	0.295301	0.325004	0.455606	0.267666	0.381934	0.297414	0.35476	0.284431	0.290783	0.320972	0.402356	0.309207	0.356726	0.306457	0.294546	0.327987	0.315656	0.414035	0.315913	0.350802	0.373397	0.516076	0.3591	0.345675	0.61232	0.369281	0.331386	0.338861	0.303085	0.313141	0.290505	0.341053	0.35991	0.257787	0.334902	0.455859	0.280327	0.330171	0.29262	0.280136	0	0.27604	0.280273	0.418743	0.268996	0.29972	0.308579	0.340992	0.292259	0.416444	0.468493	0.297125	0.271763	0.41012	0.449028	0.463087	0.328372	0.313758	0.320254	0.344958	0.306275	0.268823	0.359073
S079	0.316594	0.316255	0.291173	0.373657	0.404083	0.26687	0.361211	0.262319	0.329349	0.294257	0.296369	0.340322	0.275962	0.336169	0.312531	0.228709	0.364645	0.378666	0.270649	0.304011	0.291036	0.471222	0.248361	0.342524	0.286353	0.291844	0.259531	0.266131	0.257623	0.398594	0.385464	0.240391	0.381068	0.281239	0.357411	0.30061	0.408801	0.264581	0.302396	0.426649	0.235147	0.362284	0.252915	0.336121	0.262023	0.245114	0.279816	0.376914	0.278389	0.329032	0.257993	0.250654	0.311278	0.285605	0.392638	0.352243	0.352582	0.35147	0.48647	0.345291	0.314451	0.598198	0.324766	0.310916	0.32706	0.260758	0.246319	0.278024	0.324352	0.33048	0.241352	0.299726	0.41795	0.249348	0.273421	0.253452	0.242839	0.27604	0	0.250864	0.394174	0.240467	0.264752	0.278787	0.289437	0.254433	0.378099	0.448951	0.280852	0.260562	0.367357	0.465793	0.425892	0.297657	0.291144	0.311879	0.328871	0.286741	0.259305	0.317855
S080	0.341845	0.328337	0.319459	0.395614	0.41399	0.269499	0.374032	0.25545	0.332387	0.311489	0.332499	0.349466	0.289254	0.362327	0.334575	0.267	0.376947	0.396674	0.284498	0.329687	0.313075	0.476691	0.268775	0.316124	0.304517	0.30646	0.25609	0.277195	0.268659	0.400551	0.38449	0.271086	0.393853	0.296869	0.358621	0.309609	0.410325	0.284026	0.316137	0.409056	0.267666	0.37368	0.276315	0.349195	0.281617	0.269443	0.299239	0.38862	0.257316	0.35088	0.297677	0.273561	0.330506	0.314496	0.367098	0.328526	0.351116	0.351533	0.489776	0.360742	0.288644	0.590848	0.370508	0.320955	0.326286	0.2928	0.314345	0.286861	0.316379	0.342277	0.281163	0.311474	0.447842	0.254964	0.321956	0.258599	0.259955	0.280273	0.250864	0	0.4135	0.240399	0.286573	0.293409	0.312047	0.279369	0.404488	0.437813	0.280416	0.289059	0.363232	0.482694	0.455761	0.309618	0.296377	0.330216	0.327671	0.310142	0.292107	0.326131
