SampleID	vaginal_1	vaginal_2	vaginal_3	vaginal_4	vaginal_5	vaginal_6	vaginal_7	vaginal_8	vaginal_9	vaginal_10	vaginal_11	vaginal_12	vaginal_13	vaginal_14	vaginal_15	vaginal_16	vaginal_17	vaginal_18	vaginal_19	vaginal_20	vaginal_21	vaginal_22	vaginal_23	vaginal_24	vaginal_25	vaginal_26	vaginal_27	vaginal_28	vaginal_29	vaginal_30	vaginal_31	vaginal_32	vaginal_33	vaginal_34	vaginal_35	vaginal_36	vaginal_37	vaginal_38	vaginal_39	vaginal_40	vaginal_41	vaginal_42	vaginal_43	vaginal_44	vaginal_45	vaginal_46	vaginal_47	vaginal_48	vaginal_49	vaginal_50	vaginal_51	vaginal_52	vaginal_53	vaginal_54	vaginal_55	vaginal_56	vaginal_57	vaginal_58	vaginal_59	vaginal_60	vaginal_61	vaginal_62	vaginal_63	vaginal_64	vaginal_65	vaginal_66	vaginal_67	vaginal_68	vaginal_69	vaginal_70	vaginal_71	vaginal_72	vaginal_73	vaginal_74	vaginal_75	vaginal_76	vaginal_77	vaginal_78	vaginal_79	vaginal_80	vaginal_81	vaginal_82	vaginal_83	vaginal_84	vaginal_85	vaginal_86	vaginal_87	vaginal_88	vaginal_89	vaginal_90	vaginal_91	vaginal_92	vaginal_93	vaginal_94	vaginal_95	vaginal_96	vaginal_97	vaginal_98	vaginal_99	vaginal_100
vaginal_52	0.921821	0.916847	0.904649	0.967701	0.965602	0.849109	0.98348	0.857044	0.890063	0.840953	0.896266	0.925064	0.87769	0.910024	0.841737	0.879263	0.93234	0.947711	0.796408	0.883317	0.941307	0.938985	0.834044	0.870012	0.936083	0.79457	0.868085	0.886462	0.884695	0.859042	0.992184	0.869663	0.961527	0.912208	0.837103	0.89372	0.959887	0.867264	0.855603	0.914706	0.815643	0.918596	0.843757	0.898781	0.938526	0.881396	0.83507	0.949021	0.825618	0.840758	0.79817	0	0.930645	0.893834	0.828871	0.899066	0.849212	0.919634	1	0.787668	0.930746	0.951953	0.884981	0.782901	0.949338	0.835496	0.874714	0.895413	0.895823	0.870005	0.876819	0.90648	0.949159	0.926888	0.894774	0.780318	0.859325	0.840851	0.820266	0.816416	0.969955	0.848434	0.859216	0.841078	0.874557	0.881534	0.885923	0.907304	0.805468	0.875195	0.958551	0.956342	0.932993	0.918473	0.883619	0.950301	0.906933	0.860794	0.891364	0.977604
vaginal_53	0.748143	0.933037	0.747444	0.981079	0.939333	0.922186	0.930712	0.949585	0.902398	0.963192	0.879488	0.917018	0.932588	0.892676	0.808962	0.849307	0.912953	0.855162	0.808912	0.875247	0.841799	1	0.84719	0.93935	0.930823	0.945761	0.894573	0.827226	0.923716	0.901677	0.855188	0.87092	0.956984	0.866334	0.865698	0.978173	0.981234	0.9476	0.96432	0.924849	0.856936	0.902201	0.889159	0.924056	0.830742	0.814549	0.873797	0.944771	0.87295	0.77635	0.910337	0.930645	0	0.888286	0.916517	0.939366	0.922136	0.911134	0.964748	0.942157	0.850593	0.990099	0.930578	0.91813	0.84297	0.853865	0.822432	0.931804	0.913957	0.876808	0.835003	0.773915	0.928685	0.911998	0.92608	0.815957	0.842533	0.871525	0.930101	0.967548	0.907416	0.858385	0.899069	0.917587	0.788843	0.932515	0.978906	0.957161	0.809052	0.948853	0.970514	0.944134	0.927422	0.867112	0.860931	0.841751	0.96169	0.820368	0.856537	0.942921
vaginal_54	0.904953	0.872079	0.896447	0.997084	0.911386	0.951846	0.865293	0.842462	0.88088	0.830893	0.908976	0.876215	0.805893	0.955712	0.92062	0.831125	0.886491	0.969929	0.880357	0.932705	0.760654	0.953137	0.917461	0.939582	0.935082	0.967808	0.736596	0.910129	0.799229	0.963923	0.876548	0.906481	0.922831	0.756608	0.945814	0.891404	0.977177	0.873232	0.887225	0.945819	0.896746	0.911796	0.751667	0.928955	0.86371	0.860212	0.928198	0.93712	0.875651	0.93194	0.878757	0.893834	0.888286	0	0.90809	0.968064	0.936504	0.963405	0.878757	0.927392	0.919547	0.977688	0.909222	0.897999	0.945297	0.81066	0.925815	0.886768	0.864103	0.836221	0.813341	0.938912	0.917699	0.919657	0.914773	0.833631	0.886585	0.870766	0.803425	0.918602	0.926946	0.832479	0.892345	0.745307	0.815368	0.885822	0.974334	0.97821	0.952176	0.925026	0.968487	0.899598	0.924252	0.853262	0.869604	0.863096	0.895402	0.823972	0.892248	0.927866
vaginal_55	0.926221	0.954709	0.981153	0.947905	0.994972	0.877431	0.930961	0.913975	0.952577	0.882964	0.928922	0.972667	0.880078	0.902809	0.93212	0.843824	0.957349	0.985017	0.979459	0.900791	0.85284	0.936571	0.894702	0.949908	0.904294	0.875362	0.953813	0.99299	0.922457	0.92933	0.803829	0.925769	0.951793	0.896397	0.865095	0.947257	0.97499	0.94168	0.998813	0.954086	0.918429	0.949177	0.919894	0.935012	0.891782	0.947262	0.952652	0.934534	0.910327	0.945063	0.928617	0.828871	0.916517	0.90809	0	0.99547	0.981052	0.93913	0.818631	0.876045	0.936488	0.987763	0.967521	0.855655	0.932807	0.903108	0.944506	0.864957	0.939	0.949559	0.944986	0.961783	0.974726	0.856568	0.988439	0.871076	0.930544	0.931745	0.958143	0.874418	0.946751	0.914697	0.941931	0.873749	0.856377	0.878083	0.864269	1	0.948137	0.917785	0.971727	0.994972	0.948684	0.960668	0.921411	0.910166	0.954567	0.931423	0.934296	0.959281
vaginal_56	0.992879	0.963661	0.851803	0.884161	1	0.957232	0.887495	0.932229	0.805255	1	0.991174	0.991128	0.818833	0.880699	0.900993	0.936904	0.914474	0.948173	0.969753	0.92236	0.91364	0.888749	0.970645	0.997241	0.982427	0.911718	0.955575	0.886306	0.884321	0.948494	0.93437	0.853468	0.991004	0.869279	0.942315	0.988832	1	0.914716	0.903512	1	0.798863	0.986243	0.923709	0.771637	0.919534	0.969703	0.957628	0.909973	0.950088	0.927057	0.913239	0.899066	0.939366	0.968064	0.99547	0	0.858334	0.958399	1	0.959463	0.964375	0.97535	1	0.938623	0.830386	0.915323	0.859957	0.91637	0.970191	0.859322	0.90348	0.988258	0.976809	0.96342	0.843102	0.900931	0.848788	0.761445	0.928069	0.859739	0.984801	0.922993	0.939456	0.949996	0.985828	0.804403	0.981594	0.944771	0.99054	0.900892	1	0.976461	1	0.927655	0.894597	0.845166	0.948494	0.967843	0.956763	0.945765
vaginal_57	0.968438	0.91303	0.953469	0.97392	0.92629	0.899595	0.898663	0.857437	0.843889	0.974953	0.883105	0.923393	0.856887	0.932277	1	0.909794	0.946422	0.917827	0.88084	0.925283	0.884658	0.94071	0.967998	0.72865	0.941167	0.911248	0.930668	0.886946	0.924942	0.971925	0.996507	0.938129	0.985191	0.851861	0.966656	0.929418	0.963747	0.961942	0.944865	0.979314	0.89253	0.959893	0.952294	0.961132	0.896447	0.903299	0.967476	0.909137	0.916102	0.960327	0.951483	0.849212	0.922136	0.936504	0.981052	0.858334	0	0.926495	1	0.819296	0.957803	0.960757	0.951508	0.935824	0.730049	0.958461	0.811615	0.957699	0.896004	0.968823	0.858895	0.965462	0.984629	0.921978	0.991732	0.975143	0.907629	0.826719	0.952018	0.880779	0.92838	0.940116	0.911631	0.914882	0.920138	0.91268	1	0.941936	0.85981	0.926192	0.996507	1	0.8955	0.964256	0.929462	0.939608	0.844515	0.972601	0.883544	0.95317
vaginal_58	0.97568	0.932644	0.972589	0.898345	1	0.908212	0.980501	0.903396	0.967866	0.96829	0.919164	0.871041	0.895131	0.913161	0.924879	0.833416	0.748006	0.985155	0.868201	0.956605	0.941745	1	0.850558	0.956188	0.714905	0.924133	0.852639	0.870021	0.854364	0.933098	0.939323	0.853791	0.930648	0.892038	0.983353	0.929968	0.97737	0.958833	0.926299	0.903742	0.855005	0.910651	0.882202	0.977964	0.895266	0.824772	0.938152	0.943842	0.871623	0.967576	0.95123	0.919634	0.911134	0.963405	0.93913	0.958399	0.926495	0	1	0.920142	0.90331	0.923472	0.950649	0.901261	0.955741	0.849136	0.913262	0.939903	0.889545	0.925068	0.979327	0.957949	0.984701	0.89318	0.982324	0.85949	0.902254	0.94232	0.930742	0.896967	0.973553	0.944309	0.862385	0.883611	0.935725	0.921127	0.978659	0.779356	0.929436	0.927623	0.814969	0.993545	0.919965	0.924472	0.884412	0.933887	0.897136	0.946133	0.921335	0.93474
vaginal_59	0.956718	0.978379	0.966786	0.883718	1	0.986049	0.959271	0.883062	0.869828	0.925187	1	0.957686	0.866367	1	0.94047	0.960872	1	1	0.953739	0.974532	0.910674	1	0.967161	0.998054	0.990469	0.96198	0.922262	0.934122	0.924687	0.993449	1	0.927583	0.942679	0.978379	0.887616	0.918908	0.994878	0.875423	0.961627	0.967552	0.983378	0.961807	0.900827	0.99075	0.974828	0.964037	0.989868	0.959754	0.982273	0.959735	0.981616	1	0.964748	0.878757	0.818631	1	1	1	0	0.978379	0.916345	1	0.961747	0.990035	1	0.954073	0.993449	0.911979	0.917019	0.929678	0.910277	0.93991	1	0.923999	0.960789	0.98105	0.97625	1	0.974614	0.964276	1	0.954181	1	0.818308	0.807661	0.965199	1	1	0.912845	0.963149	1	0.959897	0.990469	0.989072	0.987177	0.908885	0.954058	0.959271	0.991644	1
vaginal_60	0.881299	0.81003	0.947662	0.971258	0.863243	0.870611	0.873122	0.842608	0.887528	0.927985	0.700143	0.875397	0.964764	0.898133	0.972956	0.910296	0.930794	0.91608	0.891366	0.784589	0.91759	0.94944	0.964348	0.781894	0.864656	0.839825	0.949433	0.911867	0.910251	0.942016	1	0.876894	0.889278	0.86561	0.935239	0.8458	0.819518	0.914063	0.816096	0.945874	0.821606	0.90881	0.890409	0.950264	0.89498	0.922063	0.915963	0.90993	0.84282	0.954836	0.842928	0.787668	0.942157	0.927392	0.876045	0.959463	0.819296	0.920142	0.978379	0	0.966092	0.777203	0.985875	0.925992	0.919185	0.826367	0.837379	0.84156	0.905022	0.861998	0.898597	0.928011	0.918451	0.869551	0.889096	0.879672	0.854317	0.838142	0.872029	0.900856	0.818156	0.851602	0.895006	0.858353	0.873647	0.935425	0.934462	0.972703	0.84728	0.875792	0.915978	0.98903	0.982698	0.947423	0.911266	0.922207	0.845659	0.927841	0.868464	0.957389
vaginal_61	0.900685	0.907688	0.88998	0.851467	0.981022	0.84665	0.956275	0.906145	0.881909	0.871628	0.797252	0.849057	0.921335	0.802359	0.920505	0.859188	0.943855	0.877997	0.8135	0.89898	0.935408	0.94603	0.907039	0.975765	0.923361	0.888635	0.753528	0.85307	0.817853	0.957574	0.987581	0.897074	0.834432	0.891108	0.823135	0.876648	0.898167	0.891791	0.881604	0.918369	0.906566	0.931799	0.872617	0.969093	0.894015	0.790237	0.930853	0.8581	0.877251	0.911089	0.90643	0.930746	0.850593	0.919547	0.936488	0.964375	0.957803	0.90331	0.916345	0.966092	0	0.912939	0.886097	0.927214	0.83797	0.795188	0.884357	0.896415	0.939066	0.913646	0.87071	0.843748	0.922331	0.856199	0.882253	0.900672	0.900578	0.928793	0.839947	0.794045	0.895566	0.825595	0.940181	0.928493	0.920742	0.867102	0.942782	0.980788	0.887966	0.951679	0.900714	0.983715	0.910479	0.842848	0.87487	0.920853	0.965787	0.889523	0.856558	0.832601
vaginal_62	0.881931	0.980321	0.973796	0.97535	0.984889	0.937677	0.972736	0.882926	0.945133	0.983576	0.925706	0.978958	0.992675	0.972093	0.949289	0.941591	0.97535	0.853733	0.916405	0.981254	0.994462	1	0.821921	0.926771	0.988024	0.979282	0.916269	0.767573	0.901456	0.988024	1	0.898309	1	0.945812	0.994919	0.957389	0.797396	0.994218	0.993771	0.980444	0.885062	0.924619	0.969997	0.997149	0.92928	0.89636	0.975858	0.904331	0.917705	0.978271	0.941568	0.951953	0.990099	0.977688	0.987763	0.97535	0.960757	0.923472	1	0.777203	0.912939	0	0.865619	0.980719	0.996359	0.881543	0.941913	0.934242	0.961419	0.951192	0.966359	0.986278	0.981569	0.896731	0.965339	0.869327	0.930886	0.951908	0.929598	0.841299	0.945812	0.898639	0.971027	0.834168	0.993403	0.950179	1	0.772575	0.955865	0.976291	0.854523	0.995907	1	0.903651	0.95891	1	0.885835	1	0.960176	0.945492
vaginal_63	0.819002	0.933634	0.933917	0.962822	0.984703	0.948889	0.966775	0.844271	0.870098	0.933061	0.955975	0.902727	0.931519	0.950239	0.976098	0.925331	0.918534	0.786398	0.872422	0.913441	0.968073	0.859819	0.781858	0.983776	0.822208	0.834643	0.887497	0.96185	0.890687	0.983056	0.919944	0.928544	0.896835	0.933392	0.921407	0.856032	0.994552	0.903305	0.903023	0.970492	0.900153	0.964061	0.935062	0.941897	0.931984	0.775607	0.873816	0.891511	0.895114	0.926576	0.910654	0.884981	0.930578	0.909222	0.967521	1	0.951508	0.950649	0.961747	0.985875	0.886097	0.865619	0	0.868909	0.995903	0.900452	0.961522	0.929153	0.954364	0.961478	0.89703	0.957247	0.660357	0.886125	0.948798	0.944068	0.781609	0.890466	0.822575	0.915334	0.925863	0.831463	0.96518	0.852479	0.845684	0.900166	0.959434	0.973486	0.873791	0.895027	0.996624	0.901107	0.996919	0.821641	0.847152	0.979387	0.932816	0.846373	0.79847	0.737826
vaginal_64	0.910624	0.948327	0.900047	0.914248	0.979945	0.89164	0.944567	0.826436	0.88173	0.775644	0.920586	0.873734	0.77952	0.9055	0.95658	0.930504	0.981001	0.909754	0.83822	0.823342	0.964934	0.992693	0.846592	0.877778	0.892199	0.906029	0.798866	0.882649	0.91763	0.912141	0.931216	0.941729	0.909786	0.910626	0.759639	0.911367	0.901116	0.864932	0.967844	0.914426	0.891764	0.942498	0.882204	0.959746	0.923001	0.870223	0.938812	0.946853	0.907407	0.86961	0.925236	0.782901	0.91813	0.897999	0.855655	0.938623	0.935824	0.901261	0.990035	0.925992	0.927214	0.980719	0.868909	0	0.980641	0.869825	0.904318	0.931076	0.902598	0.958068	0.957634	0.974589	0.981417	0.828473	0.860627	0.880694	0.873628	0.894696	0.869015	0.893348	0.923431	0.913711	0.909185	0.903525	0.871033	0.920615	0.825671	0.921617	0.865832	0.883726	0.870705	0.972192	1	0.74848	0.953346	0.932672	0.898702	0.892313	0.880421	0.97406
vaginal_65	0.946605	0.947254	0.969946	0.938376	0.980175	0.819654	0.869297	0.887505	0.8365	0.888495	0.926983	0.927463	0.858759	0.816825	0.963518	0.882487	0.964772	0.91183	0.944907	0.86442	0.898315	0.955979	0.969223	0.912968	0.968927	0.954323	0.862737	0.857599	0.955965	0.936154	0.878437	0.844827	0.952349	0.904958	0.970408	0.882288	1	0.877039	0.931587	1	0.871167	0.949948	0.957123	0.952766	0.882873	0.880137	0.967109	0.859813	0.889064	0.94114	0.908014	0.949338	0.84297	0.945297	0.932807	0.830386	0.730049	0.955741	1	0.919185	0.83797	0.996359	0.995903	0.980641	0	0.950725	0.758391	0.900909	0.937137	0.896613	0.894046	0.886826	0.990012	0.930647	0.952006	0.886009	0.940457	0.854869	0.874635	0.873473	0.943344	0.924772	0.880009	0.975617	0.89732	0.942435	0.944236	0.969801	0.943182	0.978359	0.902272	0.987941	0.907551	0.944089	0.899245	0.967045	0.899558	0.866129	0.915324	0.964345
vaginal_66	0.973563	0.883556	0.899211	0.872329	0.90726	0.879367	0.960358	0.832376	0.851447	0.893871	0.740095	0.830529	0.91827	0.859454	0.840297	0.703815	0.919166	0.974578	0.835756	0.830718	0.905577	0.984496	0.803471	0.882452	0.859871	0.854101	0.807688	0.712148	0.71991	0.98118	0.958656	0.8067	0.89056	0.827902	0.912614	0.878665	0.957224	0.860317	0.830131	0.8982	0.785847	0.903589	0.809352	0.841672	0.882907	0.854673	0.847431	0.87828	0.822132	0.958372	0.867991	0.835496	0.853865	0.81066	0.903108	0.915323	0.958461	0.849136	0.954073	0.826367	0.795188	0.881543	0.900452	0.869825	0.950725	0	0.915517	0.873488	0.88827	0.850792	0.867433	0.950097	0.888656	0.885333	0.869204	0.788331	0.845158	0.873949	0.781853	0.901315	0.877731	0.872837	0.916414	0.713294	0.866668	0.849044	0.916586	0.789004	0.965183	0.924816	0.902792	0.956025	0.900887	0.856895	0.933392	0.883368	0.93195	0.91398	0.837322	0.839751
vaginal_67	0.897801	0.923743	0.883456	0.931597	0.922175	0.885121	0.831385	0.956903	0.821681	0.859411	0.914649	0.947147	0.848694	0.906974	0.92699	0.881166	0.963319	0.913595	0.923431	0.810039	0.804138	0.99211	0.853137	0.932847	0.963111	0.891763	0.939362	0.827607	0.881061	0.916076	0.965999	0.899661	0.942406	0.984035	0.852137	0.932435	0.870644	0.914571	0.868661	0.932676	0.902153	0.858613	0.930619	0.910961	0.958562	0.90825	0.801223	0.89292	0.881755	0.900267	0.884967	0.874714	0.822432	0.925815	0.944506	0.859957	0.811615	0.913262	0.993449	0.837379	0.884357	0.941913	0.961522	0.904318	0.758391	0.915517	0	0.937592	0.932423	0.898145	0.862704	0.788928	0.945878	0.877612	0.795579	0.88236	0.937126	0.87346	0.74672	0.89878	0.958324	0.836393	0.900227	0.955719	0.845209	0.912132	0.994002	0.978574	0.946185	0.941759	0.823111	0.954464	0.926097	0.871498	0.86512	0.889781	0.953362	0.885532	0.866985	0.944687
vaginal_68	0.926764	0.943307	0.94126	0.900516	0.990513	0.853233	0.922744	0.827964	0.933452	0.858907	0.906291	0.913265	0.940095	0.906829	0.859329	0.828935	0.905372	0.937884	0.966581	0.893658	0.914671	0.942602	0.868112	0.882205	0.894106	0.802521	0.889395	0.863545	0.871751	0.992335	1	0.850802	0.915895	0.853002	0.910884	0.902384	0.981761	0.891697	0.916559	0.900826	0.777721	0.820132	0.877922	0.793543	0.802798	0.931518	0.897124	0.94614	0.857311	0.961632	0.988131	0.895413	0.931804	0.886768	0.864957	0.91637	0.957699	0.939903	0.911979	0.84156	0.896415	0.934242	0.929153	0.931076	0.900909	0.873488	0.937592	0	0.922843	0.92055	0.939257	0.889859	0.963463	0.800288	0.957764	0.893933	0.884262	0.849547	0.873818	0.86492	0.990393	0.900157	0.892699	0.894007	0.870081	0.868347	0.960947	0.925847	0.889947	0.869392	0.920117	0.981782	0.968212	0.889747	0.942271	0.942752	0.895081	0.844139	0.833192	0.825927
vaginal_69	0.923404	0.979421	0.881209	0.963745	0.896857	0.799242	0.59727	0.928908	0.824983	0.92765	0.9018	0.960872	0.788827	0.968493	0.831671	0.877426	0.966338	0.98054	0.810945	0.928911	0.851128	0.958837	0.866656	0.934345	0.861566	0.905207	0.837411	0.853495	0.845127	0.779935	0.918835	0.902387	0.974891	0.943425	0.826777	0.932546	0.987595	0.891086	0.885292	0.937021	0.881744	0.937105	0.932748	0.93347	0.732839	0.883517	0.88741	0.946966	0.851777	0.948752	0.919095	0.895823	0.913957	0.864103	0.939	0.970191	0.896004	0.889545	0.917019	0.905022	0.939066	0.961419	0.954364	0.902598	0.937137	0.88827	0.932423	0.922843	0	0.954217	0.832133	0.899913	0.845169	0.915785	0.942176	0.895067	0.83525	0.895036	0.923789	0.797721	0.994721	0.896548	0.811055	0.908246	0.882968	0.787306	0.987549	0.958994	0.748926	0.930267	0.913229	0.991364	0.951517	0.923237	0.913313	0.788417	0.948631	0.875272	0.914853	0.969566
vaginal_70	0.806965	0.864321	0.885374	0.777517	0.990936	0.932037	0.929571	0.855219	0.896634	0.903094	0.90632	0.877728	0.959075	0.865906	0.862235	0.872275	0.880219	0.965827	0.902783	0.970032	0.94308	0.97596	0.905634	0.96977	0.92706	0.868992	0.8507	0.926479	0.821156	0.985479	0.893665	0.818904	0.952858	0.80287	0.949485	0.900951	0.977508	0.898356	0.872458	0.944742	0.823599	0.855596	0.896032	0.755736	0.927663	0.87133	0.884844	0.841191	0.876856	0.909766	0.888218	0.870005	0.876808	0.836221	0.949559	0.859322	0.968823	0.925068	0.929678	0.861998	0.913646	0.951192	0.961478	0.958068	0.896613	0.850792	0.898145	0.92055	0.954217	0	0.804103	0.947291	0.959496	0.896502	0.942487	0.804526	0.862561	0.883329	0.884058	0.901629	0.980026	0.869742	0.943388	0.91116	0.85792	0.828409	0.952661	0.94319	0.954447	0.924919	0.926926	0.79911	0.931188	0.8527	0.947189	0.864467	0.980985	0.907547	0.920948	0.951608
vaginal_71	0.85634	0.894656	0.826003	0.896681	0.895091	0.896949	0.988096	0.913561	0.882904	0.911134	0.857011	0.945366	0.945805	0.937386	0.930548	0.813668	0.762699	0.975763	0.846872	0.851458	0.813302	0.908478	0.84195	0.970901	0.94457	0.886148	0.805022	0.833244	0.887953	1	0.88781	0.833207	0.919324	0.841891	0.846988	0.775327	0.977184	0.91903	0.865965	0.951199	0.810838	0.894434	0.744486	0.865152	0.842348	0.859606	0.789966	0.907139	0.883664	0.950298	0.794722	0.876819	0.835003	0.813341	0.944986	0.90348	0.858895	0.979327	0.910277	0.898597	0.87071	0.966359	0.89703	0.957634	0.894046	0.867433	0.862704	0.939257	0.832133	0.804103	0	0.87496	0.98094	0.848371	0.892024	0.858241	0.892357	0.792896	0.875846	0.942001	0.935589	0.785419	0.799415	0.898997	0.868332	0.834683	0.929825	1	0.953549	0.803283	0.95071	0.883597	0.835586	0.878604	0.848321	0.977121	0.925006	0.918538	0.84037	0.906776
vaginal_72	0.846135	0.912148	0.894157	0.98829	0.983814	0.941676	0.969353	0.966303	0.912589	0.855283	0.915055	0.959835	0.91998	0.890714	0.930811	0.869214	0.917744	0.817477	0.940116	0.910797	0.868522	0.944451	0.843367	0.959669	0.976238	0.934719	0.883526	0.858181	0.903359	0.952979	0.949598	0.891122	0.961655	0.855552	0.883241	0.815687	0.925183	0.916004	0.909554	0.950898	0.943918	0.911908	0.939376	0.965426	0.8915	0.848377	0.906774	0.978974	0.864344	0.973646	0.942052	0.90648	0.773915	0.938912	0.961783	0.988258	0.965462	0.957949	0.93991	0.928011	0.843748	0.986278	0.957247	0.974589	0.886826	0.950097	0.788928	0.889859	0.899913	0.947291	0.87496	0	0.985257	0.862584	0.846366	0.862416	0.893419	0.925373	0.878089	0.895115	0.969353	0.864206	0.923284	0.976058	0.879959	0.948984	0.929241	0.982489	0.884263	0.918103	0.867362	0.990235	0.893315	0.911922	0.924132	0.936311	0.93177	0.8854	0.824751	0.951701
vaginal_73	0.981381	0.799227	0.884641	0.994993	0.956309	0.970264	0.863114	0.961869	0.963494	0.962336	0.881156	0.907843	0.946176	0.939809	0.820127	0.894154	0.962388	0.891663	0.877716	0.966595	0.989362	0.990012	0.964296	0.990366	0.811384	0.942119	0.974873	0.956416	0.88628	0.853126	1	0.890364	0.977087	0.979576	0.915985	0.971849	0.940922	0.96735	0.883784	0.994993	0.959834	0.954294	0.949874	0.929678	0.812854	0.901652	0.919136	0.960396	0.938029	0.91216	0.918871	0.949159	0.928685	0.917699	0.974726	0.976809	0.984629	0.984701	1	0.918451	0.922331	0.981569	0.660357	0.981417	0.990012	0.888656	0.945878	0.963463	0.845169	0.959496	0.98094	0.985257	0	0.970602	0.970413	0.918072	0.785005	0.965649	0.924844	0.973719	0.986484	0.91835	0.904641	0.939003	0.854959	0.990012	0.994186	0.97821	0.766862	0.877245	0.956085	0.905021	1	0.926966	0.934912	0.858139	0.974048	0.897941	0.875122	0.703364
vaginal_74	0.79938	0.884655	0.924006	0.912904	0.981642	0.895479	0.946923	0.827785	0.878048	0.859051	0.860191	0.946294	0.856895	0.906757	0.883491	0.806926	0.950515	0.943715	0.885851	0.888552	0.95041	0.97076	0.787562	0.872917	0.8101	0.810985	0.892575	0.752206	0.899469	0.948806	0.848481	0.890104	0.883573	0.950281	0.742735	0.893889	0.885945	0.884331	0.910682	0.925823	0.925998	0.989041	0.839713	0.890067	0.83915	0.901174	0.937338	0.839243	0.843896	0.918094	0.893233	0.926888	0.911998	0.919657	0.856568	0.96342	0.921978	0.89318	0.923999	0.869551	0.856199	0.896731	0.886125	0.828473	0.930647	0.885333	0.877612	0.800288	0.915785	0.896502	0.848371	0.862584	0.970602	0	0.919967	0.898585	0.822697	0.842718	0.843779	0.836774	0.992587	0.911328	0.791181	0.899178	0.89763	0.823505	0.873869	0.931641	0.891729	0.910416	0.821354	0.951096	0.992354	0.800279	0.891757	0.964007	0.871847	0.869143	0.770647	0.895966
vaginal_75	0.926419	0.930991	0.938472	1	0.872929	0.877246	0.940176	0.799729	0.949249	0.89592	0.789718	0.950054	0.952187	0.950817	0.994009	0.819633	0.937082	0.94331	0.960234	0.920641	0.979876	0.989157	0.832137	0.911003	0.940091	0.979987	0.948929	0.928823	0.951193	1	0.960685	0.886832	0.971329	0.917919	0.895154	0.850806	0.986253	0.90603	0.816237	0.874115	0.873451	0.963078	0.826101	0.988196	0.865599	0.923529	0.925095	0.894354	0.875253	0.976201	0.930091	0.894774	0.92608	0.914773	0.988439	0.843102	0.991732	0.982324	0.960789	0.889096	0.882253	0.965339	0.948798	0.860627	0.952006	0.869204	0.795579	0.957764	0.942176	0.942487	0.892024	0.846366	0.970413	0.919967	0	0.908971	0.875542	0.858731	0.753946	0.929171	0.824478	0.872304	0.882934	0.88708	0.893289	0.832306	0.876545	0.97324	0.913087	0.846696	0.984222	0.957448	0.882226	0.950597	0.949304	0.969432	0.939925	0.947963	0.844341	0.961381
vaginal_76	0.932095	0.919276	0.843619	0.910268	0.951915	0.844064	0.97468	0.873552	0.866303	0.78542	0.893928	0.911253	0.869624	0.860721	0.898957	0.874383	0.894859	0.927668	0.7314	0.837107	0.925458	0.996676	0.896463	0.892703	0.909429	0.884567	0.736853	0.874236	0.802558	0.932432	0.893013	0.795736	0.963566	0.809154	0.871973	0.846829	0.934795	0.910227	0.890221	0.964685	0.792341	0.954594	0.855223	0.837967	0.830037	0.813658	0.824161	0.85149	0.878575	0.893941	0.866062	0.780318	0.815957	0.833631	0.871076	0.900931	0.975143	0.85949	0.98105	0.879672	0.900672	0.869327	0.944068	0.880694	0.886009	0.788331	0.88236	0.893933	0.895067	0.804526	0.858241	0.862416	0.918072	0.898585	0.908971	0	0.828558	0.871001	0.864942	0.777939	0.990906	0.79715	0.898919	0.932514	0.836484	0.849349	0.96164	0.912722	0.890788	0.904368	0.944867	0.893541	0.929543	0.819877	0.85789	0.871752	0.938089	0.969627	0.797026	0.910824
vaginal_77	0.967839	0.801572	0.819025	0.951527	0.970265	0.912274	0.823369	0.834941	0.826495	0.882364	0.929875	0.921693	0.881245	0.909587	0.833284	0.884909	0.859739	0.929238	0.784397	0.94095	0.919662	0.875345	0.848263	0.928165	0.79859	0.897689	0.8362	0.839672	0.858389	0.926171	0.893409	0.863905	0.927026	0.877628	0.811242	0.878513	0.937005	0.876843	0.889524	0.951591	0.807949	0.960529	0.877691	0.908068	0.764264	0.843648	0.867917	0.813531	0.853197	0.903884	0.887045	0.859325	0.842533	0.886585	0.930544	0.848788	0.907629	0.902254	0.97625	0.854317	0.900578	0.930886	0.781609	0.873628	0.940457	0.845158	0.937126	0.884262	0.83525	0.862561	0.892357	0.893419	0.785005	0.822697	0.875542	0.828558	0	0.843722	0.814606	0.841756	0.912462	0.833134	0.747539	0.869717	0.822731	0.866883	0.957065	0.972148	0.861689	0.87645	0.964945	0.894109	0.981425	0.83012	0.830519	0.836639	0.899904	0.772554	0.746336	0.813491
