SampleID	vaginal_1	vaginal_2	vaginal_3	vaginal_4	vaginal_5	vaginal_6	vaginal_7	vaginal_8	vaginal_9	vaginal_10	vaginal_11	vaginal_12	vaginal_13	vaginal_14	vaginal_15	vaginal_16	vaginal_17	vaginal_18	vaginal_19	vaginal_20	vaginal_21	vaginal_22	vaginal_23	vaginal_24	vaginal_25	vaginal_26	vaginal_27	vaginal_28	vaginal_29	vaginal_30	vaginal_31	vaginal_32	vaginal_33	vaginal_34	vaginal_35	vaginal_36	vaginal_37	vaginal_38	vaginal_39	vaginal_40	vaginal_41	vaginal_42	vaginal_43	vaginal_44	vaginal_45	vaginal_46	vaginal_47	vaginal_48	vaginal_49	vaginal_50	vaginal_51	vaginal_52	vaginal_53	vaginal_54	vaginal_55	vaginal_56	vaginal_57	vaginal_58	vaginal_59	vaginal_60	vaginal_61	vaginal_62	vaginal_63	vaginal_64	vaginal_65	vaginal_66	vaginal_67	vaginal_68	vaginal_69	vaginal_70	vaginal_71	vaginal_72	vaginal_73	vaginal_74	vaginal_75	vaginal_76	vaginal_77	vaginal_78	vaginal_79	vaginal_80	vaginal_81	vaginal_82	vaginal_83	vaginal_84	vaginal_85	vaginal_86	vaginal_87	vaginal_88	vaginal_89	vaginal_90	vaginal_91	vaginal_92	vaginal_93	vaginal_94	vaginal_95	vaginal_96	vaginal_97	vaginal_98	vaginal_99	vaginal_100
vaginal_52	0.909841	0.916065	0.879373	0.974728	0.966703	0.843118	0.973861	0.876323	0.902683	0.860177	0.913967	0.932104	0.878609	0.913083	0.833382	0.873079	0.935582	0.935352	0.810199	0.867356	0.917036	0.943635	0.810264	0.882496	0.937482	0.820853	0.857381	0.880081	0.912494	0.874386	0.990834	0.857377	0.964669	0.896642	0.854935	0.877572	0.947601	0.849443	0.864238	0.890953	0.807897	0.917514	0.818639	0.897017	0.916594	0.866544	0.819086	0.943048	0.831764	0.848854	0.81515	0	0.930699	0.861568	0.869935	0.892123	0.858758	0.919151	1	0.844988	0.920525	0.956581	0.881392	0.79183	0.936123	0.855879	0.862713	0.873077	0.889558	0.894796	0.86781	0.908181	0.932285	0.92754	0.862922	0.79272	0.848039	0.837982	0.806064	0.850091	0.970497	0.843664	0.838783	0.854406	0.890466	0.861309	0.886595	0.902515	0.825469	0.877501	0.961937	0.943709	0.918436	0.91529	0.880796	0.941075	0.89472	0.827548	0.894336	0.969542
vaginal_53	0.781205	0.900804	0.759204	0.979234	0.934943	0.914472	0.942665	0.929752	0.907293	0.959287	0.856251	0.905833	0.910812	0.919999	0.828991	0.846507	0.923185	0.895922	0.818837	0.863516	0.869411	1	0.846788	0.920609	0.952585	0.930098	0.88417	0.854989	0.924441	0.919099	0.839171	0.84458	0.95138	0.880782	0.894125	0.976928	0.973987	0.940814	0.959564	0.917822	0.842155	0.924542	0.875419	0.925084	0.812479	0.841506	0.902464	0.924718	0.846248	0.785134	0.900351	0.930699	0	0.880499	0.892343	0.93379	0.924734	0.88562	0.951252	0.939615	0.863946	0.981351	0.917393	0.913124	0.825524	0.840572	0.850428	0.922888	0.91993	0.865363	0.856459	0.823887	0.938216	0.893794	0.936693	0.806546	0.829168	0.866028	0.923315	0.963853	0.89425	0.874687	0.910835	0.901968	0.824834	0.918106	0.971718	0.953423	0.843812	0.936897	0.961372	0.955521	0.9307	0.879814	0.854802	0.835155	0.950128	0.816632	0.845009	0.9389
vaginal_54	0.86956	0.860833	0.910709	0.997505	0.898864	0.945305	0.872163	0.861265	0.925357	0.822697	0.917989	0.8504	0.825995	0.950915	0.936556	0.818098	0.921426	0.956329	0.870483	0.916491	0.732385	0.940229	0.922957	0.943648	0.922835	0.964838	0.714856	0.904124	0.803466	0.952254	0.911415	0.897913	0.898141	0.762521	0.945327	0.914081	0.966343	0.860464	0.881556	0.947422	0.888608	0.912963	0.811061	0.946573	0.85486	0.846171	0.918402	0.918371	0.873512	0.919867	0.846959	0.861568	0.880499	0	0.905149	0.972613	0.921662	0.96539	0.925204	0.923144	0.890147	0.973036	0.921583	0.885065	0.937564	0.795228	0.899806	0.870547	0.848923	0.858437	0.8262	0.940843	0.87497	0.92941	0.920048	0.85897	0.888318	0.873066	0.799877	0.896132	0.943629	0.847909	0.866509	0.798258	0.827415	0.870902	0.9814	0.964944	0.939318	0.919812	0.948856	0.913707	0.919807	0.871305	0.888947	0.898331	0.895262	0.803581	0.861103	0.901704
vaginal_55	0.932782	0.943126	0.965341	0.937739	0.992922	0.866536	0.932871	0.911772	0.949191	0.905646	0.929229	0.972611	0.891364	0.906572	0.923055	0.861727	0.959067	0.970764	0.980675	0.882936	0.843713	0.94155	0.884282	0.936876	0.906002	0.895571	0.952305	0.99115	0.930611	0.936496	0.797341	0.918717	0.946115	0.893342	0.864863	0.95677	0.958492	0.935837	0.997492	0.958471	0.880241	0.941562	0.916764	0.934488	0.85939	0.938837	0.942003	0.91266	0.895299	0.956108	0.94049	0.869935	0.892343	0.905149	0	0.992611	0.978598	0.938386	0.811449	0.882191	0.922408	0.97481	0.96553	0.870309	0.92546	0.89237	0.934246	0.84906	0.942891	0.964036	0.955641	0.957812	0.959553	0.857006	0.98491	0.876541	0.926536	0.925782	0.953367	0.867937	0.937388	0.924358	0.932672	0.877427	0.878055	0.883351	0.864289	1	0.934522	0.924805	0.948373	0.992922	0.951501	0.953003	0.913209	0.900682	0.941436	0.921303	0.941205	0.953694
vaginal_56	0.98734	0.960145	0.857036	0.934543	1	0.951927	0.885909	0.922606	0.822213	1	0.98923	0.980365	0.810947	0.901132	0.897124	0.923167	0.918878	0.950686	0.947548	0.873004	0.930251	0.867352	0.967267	0.995564	0.95906	0.926515	0.945127	0.897037	0.92177	0.917828	0.925903	0.876297	0.970347	0.887772	0.935023	0.982489	1	0.895764	0.899476	1	0.848299	0.97794	0.921338	0.846556	0.899037	0.971876	0.944419	0.9476	0.948455	0.916641	0.868947	0.892123	0.93379	0.972613	0.992611	0	0.865821	0.965534	1	0.96875	0.950317	0.98139	1	0.921422	0.822606	0.938255	0.867363	0.932418	0.968207	0.902479	0.862993	0.987398	0.957003	0.952251	0.813565	0.929953	0.847165	0.775429	0.933104	0.862611	0.948169	0.93219	0.936013	0.925284	0.984181	0.837294	0.973195	0.944672	0.984332	0.92293	1	0.985363	1	0.922137	0.870141	0.880742	0.917828	0.970914	0.949007	0.94852
vaginal_57	0.96137	0.911518	0.960658	0.968816	0.910833	0.89879	0.90342	0.854	0.858884	0.966609	0.893502	0.918406	0.854634	0.91874	1	0.920288	0.950289	0.914875	0.87982	0.924541	0.869692	0.947915	0.957635	0.755749	0.947961	0.901637	0.91443	0.892033	0.925171	0.961276	0.994621	0.945906	0.980121	0.842235	0.959913	0.933219	0.956332	0.954149	0.92981	0.983557	0.864874	0.961346	0.959186	0.965503	0.900029	0.903483	0.969494	0.91156	0.904944	0.961019	0.944654	0.858758	0.924734	0.921662	0.978598	0.865821	0	0.931643	1	0.838393	0.950438	0.963228	0.946371	0.926536	0.771438	0.963324	0.824304	0.953072	0.868868	0.975266	0.87594	0.952015	0.9767	0.925099	0.991716	0.978318	0.914515	0.83395	0.954839	0.882174	0.919095	0.932165	0.915624	0.914215	0.913381	0.895959	1	0.949751	0.854199	0.941378	0.994622	1	0.88648	0.968368	0.926335	0.918716	0.869049	0.966108	0.901608	0.951608
vaginal_58	0.976683	0.927316	0.947179	0.885758	1	0.923709	0.979101	0.901539	0.970132	0.953066	0.887501	0.838117	0.883083	0.89489	0.932811	0.849608	0.679372	0.987913	0.875204	0.947928	0.917507	1	0.846641	0.949437	0.788367	0.908999	0.832657	0.86154	0.876155	0.912701	0.914781	0.847617	0.920234	0.90488	0.977898	0.944956	0.973294	0.944964	0.902958	0.897409	0.852756	0.922121	0.872003	0.987311	0.889162	0.82499	0.934275	0.928611	0.842731	0.97293	0.951349	0.919151	0.88562	0.96539	0.938386	0.965534	0.931643	0	1	0.919054	0.86512	0.936067	0.945282	0.89492	0.950853	0.848729	0.901251	0.948958	0.868818	0.899381	0.971861	0.945982	0.981431	0.887149	0.981503	0.857836	0.875866	0.928208	0.91684	0.889916	0.978272	0.93015	0.816077	0.900325	0.930949	0.907734	0.985172	0.868226	0.900772	0.924934	0.835734	0.993159	0.906317	0.9275	0.886266	0.921525	0.902403	0.927031	0.907193	0.931783
vaginal_59	0.954772	0.977104	0.956339	0.908357	1	0.986469	0.966224	0.899709	0.908795	0.935441	1	0.951081	0.905486	1	0.941406	0.961931	1	1	0.965994	0.963983	0.907117	1	0.955394	0.998411	0.982217	0.960967	0.930629	0.923043	0.946151	0.994813	1	0.943475	0.967639	0.977104	0.90865	0.925762	0.993874	0.847231	0.948364	0.962714	0.982527	0.980587	0.939868	0.986907	0.974326	0.967104	0.989158	0.976433	0.978809	0.944349	0.989262	1	0.951252	0.925204	0.811449	1	1	1	0	0.977104	0.948545	1	0.967843	0.989032	1	0.939461	0.994813	0.908764	0.917834	0.934418	0.917447	0.934333	1	0.94212	0.954124	0.971611	0.976589	1	0.96333	0.954616	1	0.96214	1	0.843534	0.828387	0.96436	1	1	0.889283	0.952788	1	0.942057	0.982217	0.987993	0.994925	0.939895	0.957783	0.966224	0.990743	1
vaginal_60	0.893478	0.825634	0.929439	0.973341	0.901503	0.875089	0.847774	0.860665	0.872426	0.932349	0.761418	0.865063	0.953884	0.915501	0.974003	0.894946	0.933759	0.896105	0.897122	0.782383	0.900079	0.936513	0.956649	0.821262	0.862846	0.8581	0.94122	0.916201	0.917347	0.940477	1	0.894687	0.865502	0.882374	0.938322	0.860056	0.784789	0.918191	0.843199	0.944289	0.80402	0.906415	0.896544	0.967744	0.864009	0.909645	0.910499	0.871651	0.863132	0.95516	0.8602	0.844988	0.939615	0.923144	0.882191	0.96875	0.838393	0.919054	0.977104	0	0.961145	0.680269	0.980007	0.922605	0.922605	0.83919	0.81197	0.844507	0.904628	0.89953	0.902484	0.908878	0.912311	0.866978	0.925719	0.909883	0.824834	0.859465	0.90513	0.92598	0.835703	0.851401	0.897012	0.846441	0.910287	0.934868	0.964994	0.964058	0.896828	0.899743	0.871942	0.984877	0.985511	0.939639	0.906191	0.921868	0.865144	0.901011	0.865471	0.947875
vaginal_61	0.924094	0.932163	0.928594	0.854412	0.98066	0.808407	0.943676	0.895603	0.910166	0.852334	0.850735	0.873934	0.880597	0.816736	0.937273	0.874483	0.941871	0.894909	0.852437	0.882526	0.940275	0.950825	0.882806	0.960654	0.905656	0.8997	0.754132	0.879305	0.859882	0.938332	0.980767	0.916524	0.837049	0.865639	0.858918	0.877938	0.929647	0.880235	0.899737	0.903989	0.903955	0.91127	0.865252	0.9651	0.894051	0.846788	0.931737	0.882059	0.858032	0.89779	0.89464	0.920525	0.863946	0.890147	0.922408	0.950317	0.950438	0.86512	0.948545	0.961145	0	0.952549	0.881151	0.891848	0.785571	0.821701	0.841429	0.903572	0.931109	0.888186	0.878966	0.868047	0.935068	0.853588	0.894609	0.91868	0.907583	0.93592	0.830011	0.816918	0.89086	0.85382	0.935662	0.922118	0.92254	0.844746	0.94207	0.973675	0.896091	0.932998	0.884148	0.979149	0.903094	0.835626	0.86393	0.895539	0.945356	0.871107	0.870248	0.867016
vaginal_62	0.940862	0.988145	0.957271	0.98139	0.979654	0.95401	0.985123	0.911168	0.904731	0.981527	0.928455	0.978337	0.98556	0.985667	0.963904	0.951267	0.98139	0.879908	0.954594	0.987206	0.990511	1	0.882334	0.914211	0.988837	0.98139	0.946062	0.826685	0.924872	0.988837	1	0.890629	1	0.971441	0.991301	0.961021	0.814211	0.994645	0.994158	0.978207	0.913634	0.941853	0.971013	0.996086	0.916995	0.922422	0.965485	0.867453	0.937431	0.979334	0.948711	0.956581	0.981351	0.973036	0.97481	0.98139	0.963228	0.936067	1	0.680269	0.952549	0	0.935634	0.984562	0.996601	0.912545	0.905776	0.934828	0.962673	0.950056	0.969091	0.979755	0.955737	0.883342	0.981776	0.880453	0.943631	0.94914	0.94953	0.869489	0.971441	0.915463	0.969131	0.887558	0.994645	0.964042	1	0.822964	0.944682	0.972682	0.841692	0.991654	1	0.908577	0.958995	1	0.908807	1	0.960131	0.926907
vaginal_63	0.848872	0.930841	0.918786	0.961234	0.980188	0.933059	0.973553	0.863554	0.832437	0.92766	0.941473	0.926161	0.922381	0.967284	0.969869	0.903661	0.935008	0.829261	0.886259	0.922061	0.964274	0.92178	0.829545	0.978971	0.84229	0.852836	0.87921	0.952585	0.885769	0.982571	0.925544	0.946243	0.927466	0.926911	0.909046	0.857341	0.990784	0.914191	0.912118	0.947102	0.889087	0.943088	0.930887	0.935244	0.943057	0.820108	0.897906	0.903319	0.889223	0.94965	0.940005	0.881392	0.917393	0.921583	0.96553	1	0.946371	0.945282	0.967843	0.980007	0.881151	0.935634	0	0.81811	0.995983	0.897585	0.943743	0.919111	0.94352	0.955979	0.897525	0.957157	0.722935	0.86857	0.931696	0.931867	0.823431	0.895705	0.850855	0.94838	0.887599	0.803123	0.9538	0.881817	0.851966	0.888619	0.941914	0.961334	0.851952	0.871458	0.993508	0.910397	0.993976	0.79488	0.905162	0.954847	0.925325	0.862474	0.791119	0.822565
vaginal_64	0.923603	0.941753	0.895961	0.916818	0.972992	0.882613	0.931624	0.826126	0.859481	0.800677	0.918459	0.840069	0.777065	0.876715	0.956375	0.930771	0.971842	0.91297	0.846175	0.847309	0.959506	0.989531	0.850731	0.933692	0.906425	0.918836	0.837558	0.886898	0.906193	0.915348	0.931884	0.959928	0.878486	0.892237	0.803417	0.904151	0.92094	0.831106	0.961729	0.91364	0.868309	0.907226	0.883658	0.952751	0.911933	0.840772	0.919386	0.959116	0.883526	0.887836	0.909217	0.79183	0.913124	0.885065	0.870309	0.921422	0.926536	0.89492	0.989032	0.922605	0.891848	0.984562	0.81811	0	0.979496	0.90153	0.878031	0.922441	0.885172	0.961084	0.939284	0.964965	0.962347	0.848377	0.828319	0.892825	0.855307	0.886395	0.847234	0.887442	0.893362	0.87659	0.888309	0.898624	0.866714	0.901885	0.887738	0.953056	0.833683	0.850619	0.901679	0.955633	1	0.778104	0.937694	0.906572	0.887449	0.882553	0.863002	0.957986
vaginal_65	0.944296	0.933204	0.959404	0.938954	0.977713	0.757194	0.86811	0.883373	0.856509	0.88237	0.934456	0.934761	0.857242	0.829113	0.958619	0.903002	0.955954	0.913781	0.946663	0.853133	0.917803	0.932041	0.956876	0.891824	0.960033	0.945436	0.831246	0.859927	0.949718	0.909753	0.869163	0.831028	0.931687	0.87509	0.958664	0.868872	1	0.867249	0.914564	1	0.852204	0.950663	0.969651	0.954099	0.876196	0.876274	0.961575	0.857361	0.885343	0.922634	0.912418	0.936123	0.825524	0.937564	0.92546	0.822606	0.771438	0.950853	1	0.922605	0.785571	0.996601	0.995983	0.979496	0	0.951953	0.781349	0.90524	0.923883	0.864644	0.915802	0.881095	0.980661	0.932954	0.957039	0.906492	0.927509	0.864984	0.884524	0.864783	0.92978	0.935873	0.873315	0.95934	0.912417	0.923222	0.950404	0.962118	0.940137	0.971382	0.922813	0.98567	0.913998	0.93074	0.895708	0.963242	0.875757	0.83744	0.931563	0.975079
vaginal_66	0.973578	0.906516	0.918466	0.914744	0.902945	0.89903	0.942925	0.85567	0.899718	0.886694	0.792085	0.88294	0.887824	0.923829	0.863056	0.667459	0.915206	0.979031	0.881647	0.842877	0.913865	0.993652	0.786199	0.919541	0.853591	0.854041	0.828522	0.718701	0.779508	0.983611	0.952612	0.864605	0.861233	0.852107	0.920336	0.890036	0.94013	0.855295	0.840724	0.893509	0.825435	0.916727	0.78607	0.853413	0.892313	0.870468	0.850682	0.927135	0.837206	0.95081	0.839042	0.855879	0.840572	0.795228	0.89237	0.938255	0.963324	0.848729	0.939461	0.83919	0.821701	0.912545	0.897585	0.90153	0.951953	0	0.901762	0.878786	0.878839	0.879858	0.858905	0.938945	0.878155	0.861116	0.88389	0.823401	0.853763	0.874522	0.803329	0.915444	0.896936	0.835629	0.90023	0.717769	0.860383	0.870087	0.946495	0.835078	0.965271	0.898234	0.932301	0.948222	0.898805	0.879236	0.948255	0.893617	0.904166	0.898576	0.829614	0.853361
vaginal_67	0.879791	0.919529	0.878885	0.909607	0.925297	0.877565	0.815011	0.952583	0.794641	0.858969	0.920402	0.932904	0.84688	0.923338	0.931622	0.879059	0.960486	0.873992	0.929326	0.812799	0.838745	0.989581	0.885887	0.936648	0.958371	0.880922	0.936323	0.818892	0.86263	0.930186	0.958494	0.895771	0.923294	0.982197	0.885641	0.9233	0.840926	0.889319	0.834169	0.924855	0.889979	0.87897	0.93424	0.912534	0.949367	0.881356	0.792239	0.852204	0.882317	0.893625	0.859628	0.862713	0.850428	0.899806	0.934246	0.867363	0.824304	0.901251	0.994813	0.81197	0.841429	0.905776	0.943743	0.878031	0.781349	0.901762	0	0.932698	0.921764	0.888498	0.855336	0.812996	0.900297	0.866378	0.828021	0.886573	0.923623	0.878618	0.736511	0.90199	0.948804	0.821775	0.878523	0.945097	0.840047	0.887571	0.992803	0.979139	0.937933	0.921572	0.775928	0.943157	0.949289	0.829477	0.844643	0.87751	0.945329	0.86262	0.868287	0.925021
vaginal_68	0.923097	0.954499	0.952954	0.900688	0.986861	0.863321	0.906542	0.845858	0.925727	0.857039	0.923408	0.926053	0.923067	0.928699	0.859543	0.838894	0.918047	0.950938	0.966869	0.86705	0.913822	0.954485	0.864173	0.870462	0.887297	0.817508	0.890642	0.851066	0.894719	0.989246	1	0.873717	0.898161	0.872012	0.891576	0.885318	0.973764	0.879808	0.897923	0.881196	0.794181	0.821115	0.869867	0.827504	0.797575	0.940206	0.905621	0.936152	0.843184	0.947853	0.986043	0.873077	0.922888	0.870547	0.84906	0.932418	0.953072	0.948958	0.908764	0.844507	0.903572	0.934828	0.919111	0.922441	0.90524	0.878786	0.932698	0	0.911284	0.91313	0.939011	0.895656	0.979391	0.774286	0.953812	0.901855	0.872088	0.848798	0.868314	0.857934	0.985301	0.873435	0.88069	0.884921	0.877391	0.863486	0.966194	0.909103	0.890342	0.857309	0.922116	0.982037	0.963246	0.873663	0.933948	0.944071	0.880145	0.834529	0.785333	0.846347
vaginal_69	0.927478	0.981048	0.880334	0.963093	0.862661	0.790145	0.706158	0.931264	0.813694	0.913508	0.884869	0.954384	0.734018	0.963452	0.880406	0.888	0.953008	0.975295	0.854737	0.915697	0.798137	0.953415	0.859999	0.914071	0.865582	0.883864	0.792584	0.8781	0.846229	0.848292	0.902493	0.908906	0.97768	0.921859	0.829459	0.907995	0.989518	0.867099	0.843113	0.92071	0.870014	0.940627	0.916484	0.94381	0.775364	0.880583	0.888162	0.94239	0.818947	0.933479	0.920268	0.889558	0.91993	0.848923	0.942891	0.968207	0.868868	0.868818	0.917834	0.904628	0.931109	0.962673	0.94352	0.885172	0.923883	0.878839	0.921764	0.911284	0	0.955649	0.82666	0.888483	0.893693	0.921213	0.934439	0.89008	0.829965	0.882112	0.911168	0.790808	0.991121	0.857253	0.777974	0.916732	0.905629	0.731275	0.985147	0.95427	0.795803	0.922148	0.901059	0.985467	0.938157	0.929856	0.90603	0.809088	0.936083	0.888399	0.910113	0.956605
vaginal_70	0.787679	0.854933	0.886424	0.822032	0.994092	0.914293	0.938325	0.847821	0.920951	0.890241	0.883774	0.865608	0.958743	0.896145	0.85865	0.871343	0.880448	0.957168	0.902346	0.969058	0.951148	0.981181	0.902887	0.964358	0.92646	0.901129	0.843917	0.926426	0.843123	0.983378	0.894509	0.815998	0.93537	0.826095	0.948107	0.90603	0.9738	0.895369	0.868026	0.942221	0.850717	0.850841	0.896173	0.829128	0.933831	0.846355	0.874309	0.861555	0.888272	0.895761	0.905264	0.894796	0.865363	0.858437	0.964036	0.902479	0.975266	0.899381	0.934418	0.89953	0.888186	0.950056	0.955979	0.961084	0.864644	0.879858	0.888498	0.91313	0.955649	0	0.832731	0.936267	0.957072	0.870743	0.944643	0.848995	0.883352	0.894311	0.883273	0.883833	0.983302	0.896549	0.928479	0.903137	0.878686	0.858888	0.966815	0.930226	0.949581	0.947498	0.909605	0.820061	0.917621	0.862779	0.954442	0.925065	0.979304	0.900924	0.902824	0.93844
vaginal_71	0.869489	0.906673	0.844189	0.925865	0.911215	0.895011	0.984717	0.897486	0.875206	0.902902	0.843352	0.944873	0.919043	0.942108	0.950599	0.805344	0.825095	0.971	0.872076	0.852365	0.814745	0.924159	0.849061	0.973301	0.91465	0.89112	0.802711	0.815617	0.870613	1	0.916225	0.84635	0.896928	0.818919	0.868225	0.790147	0.97136	0.930401	0.827805	0.939447	0.826352	0.909563	0.736784	0.870733	0.832417	0.83774	0.78507	0.91468	0.897477	0.940873	0.784611	0.86781	0.856459	0.8262	0.955641	0.862993	0.87594	0.971861	0.917447	0.902484	0.878966	0.969091	0.897525	0.939284	0.915802	0.858905	0.855336	0.939011	0.82666	0.832731	0	0.887935	0.962248	0.851348	0.875613	0.886052	0.914382	0.775289	0.868721	0.948429	0.903011	0.819498	0.806564	0.863019	0.863297	0.801087	0.945746	1	0.948694	0.787314	0.954052	0.90206	0.871132	0.893221	0.839131	0.979381	0.920693	0.907432	0.838237	0.907941
vaginal_72	0.871829	0.871694	0.895276	0.987783	0.979882	0.94726	0.952493	0.958697	0.913165	0.864717	0.918639	0.933681	0.917744	0.885758	0.934495	0.880646	0.901322	0.867783	0.926916	0.922479	0.871469	0.930458	0.836328	0.956207	0.960433	0.915822	0.88049	0.884385	0.869143	0.954678	0.939279	0.884604	0.952974	0.873924	0.886085	0.822375	0.908811	0.902905	0.905417	0.937996	0.942774	0.932091	0.941488	0.966657	0.879457	0.874091	0.915116	0.980188	0.844213	0.977657	0.938532	0.908181	0.823887	0.940843	0.957812	0.987398	0.952015	0.945982	0.934333	0.908878	0.868047	0.979755	0.957157	0.964965	0.881095	0.938945	0.812996	0.895656	0.888483	0.936267	0.887935	0	0.974675	0.856185	0.8627	0.87319	0.863644	0.933108	0.88592	0.850766	0.952493	0.842983	0.915046	0.972469	0.87018	0.947837	0.921895	0.971047	0.890965	0.90772	0.864538	0.98796	0.879127	0.88449	0.911646	0.938699	0.934094	0.881569	0.836843	0.939639
vaginal_73	0.971441	0.835744	0.89275	0.992642	0.944933	0.953268	0.906829	0.954857	0.934986	0.964869	0.88152	0.895584	0.917615	0.944218	0.873032	0.872559	0.942966	0.764733	0.89413	0.931128	0.982904	0.980661	0.968677	0.984562	0.876143	0.935606	0.956213	0.968119	0.855712	0.88749	1	0.91052	0.959073	0.954969	0.931086	0.972229	0.852455	0.951124	0.891155	0.992642	0.947111	0.924277	0.946333	0.876668	0.84739	0.887521	0.901718	0.936421	0.947011	0.872537	0.885598	0.932285	0.938216	0.87497	0.959553	0.957003	0.9767	0.981431	1	0.912311	0.935068	0.955737	0.722935	0.962347	0.980661	0.878155	0.900297	0.979391	0.893693	0.957072	0.962248	0.974675	0	0.968332	0.950519	0.914439	0.841303	0.965511	0.942158	0.972549	0.978825	0.889803	0.909799	0.902873	0.888907	0.980661	0.991735	0.964944	0.827179	0.90801	0.926384	0.927395	1	0.925831	0.923304	0.893013	0.949612	0.929335	0.903133	0.806233
vaginal_74	0.784226	0.883856	0.914976	0.901838	0.975191	0.89913	0.947392	0.81995	0.878944	0.861185	0.852471	0.937501	0.872047	0.880959	0.864908	0.79619	0.959329	0.956275	0.905792	0.865483	0.94633	0.972317	0.76539	0.865598	0.823056	0.816217	0.891366	0.75111	0.884418	0.960222	0.86092	0.890691	0.9053	0.951351	0.760573	0.88641	0.897197	0.866095	0.881474	0.916778	0.911599	0.984357	0.826639	0.877215	0.852608	0.896273	0.925297	0.868131	0.815492	0.925762	0.885375	0.92754	0.893794	0.92941	0.857006	0.952251	0.925099	0.887149	0.94212	0.866978	0.853588	0.883342	0.86857	0.848377	0.932954	0.861116	0.866378	0.774286	0.921213	0.870743	0.851348	0.856185	0.968332	0	0.923399	0.893007	0.824957	0.824907	0.843374	0.820664	0.991454	0.881551	0.805206	0.897603	0.902038	0.786812	0.87498	0.903267	0.890608	0.894788	0.852959	0.93772	0.992001	0.789365	0.897123	0.966949	0.87593	0.865398	0.782097	0.845446
vaginal_75	0.929917	0.937466	0.915792	1	0.901798	0.889478	0.932441	0.781795	0.951039	0.896	0.84273	0.931353	0.926642	0.947528	0.976755	0.805731	0.940479	0.948898	0.937115	0.895986	0.977022	0.960226	0.807245	0.931959	0.884067	0.946398	0.921656	0.953425	0.939909	1	0.967638	0.871321	0.953595	0.919166	0.888441	0.882246	0.976874	0.878814	0.841899	0.879285	0.875488	0.928352	0.816806	0.971219	0.849629	0.92955	0.906387	0.923329	0.878776	0.961555	0.918816	0.862922	0.936693	0.920048	0.98491	0.813565	0.991716	0.981503	0.954124	0.925719	0.894609	0.981776	0.931696	0.828319	0.957039	0.88389	0.828021	0.953812	0.934439	0.944643	0.875613	0.8627	0.950519	0.923399	0	0.89293	0.882682	0.876511	0.76704	0.917375	0.888578	0.849477	0.879687	0.86952	0.897442	0.857611	0.834501	0.961426	0.897039	0.814944	0.954496	0.941401	0.896486	0.924408	0.948058	0.93644	0.942643	0.913406	0.843745	0.930387
vaginal_76	0.916001	0.939164	0.848957	0.928363	0.921117	0.859599	0.971904	0.870516	0.890764	0.81338	0.909856	0.898231	0.868738	0.916005	0.925253	0.879576	0.928024	0.930194	0.746386	0.827384	0.94507	0.99466	0.88729	0.812878	0.914907	0.884422	0.77952	0.869356	0.842647	0.945347	0.911106	0.817522	0.954678	0.854858	0.877026	0.824761	0.943775	0.924823	0.909334	0.953499	0.822836	0.963261	0.826962	0.867584	0.830332	0.833459	0.832407	0.883081	0.883556	0.890822	0.890085	0.79272	0.806546	0.85897	0.876541	0.929953	0.978318	0.857836	0.971611	0.909883	0.91868	0.880453	0.931867	0.892825	0.906492	0.823401	0.886573	0.901855	0.89008	0.848995	0.886052	0.87319	0.914439	0.893007	0.89293	0	0.856565	0.872927	0.877274	0.791836	0.987811	0.829532	0.899838	0.928828	0.861397	0.864582	0.975493	0.888582	0.892954	0.918934	0.96431	0.904359	0.948577	0.84207	0.85258	0.883234	0.911029	0.967156	0.800856	0.89349
vaginal_77	0.96598	0.79447	0.822294	0.967999	0.971847	0.909623	0.793055	0.822424	0.84001	0.880461	0.924358	0.911793	0.858456	0.919977	0.820046	0.859792	0.876095	0.935533	0.802188	0.944104	0.891066	0.862943	0.83231	0.907959	0.857476	0.892765	0.840345	0.860903	0.876368	0.940467	0.897805	0.887459	0.91075	0.897879	0.828087	0.874203	0.943393	0.844051	0.892079	0.93392	0.820013	0.949747	0.871426	0.933676	0.77863	0.849962	0.885059	0.818638	0.841449	0.921133	0.868859	0.848039	0.829168	0.888318	0.926536	0.847165	0.914515	0.875866	0.976589	0.824834	0.907583	0.943631	0.823431	0.855307	0.927509	0.853763	0.923623	0.872088	0.829965	0.883352	0.914382	0.863644	0.841303	0.824957	0.882682	0.856565	0	0.851581	0.82097	0.857931	0.89092	0.830882	0.773802	0.854849	0.861506	0.86685	0.945032	0.955396	0.878285	0.881159	0.953008	0.91223	0.977368	0.844521	0.82625	0.859892	0.896161	0.752561	0.774771	0.841964
