SampleID	building_1	building_2	building_3	building_4	building_5	building_6	building_7	building_8	building_9	building_10	building_11	building_12	building_13	building_14	building_15	building_16	building_17	building_18	building_19	building_20	building_21	building_22	building_23	building_24	building_25	building_26	building_27	building_28	building_29	building_30	building_31	building_32	building_33	building_34	building_35	building_36	building_37	building_38	building_39	building_40	building_41	building_42	building_43	building_44	building_45	building_46	building_47	building_48	building_49	building_50	building_51	building_52	building_53	building_54	building_55	building_56	building_57	building_58	building_59	building_60	building_61	building_62	building_63	building_64	building_65	building_66	building_67	building_68	building_69	building_70	building_71	building_72	building_73	building_74	building_75	building_76	building_77	building_78	building_79	building_80	building_81	building_82	building_83	building_84	building_85	building_86	building_87	building_88	building_89	building_90	building_91	building_92	building_93	building_94	building_95	building_96	building_97	building_98	building_99	building_100
building_54	0.681313	0.680503	0.696821	0.728729	0.741929	0.661054	0.678904	0.695784	0.716649	0.697718	0.739409	0.722623	0.705592	0.713474	0.691342	0.694372	0.749333	0.706632	0.681356	0.685177	0.699081	0.696217	0.706922	0.708245	0.704393	0.680947	0.717054	0.700169	0.730834	0.669253	0.682947	0.701371	0.695151	0.696564	0.67454	0.691685	0.715893	0.713184	0.70399	0.725321	0.697242	0.686466	0.707789	0.687146	0.693164	0.70592	0.687382	0.704975	0.710048	0.692251	0.712354	0.703287	0.683039	0	0.75778	0.64711	0.714517	0.667949	0.699383	0.70066	0.698567	0.693888	0.684305	0.655247	0.694647	0.720572	0.704592	0.685169	0.717853	0.66884	0.656409	0.704721	0.750068	0.68914	0.683051	0.733537	0.659728	0.700729	0.719534	0.718067	0.676342	0.680442	0.753695	0.697076	0.726058	0.638173	0.707213	0.695919	0.668761	0.684851	0.696635	0.691881	0.703397	0.751274	0.659878	0.678807	0.648099	0.71177	0.728265	0.692882
building_55	0.696518	0.72385	0.705531	0.735149	0.734392	0.632326	0.691681	0.68999	0.697288	0.706463	0.700286	0.648738	0.675238	0.698629	0.663339	0.639705	0.651097	0.720651	0.671169	0.640563	0.675552	0.66568	0.668711	0.73035	0.677742	0.677025	0.705079	0.70039	0.725173	0.694063	0.684439	0.737069	0.703421	0.732704	0.663929	0.729707	0.727732	0.706647	0.759142	0.699213	0.691087	0.662054	0.668271	0.709983	0.705764	0.723281	0.673327	0.706725	0.695413	0.688549	0.701381	0.698019	0.693821	0.75778	0	0.653911	0.715363	0.690104	0.678264	0.680733	0.680744	0.651987	0.688326	0.686372	0.696399	0.685758	0.665011	0.645675	0.743449	0.674557	0.642455	0.641503	0.755241	0.695199	0.693109	0.731716	0.675916	0.693806	0.660489	0.713174	0.698086	0.648675	0.712973	0.718498	0.687349	0.660161	0.701334	0.661523	0.709273	0.678028	0.639551	0.65435	0.705719	0.734295	0.671194	0.711069	0.652632	0.704592	0.627213	0.716819
building_56	0.63106	0.614682	0.62506	0.677646	0.678343	0.587938	0.609821	0.580285	0.627204	0.632316	0.663832	0.591626	0.605105	0.650482	0.608725	0.575756	0.717441	0.6513	0.612108	0.610728	0.607148	0.57616	0.647691	0.65573	0.617247	0.620196	0.631975	0.645963	0.676613	0.624969	0.624901	0.622395	0.677808	0.63968	0.554864	0.685475	0.692677	0.648431	0.683845	0.616317	0.60565	0.6325	0.652743	0.603894	0.617462	0.653948	0.633834	0.670053	0.622698	0.597453	0.632167	0.650608	0.620252	0.64711	0.653911	0	0.673638	0.641906	0.642425	0.651732	0.613806	0.630254	0.635629	0.608938	0.641816	0.638476	0.592355	0.655269	0.615072	0.6024	0.598645	0.651999	0.67988	0.633164	0.628937	0.663466	0.605432	0.598201	0.607812	0.666433	0.607559	0.571997	0.631866	0.638672	0.624962	0.565323	0.641833	0.606366	0.637501	0.575758	0.62096	0.623961	0.657979	0.684957	0.586815	0.61546	0.595987	0.643622	0.58046	0.61746
building_57	0.639635	0.647772	0.63631	0.679534	0.670839	0.62222	0.651547	0.688909	0.649727	0.659746	0.717479	0.640056	0.668819	0.716335	0.653551	0.655496	0.696377	0.701411	0.710285	0.625099	0.696695	0.647007	0.636825	0.68018	0.681973	0.685669	0.656575	0.705211	0.678521	0.65914	0.668556	0.686771	0.690329	0.666791	0.656092	0.685838	0.688549	0.677444	0.699885	0.654649	0.636171	0.67629	0.690448	0.655449	0.66299	0.689944	0.653877	0.702024	0.654835	0.704008	0.637198	0.671562	0.620411	0.714517	0.715363	0.673638	0	0.655531	0.624619	0.671992	0.663981	0.666808	0.664864	0.649019	0.650607	0.689946	0.640889	0.660889	0.678975	0.668511	0.670334	0.61572	0.680448	0.667096	0.655547	0.685391	0.647944	0.674207	0.660951	0.750099	0.656668	0.656071	0.707535	0.650401	0.687405	0.612355	0.651654	0.63421	0.635468	0.691405	0.675965	0.69736	0.671812	0.707853	0.68331	0.679693	0.650847	0.630237	0.691236	0.694738
building_58	0.697032	0.66559	0.656557	0.7186	0.718146	0.649228	0.663365	0.66257	0.662442	0.668628	0.721547	0.642395	0.65397	0.722432	0.649649	0.639136	0.730916	0.670728	0.656804	0.651165	0.654841	0.642838	0.682113	0.689327	0.689596	0.647615	0.699158	0.647283	0.698588	0.627407	0.672666	0.720919	0.718781	0.663317	0.644539	0.710076	0.68162	0.67184	0.699916	0.697765	0.652049	0.680426	0.688083	0.636733	0.699191	0.72624	0.657494	0.682758	0.622961	0.682032	0.679393	0.659268	0.606328	0.667949	0.690104	0.641906	0.655531	0	0.685585	0.700867	0.664347	0.691974	0.655078	0.657352	0.646697	0.698373	0.630585	0.70337	0.702448	0.629886	0.628094	0.636865	0.731379	0.642032	0.635136	0.679456	0.670865	0.655735	0.65237	0.686739	0.666387	0.665593	0.73141	0.660159	0.650132	0.641113	0.68402	0.674013	0.687413	0.604039	0.67671	0.654491	0.656424	0.700481	0.662959	0.657648	0.649373	0.684117	0.69918	0.67206
building_59	0.639486	0.592121	0.667657	0.67671	0.659769	0.646595	0.666358	0.658939	0.626782	0.687186	0.634867	0.656561	0.685648	0.689243	0.594528	0.601033	0.669385	0.652362	0.627297	0.589459	0.656955	0.678467	0.665339	0.698241	0.647443	0.632345	0.630354	0.664876	0.684073	0.625322	0.653456	0.657643	0.701019	0.661246	0.649935	0.706002	0.707399	0.670427	0.673097	0.64528	0.595367	0.650134	0.645692	0.638822	0.660501	0.702765	0.629845	0.665841	0.642847	0.674718	0.613304	0.631053	0.616653	0.699383	0.678264	0.642425	0.624619	0.685585	0	0.684215	0.591869	0.669353	0.682353	0.644891	0.644442	0.716505	0.652576	0.636948	0.692618	0.626104	0.65316	0.666806	0.65941	0.66464	0.677302	0.712681	0.622345	0.68266	0.640211	0.69167	0.594575	0.618823	0.713566	0.662854	0.653729	0.638676	0.651259	0.661866	0.682643	0.634472	0.661024	0.623213	0.62389	0.684844	0.640455	0.641736	0.657897	0.634178	0.656366	0.596069
building_60	0.640891	0.672555	0.686452	0.676664	0.72331	0.645771	0.68155	0.678761	0.663538	0.65615	0.697709	0.63917	0.638418	0.737295	0.657343	0.646601	0.679901	0.709268	0.63414	0.66326	0.673853	0.633433	0.686338	0.657429	0.651181	0.67989	0.691336	0.704888	0.67604	0.649019	0.647079	0.652877	0.654646	0.656845	0.617135	0.705172	0.68452	0.660705	0.731027	0.668935	0.649937	0.652479	0.674213	0.633276	0.647181	0.717674	0.666563	0.694302	0.662648	0.741498	0.617897	0.629234	0.628849	0.70066	0.680733	0.651732	0.671992	0.700867	0.684215	0	0.6518	0.651782	0.658879	0.616438	0.654086	0.713642	0.669528	0.655252	0.698939	0.676497	0.637218	0.634109	0.727036	0.643141	0.672548	0.703183	0.693427	0.670354	0.630933	0.691129	0.637259	0.615333	0.686289	0.710907	0.657161	0.665185	0.685072	0.658598	0.664154	0.629752	0.642552	0.666529	0.703443	0.737608	0.662667	0.6365	0.656139	0.667574	0.664553	0.669597
building_61	0.636171	0.613672	0.658612	0.666759	0.646939	0.616243	0.628853	0.641395	0.678159	0.682806	0.686979	0.597151	0.62571	0.697543	0.594401	0.627569	0.692707	0.658149	0.678492	0.60572	0.666353	0.66456	0.632113	0.675708	0.645262	0.633151	0.68551	0.675256	0.680269	0.653357	0.653371	0.631243	0.698185	0.644933	0.621128	0.684319	0.681136	0.682841	0.715613	0.641908	0.619983	0.637488	0.62839	0.617809	0.64531	0.680079	0.647859	0.669819	0.612539	0.683504	0.626223	0.65527	0.628642	0.698567	0.680744	0.613806	0.663981	0.664347	0.591869	0.6518	0	0.62364	0.668351	0.643819	0.641604	0.663793	0.601249	0.616402	0.683792	0.637712	0.626362	0.661396	0.671296	0.640783	0.607309	0.692726	0.617457	0.650064	0.63693	0.646791	0.642858	0.617488	0.6744	0.642009	0.654329	0.621533	0.660889	0.647914	0.647789	0.641641	0.637262	0.61726	0.622353	0.663098	0.61589	0.651899	0.610235	0.685514	0.59818	0.632665
building_62	0.668449	0.647608	0.66524	0.690405	0.680096	0.588193	0.655647	0.638027	0.64914	0.644273	0.64782	0.661627	0.632219	0.729568	0.622353	0.599243	0.674674	0.632664	0.63887	0.670183	0.634317	0.612127	0.664818	0.622347	0.699259	0.658574	0.658186	0.712729	0.681933	0.670248	0.658533	0.693095	0.696399	0.677961	0.613649	0.692872	0.695764	0.664215	0.642491	0.651127	0.606365	0.679615	0.653084	0.659321	0.641743	0.651143	0.644062	0.661113	0.693992	0.680008	0.615302	0.665995	0.635246	0.693888	0.651987	0.630254	0.666808	0.691974	0.669353	0.651782	0.62364	0	0.659525	0.576742	0.629715	0.693347	0.620017	0.652922	0.667944	0.673472	0.665045	0.632786	0.693966	0.638633	0.660073	0.670476	0.621535	0.659543	0.678512	0.674356	0.671475	0.605	0.657412	0.710137	0.651368	0.621356	0.683913	0.64097	0.640502	0.617575	0.700117	0.63207	0.675484	0.739776	0.614482	0.663187	0.652352	0.652773	0.626975	0.656757
building_63	0.654124	0.660275	0.67816	0.703057	0.672055	0.626191	0.643244	0.579014	0.618791	0.637501	0.707342	0.637769	0.6257	0.688486	0.65055	0.670526	0.68151	0.7002	0.65053	0.638263	0.660675	0.639998	0.673321	0.693279	0.634652	0.65045	0.637903	0.675676	0.708712	0.651691	0.642346	0.673477	0.667423	0.643915	0.613208	0.696477	0.671473	0.686169	0.631695	0.63487	0.644185	0.667922	0.617508	0.618406	0.645896	0.689104	0.631115	0.68768	0.606029	0.718576	0.660231	0.667991	0.641894	0.684305	0.688326	0.635629	0.664864	0.655078	0.682353	0.658879	0.668351	0.659525	0	0.586821	0.647388	0.665646	0.633144	0.645784	0.669359	0.667557	0.622244	0.649511	0.664639	0.646831	0.645091	0.679236	0.652309	0.667952	0.664139	0.670853	0.660006	0.609834	0.679044	0.691112	0.706835	0.649548	0.679621	0.620346	0.651154	0.628384	0.661459	0.645443	0.68135	0.705981	0.632692	0.63972	0.63878	0.677159	0.637293	0.641279
building_64	0.631009	0.601726	0.680043	0.642584	0.660653	0.581966	0.598761	0.592205	0.63187	0.623582	0.647143	0.612302	0.581697	0.66361	0.605498	0.589685	0.661139	0.668324	0.644288	0.614967	0.644365	0.593052	0.630353	0.629102	0.628054	0.617688	0.600161	0.664611	0.645476	0.615971	0.622335	0.647014	0.661114	0.639195	0.591176	0.690266	0.666706	0.678366	0.644721	0.619083	0.563045	0.649232	0.631828	0.639688	0.618725	0.633415	0.62267	0.63574	0.593776	0.683986	0.582228	0.636419	0.614483	0.655247	0.686372	0.608938	0.649019	0.657352	0.644891	0.616438	0.643819	0.576742	0.586821	0	0.611431	0.655652	0.601876	0.634477	0.662368	0.642718	0.601125	0.626975	0.649864	0.591985	0.630728	0.64376	0.618653	0.642535	0.615124	0.678239	0.591947	0.570288	0.672257	0.655473	0.656976	0.572879	0.642979	0.63361	0.60319	0.602829	0.62871	0.631258	0.611244	0.673447	0.611319	0.645055	0.61023	0.606198	0.654045	0.641152
building_65	0.652262	0.651566	0.693412	0.665302	0.66072	0.61512	0.641822	0.632537	0.656612	0.642973	0.633005	0.643911	0.592712	0.734329	0.583966	0.630666	0.687738	0.612245	0.62306	0.62915	0.635024	0.608474	0.641655	0.653092	0.635709	0.622043	0.622392	0.667988	0.671014	0.594231	0.62923	0.686473	0.6913	0.676121	0.596697	0.683798	0.64534	0.636031	0.684162	0.608491	0.601407	0.628765	0.65263	0.631549	0.631984	0.648532	0.642415	0.663517	0.645111	0.663117	0.595883	0.650921	0.613704	0.694647	0.696399	0.641816	0.650607	0.646697	0.644442	0.654086	0.641604	0.629715	0.647388	0.611431	0	0.666863	0.596096	0.587262	0.63562	0.598451	0.561827	0.644528	0.693499	0.599672	0.615614	0.63601	0.583227	0.652906	0.634606	0.673422	0.647665	0.609355	0.675007	0.648841	0.67524	0.585651	0.663884	0.61034	0.645434	0.616017	0.660302	0.650595	0.634555	0.656135	0.635091	0.659978	0.646533	0.652266	0.630532	0.658016
building_66	0.695006	0.711202	0.703257	0.726191	0.728684	0.659429	0.656171	0.629394	0.692717	0.69921	0.712129	0.624453	0.639846	0.705433	0.652652	0.713179	0.733603	0.728031	0.685025	0.62009	0.688313	0.685073	0.663974	0.697832	0.636534	0.66038	0.711648	0.70838	0.735999	0.677401	0.621799	0.655038	0.657242	0.675512	0.649089	0.671308	0.69147	0.715533	0.710556	0.683318	0.631517	0.663803	0.703312	0.6392	0.683639	0.737735	0.658518	0.698585	0.655114	0.675354	0.739557	0.64669	0.680802	0.720572	0.685758	0.638476	0.689946	0.698373	0.716505	0.713642	0.663793	0.693347	0.665646	0.655652	0.666863	0	0.686417	0.659323	0.699903	0.673068	0.64071	0.706915	0.714453	0.638008	0.687152	0.710256	0.665945	0.673255	0.687692	0.718155	0.660446	0.629931	0.677425	0.671993	0.657782	0.62942	0.690003	0.647324	0.656344	0.652048	0.719283	0.692206	0.662063	0.722661	0.659586	0.681333	0.656694	0.702036	0.667705	0.67536
building_67	0.624244	0.605903	0.67468	0.647509	0.671141	0.582344	0.633565	0.597605	0.634664	0.66922	0.676593	0.587129	0.607865	0.640917	0.622741	0.594002	0.681866	0.633591	0.597084	0.625206	0.647728	0.614602	0.641069	0.678585	0.652606	0.606505	0.625791	0.678998	0.652259	0.627684	0.623275	0.676155	0.689994	0.69715	0.612204	0.696989	0.70847	0.647361	0.640093	0.641267	0.605707	0.644007	0.626951	0.663043	0.646073	0.683796	0.648383	0.67328	0.625184	0.63652	0.62664	0.623365	0.537076	0.704592	0.665011	0.592355	0.640889	0.630585	0.652576	0.669528	0.601249	0.620017	0.633144	0.601876	0.596096	0.686417	0	0.604542	0.672111	0.619964	0.637983	0.616725	0.720793	0.63444	0.618903	0.641931	0.628724	0.661881	0.650609	0.662449	0.638596	0.591767	0.695739	0.648307	0.624098	0.557794	0.640202	0.626189	0.628955	0.615527	0.653193	0.629126	0.654644	0.653887	0.622126	0.630484	0.610385	0.648259	0.621112	0.671394
building_68	0.620203	0.63584	0.692149	0.67548	0.605022	0.612437	0.641796	0.592485	0.679147	0.611121	0.678015	0.634506	0.5745	0.696675	0.617952	0.659039	0.68382	0.659839	0.631918	0.587555	0.653337	0.632173	0.640831	0.667638	0.629414	0.626531	0.659511	0.691287	0.705332	0.659816	0.642319	0.649167	0.704977	0.665487	0.641674	0.681635	0.639544	0.646386	0.658431	0.579338	0.628909	0.642721	0.63613	0.654274	0.62943	0.680229	0.660428	0.658048	0.661422	0.663472	0.652783	0.609129	0.624697	0.685169	0.645675	0.655269	0.660889	0.70337	0.636948	0.655252	0.616402	0.652922	0.645784	0.634477	0.587262	0.659323	0.604542	0	0.673825	0.641196	0.612052	0.635355	0.69841	0.627952	0.651726	0.649796	0.626504	0.654315	0.64908	0.665205	0.628162	0.616165	0.671157	0.663588	0.66373	0.617412	0.645624	0.616265	0.655811	0.613078	0.620311	0.615394	0.64835	0.687053	0.629951	0.643425	0.6071	0.680746	0.642921	0.652361
building_69	0.678111	0.655635	0.655785	0.714635	0.711606	0.645936	0.682942	0.615242	0.678303	0.70789	0.703143	0.68764	0.621575	0.729628	0.614901	0.651366	0.720937	0.697913	0.690104	0.653053	0.644444	0.684819	0.691405	0.636805	0.684155	0.658192	0.671307	0.687539	0.707341	0.671709	0.633124	0.671539	0.69677	0.693287	0.646388	0.719094	0.675782	0.682964	0.662817	0.658985	0.63609	0.682367	0.669396	0.6442	0.685533	0.731655	0.657877	0.667797	0.698935	0.710386	0.6865	0.666009	0.655857	0.717853	0.743449	0.615072	0.678975	0.702448	0.692618	0.698939	0.683792	0.667944	0.669359	0.662368	0.63562	0.699903	0.672111	0.673825	0	0.656265	0.642544	0.632082	0.720077	0.653627	0.66086	0.675729	0.648375	0.618645	0.68713	0.698421	0.673037	0.633048	0.699493	0.695093	0.663544	0.647116	0.686442	0.589459	0.66137	0.663876	0.677725	0.69082	0.683186	0.703463	0.637656	0.693913	0.652701	0.647127	0.664698	0.702284
building_70	0.607579	0.624248	0.676616	0.694161	0.677337	0.600292	0.622072	0.561906	0.630419	0.617834	0.683799	0.591702	0.6212	0.684834	0.589759	0.569879	0.693787	0.645995	0.627862	0.578494	0.620803	0.637632	0.670098	0.690519	0.664351	0.626081	0.604617	0.666196	0.665262	0.600869	0.675475	0.612221	0.694216	0.679864	0.61106	0.678526	0.657702	0.657155	0.685229	0.65093	0.609668	0.618402	0.648804	0.585195	0.631175	0.649547	0.630295	0.686751	0.636699	0.654682	0.637084	0.635162	0.595315	0.66884	0.674557	0.6024	0.668511	0.629886	0.626104	0.676497	0.637712	0.673472	0.667557	0.642718	0.598451	0.673068	0.619964	0.641196	0.656265	0	0.602848	0.619418	0.700206	0.652286	0.632048	0.646022	0.606604	0.654544	0.651605	0.675187	0.629523	0.607038	0.690675	0.660011	0.649796	0.576622	0.645407	0.615766	0.67194	0.611563	0.645818	0.652874	0.638456	0.669133	0.629413	0.642521	0.628129	0.646493	0.62378	0.616563
building_71	0.648349	0.630011	0.650621	0.663092	0.681201	0.580931	0.63634	0.627439	0.642703	0.637389	0.642433	0.632309	0.571741	0.703207	0.595018	0.61072	0.669607	0.627154	0.637486	0.620234	0.640238	0.603822	0.613527	0.652227	0.606505	0.620374	0.608348	0.630062	0.680159	0.631553	0.619712	0.618934	0.667612	0.633206	0.599259	0.654928	0.666414	0.637024	0.668715	0.597058	0.592303	0.613701	0.643058	0.578601	0.642243	0.664853	0.634191	0.66404	0.601988	0.632855	0.64224	0.652148	0.565228	0.656409	0.642455	0.598645	0.670334	0.628094	0.65316	0.637218	0.626362	0.665045	0.622244	0.601125	0.561827	0.64071	0.637983	0.612052	0.642544	0.602848	0	0.590634	0.674169	0.61622	0.65674	0.650913	0.625269	0.601346	0.622211	0.684159	0.621472	0.584924	0.657519	0.625972	0.648194	0.621762	0.697717	0.576611	0.640207	0.60306	0.596895	0.652296	0.604167	0.654125	0.645612	0.608276	0.587644	0.633445	0.591644	0.602176
building_72	0.639831	0.639011	0.657182	0.685247	0.678032	0.627366	0.6147	0.615542	0.643958	0.667122	0.694423	0.618407	0.5959	0.704311	0.623936	0.623126	0.694173	0.677821	0.627306	0.614913	0.650678	0.609388	0.638489	0.6573	0.655098	0.609135	0.615896	0.650827	0.681437	0.611431	0.653519	0.667529	0.635592	0.66215	0.642104	0.641691	0.669469	0.644656	0.687166	0.675145	0.62663	0.623612	0.633533	0.655688	0.645548	0.668772	0.609006	0.6739	0.670812	0.68701	0.640172	0.60337	0.580107	0.704721	0.641503	0.651999	0.61572	0.636865	0.666806	0.634109	0.661396	0.632786	0.649511	0.626975	0.644528	0.706915	0.616725	0.635355	0.632082	0.619418	0.590634	0	0.654295	0.622313	0.651989	0.623995	0.605324	0.636577	0.617804	0.708986	0.644272	0.597576	0.693571	0.652459	0.648466	0.618623	0.633696	0.600527	0.620882	0.616971	0.60984	0.644582	0.670276	0.653152	0.643524	0.64767	0.613502	0.621389	0.613695	0.629203
building_73	0.703315	0.65875	0.693462	0.767112	0.741839	0.711911	0.668397	0.683439	0.722135	0.697677	0.704896	0.697165	0.690731	0.734643	0.669738	0.689197	0.71304	0.708432	0.641904	0.660034	0.695895	0.700355	0.687898	0.690662	0.680922	0.689712	0.651107	0.757232	0.757902	0.672083	0.676397	0.745706	0.727375	0.727872	0.682962	0.707167	0.741297	0.752393	0.737046	0.700159	0.655276	0.653696	0.695129	0.68549	0.66201	0.72757	0.704732	0.725199	0.659987	0.679819	0.679507	0.710788	0.705397	0.750068	0.755241	0.67988	0.680448	0.731379	0.65941	0.727036	0.671296	0.693966	0.664639	0.649864	0.693499	0.714453	0.720793	0.69841	0.720077	0.700206	0.674169	0.654295	0	0.678736	0.668043	0.733079	0.677965	0.68846	0.699814	0.715386	0.684806	0.680205	0.725714	0.66363	0.743172	0.683706	0.687985	0.664734	0.710523	0.694397	0.674628	0.696514	0.691988	0.698093	0.694576	0.713387	0.704366	0.688045	0.69427	0.707896
building_74	0.656337	0.627194	0.629246	0.662332	0.678036	0.631371	0.667901	0.629149	0.664102	0.631155	0.657783	0.611071	0.58934	0.722225	0.620512	0.624745	0.668395	0.671731	0.635765	0.655303	0.642254	0.65386	0.623452	0.676692	0.637039	0.60365	0.679443	0.659206	0.640727	0.633609	0.615111	0.646124	0.675155	0.647557	0.622465	0.704854	0.636766	0.672403	0.692163	0.581542	0.584979	0.665526	0.680349	0.610042	0.612544	0.687707	0.66893	0.659722	0.584061	0.708226	0.647506	0.638912	0.603277	0.68914	0.695199	0.633164	0.667096	0.642032	0.66464	0.643141	0.640783	0.638633	0.646831	0.591985	0.599672	0.638008	0.63444	0.627952	0.653627	0.652286	0.61622	0.622313	0.678736	0	0.625589	0.679339	0.630179	0.642383	0.610295	0.64258	0.625966	0.622781	0.669368	0.64954	0.634634	0.613617	0.681453	0.641138	0.623791	0.640114	0.625161	0.633619	0.61761	0.681237	0.648551	0.641223	0.647061	0.628495	0.653618	0.652533
building_75	0.677502	0.663936	0.661275	0.716483	0.723234	0.625787	0.625953	0.659402	0.635732	0.673241	0.678318	0.596919	0.64627	0.688769	0.607714	0.595624	0.706016	0.643537	0.691193	0.636088	0.673279	0.65869	0.632993	0.651402	0.675966	0.626397	0.674639	0.652768	0.696508	0.62002	0.681565	0.691007	0.696545	0.667085	0.652716	0.714025	0.706337	0.68794	0.663633	0.63953	0.640937	0.645796	0.673423	0.631521	0.661914	0.685612	0.626349	0.669314	0.657169	0.658812	0.657868	0.652728	0.621516	0.683051	0.693109	0.628937	0.655547	0.635136	0.677302	0.672548	0.607309	0.660073	0.645091	0.630728	0.615614	0.687152	0.618903	0.651726	0.66086	0.632048	0.65674	0.651989	0.668043	0.625589	0	0.67003	0.649465	0.629163	0.677022	0.68499	0.67492	0.628042	0.718374	0.665741	0.679468	0.616345	0.656216	0.648296	0.638815	0.624487	0.687872	0.669427	0.693516	0.658512	0.647803	0.654852	0.620305	0.649115	0.671374	0.696306
building_76	0.677873	0.686109	0.69305	0.725334	0.668192	0.642562	0.674564	0.664108	0.593582	0.65423	0.693082	0.66072	0.669167	0.720939	0.652211	0.65744	0.722207	0.666747	0.694341	0.669567	0.697942	0.659316	0.673805	0.639754	0.71726	0.671372	0.662	0.69003	0.73475	0.707175	0.674454	0.71723	0.739734	0.687138	0.676637	0.724393	0.739459	0.69131	0.729967	0.674732	0.650404	0.702723	0.692287	0.698466	0.696325	0.676848	0.680949	0.7285	0.655723	0.692151	0.698704	0.696183	0.634732	0.733537	0.731716	0.663466	0.685391	0.679456	0.712681	0.703183	0.692726	0.670476	0.679236	0.64376	0.63601	0.710256	0.641931	0.649796	0.675729	0.646022	0.650913	0.623995	0.733079	0.679339	0.67003	0	0.642716	0.667051	0.686157	0.725643	0.685055	0.60784	0.697026	0.703443	0.701789	0.63927	0.690671	0.650464	0.652124	0.646435	0.688003	0.661933	0.702598	0.727699	0.662383	0.711598	0.656977	0.658638	0.648999	0.682963
building_77	0.582032	0.610803	0.651376	0.717623	0.676206	0.590098	0.606219	0.611579	0.605878	0.647789	0.700845	0.627167	0.593014	0.68396	0.600297	0.593773	0.650918	0.65706	0.658071	0.617783	0.624844	0.619801	0.640758	0.6669	0.56661	0.605519	0.571761	0.697384	0.678005	0.624974	0.646361	0.635163	0.701338	0.67983	0.613972	0.701281	0.674702	0.638244	0.692592	0.659826	0.595917	0.659431	0.628509	0.635836	0.650573	0.656402	0.613669	0.682253	0.681481	0.629415	0.615257	0.628256	0.609594	0.659728	0.675916	0.605432	0.647944	0.670865	0.622345	0.693427	0.617457	0.621535	0.652309	0.618653	0.583227	0.665945	0.628724	0.626504	0.648375	0.606604	0.625269	0.605324	0.677965	0.630179	0.649465	0.642716	0	0.626523	0.642977	0.711844	0.577934	0.58459	0.66154	0.685551	0.646048	0.611142	0.625443	0.646393	0.626115	0.613971	0.644721	0.648114	0.583892	0.682454	0.609451	0.644794	0.608564	0.643892	0.592902	0.658101
building_78	0.617921	0.6872	0.634803	0.712307	0.658863	0.621335	0.612763	0.629837	0.639241	0.685536	0.664279	0.650213	0.641516	0.669612	0.635827	0.626519	0.723741	0.677527	0.641185	0.601703	0.671011	0.658738	0.671995	0.684365	0.649955	0.66065	0.630451	0.688249	0.666485	0.62584	0.622906	0.674023	0.662741	0.629818	0.602655	0.663941	0.716066	0.673617	0.711163	0.664538	0.621579	0.651606	0.690827	0.645585	0.672232	0.663218	0.62535	0.657003	0.632197	0.646937	0.645981	0.646969	0.608743	0.700729	0.693806	0.598201	0.674207	0.655735	0.68266	0.670354	0.650064	0.659543	0.667952	0.642535	0.652906	0.673255	0.661881	0.654315	0.618645	0.654544	0.601346	0.636577	0.68846	0.642383	0.629163	0.667051	0.626523	0	0.67311	0.70827	0.648766	0.575638	0.662235	0.709428	0.654576	0.66229	0.669805	0.574285	0.675965	0.588554	0.691886	0.645245	0.592169	0.705472	0.593378	0.664741	0.609685	0.655736	0.649723	0.670861
building_79	0.638687	0.660887	0.653482	0.673854	0.68613	0.637929	0.647494	0.639297	0.674694	0.674734	0.709425	0.691773	0.654016	0.724761	0.611535	0.627333	0.696381	0.721573	0.635628	0.642025	0.628124	0.587337	0.655448	0.660728	0.655373	0.65078	0.63903	0.641103	0.713971	0.679338	0.662816	0.704512	0.709559	0.634401	0.609488	0.708154	0.681708	0.707581	0.724278	0.673903	0.636941	0.644021	0.70023	0.652419	0.646145	0.610199	0.668665	0.70105	0.625664	0.690054	0.608394	0.675626	0.644337	0.719534	0.660489	0.607812	0.660951	0.65237	0.640211	0.630933	0.63693	0.678512	0.664139	0.615124	0.634606	0.687692	0.650609	0.64908	0.68713	0.651605	0.622211	0.617804	0.699814	0.610295	0.677022	0.686157	0.642977	0.67311	0	0.692603	0.668466	0.611677	0.693092	0.698556	0.629987	0.646672	0.632532	0.65073	0.686987	0.621737	0.614792	0.63991	0.643617	0.706467	0.673407	0.615772	0.642497	0.635839	0.631096	0.660987
building_80	0.68631	0.659353	0.693981	0.692381	0.725083	0.686036	0.708569	0.659487	0.684804	0.676658	0.735524	0.689581	0.666302	0.748093	0.683892	0.716291	0.718051	0.731365	0.615122	0.677552	0.629147	0.64308	0.682113	0.723839	0.727089	0.656298	0.713786	0.685806	0.701123	0.679311	0.696722	0.6771	0.714306	0.705863	0.66411	0.73819	0.698517	0.678588	0.722452	0.689765	0.65994	0.681171	0.669743	0.675168	0.664592	0.732398	0.68235	0.698012	0.648477	0.712202	0.68906	0.72087	0.651678	0.718067	0.713174	0.666433	0.750099	0.686739	0.69167	0.691129	0.646791	0.674356	0.670853	0.678239	0.673422	0.718155	0.662449	0.665205	0.698421	0.675187	0.684159	0.708986	0.715386	0.64258	0.68499	0.725643	0.711844	0.70827	0.692603	0	0.671211	0.655858	0.703948	0.685079	0.696192	0.637641	0.700033	0.67981	0.694144	0.634075	0.68311	0.661039	0.697664	0.725356	0.680175	0.68497	0.66576	0.706446	0.66355	0.698462
