SampleID	oral_1	oral_2	oral_3	oral_4	oral_5	oral_6	oral_7	oral_8	oral_9	oral_10	oral_11	oral_12	oral_13	oral_14	oral_15	oral_16	oral_17	oral_18	oral_19	oral_20	oral_21	oral_22	oral_23	oral_24	oral_25	oral_26	oral_27	oral_28	oral_29	oral_30	oral_31	oral_32	oral_33	oral_34	oral_35	oral_36	oral_37	oral_38	oral_39	oral_40	oral_41	oral_42	oral_43	oral_44	oral_45	oral_46	oral_47	oral_48	oral_49	oral_50	oral_51	oral_52	oral_53	oral_54	oral_55	oral_56	oral_57	oral_58	oral_59	oral_60	oral_61	oral_62	oral_63	oral_64	oral_65	oral_66	oral_67	oral_68	oral_69	oral_70	oral_71	oral_72	oral_73	oral_74	oral_75	oral_76	oral_77	oral_78	oral_79	oral_80	oral_81	oral_82	oral_83	oral_84	oral_85	oral_86	oral_87	oral_88	oral_89	oral_90	oral_91	oral_92	oral_93	oral_94	oral_95	oral_96	oral_97	oral_98	oral_99	oral_100
oral_52	0.811027	0.766726	0.789319	0.829123	0.825749	0.77967	0.787037	0.781356	0.789233	0.7375	0.766489	0.752396	0.800343	0.798345	0.755231	0.82606	0.779285	0.837107	0.747829	0.761279	0.834121	0.779383	0.732923	0.783403	0.806543	0.777362	0.814259	0.752595	0.78009	0.749249	0.807567	0.845033	0.727116	0.775521	0.774784	0.804066	0.796972	0.781582	0.755539	0.793788	0.815938	0.720724	0.798457	0.761035	0.788133	0.821289	0.794937	0.7844	0.753933	0.786378	0.73853	0	0.779211	0.778047	0.805214	0.776731	0.798838	0.788066	0.816825	0.762757	0.783685	0.75949	0.809687	0.787703	0.723699	0.827928	0.81787	0.825158	0.750274	0.798281	0.791168	0.830321	0.825029	0.779629	0.79808	0.838151	0.758221	0.748458	0.815559	0.751859	0.836776	0.78923	0.768953	0.802961	0.818389	0.809726	0.810393	0.73483	0.751516	0.74872	0.801306	0.774827	0.761755	0.82899	0.800126	0.739666	0.813432	0.756847	0.754262	0.780763
oral_53	0.753041	0.777765	0.838035	0.799279	0.823519	0.7418	0.812607	0.76665	0.801365	0.758414	0.823982	0.796548	0.807119	0.815	0.804314	0.819237	0.763099	0.77203	0.786776	0.794641	0.820077	0.75923	0.793812	0.810816	0.813731	0.805331	0.759702	0.818961	0.780251	0.831912	0.782345	0.786495	0.754551	0.808837	0.798271	0.825169	0.792804	0.79846	0.772899	0.776099	0.801695	0.747492	0.792434	0.75879	0.839902	0.824646	0.751786	0.777802	0.823065	0.793919	0.764453	0.779211	0	0.823131	0.839466	0.818243	0.826128	0.819685	0.745816	0.764889	0.762369	0.802183	0.767557	0.752098	0.790809	0.84398	0.808774	0.798851	0.819743	0.830225	0.796664	0.733172	0.757816	0.760528	0.781247	0.850148	0.781398	0.813456	0.814134	0.803941	0.81961	0.810162	0.743921	0.808966	0.827688	0.823209	0.81205	0.801202	0.809557	0.785091	0.798268	0.792302	0.796114	0.818583	0.799146	0.819672	0.822319	0.772638	0.824169	0.766236
oral_54	0.825534	0.783424	0.805736	0.816615	0.862133	0.869015	0.828016	0.841145	0.833247	0.813955	0.804412	0.819544	0.826126	0.821655	0.814237	0.802459	0.840875	0.834616	0.836089	0.863889	0.829096	0.84013	0.815811	0.819147	0.812997	0.789712	0.838663	0.832058	0.842482	0.82537	0.837856	0.847411	0.830675	0.848312	0.822897	0.831898	0.818449	0.836444	0.804215	0.839925	0.849676	0.81712	0.843511	0.789022	0.836704	0.832236	0.809463	0.83177	0.782483	0.818687	0.781958	0.778047	0.823131	0	0.796364	0.790108	0.851828	0.872	0.816671	0.847317	0.813603	0.805197	0.785169	0.797382	0.795762	0.840355	0.845344	0.830384	0.83616	0.813723	0.805761	0.830726	0.820194	0.820257	0.801417	0.829598	0.865216	0.789583	0.863487	0.817314	0.808605	0.849631	0.822871	0.853779	0.886721	0.836358	0.815041	0.801623	0.828374	0.859808	0.825116	0.849677	0.801904	0.822132	0.822614	0.790734	0.851474	0.844453	0.824948	0.812259
oral_55	0.802374	0.840677	0.795191	0.872711	0.834509	0.801069	0.820169	0.825582	0.848241	0.80957	0.784735	0.811907	0.843873	0.821259	0.832894	0.831197	0.836055	0.851542	0.805667	0.867945	0.862688	0.803215	0.814384	0.834699	0.822898	0.783178	0.818832	0.79509	0.78306	0.822583	0.769278	0.844981	0.84183	0.844907	0.830039	0.792906	0.79731	0.829692	0.831955	0.850032	0.847148	0.842859	0.832489	0.815605	0.838425	0.772927	0.799482	0.826497	0.799487	0.829111	0.853994	0.805214	0.839466	0.796364	0	0.821422	0.856973	0.846327	0.784602	0.804959	0.806031	0.861679	0.803082	0.854204	0.792384	0.818901	0.837808	0.796289	0.819108	0.840859	0.829699	0.85552	0.811774	0.840558	0.85813	0.862446	0.787856	0.822534	0.847714	0.793154	0.759554	0.830085	0.811448	0.854541	0.829186	0.855699	0.852589	0.805343	0.78949	0.864823	0.844634	0.847605	0.85882	0.862846	0.826968	0.817113	0.857315	0.742269	0.830779	0.821723
oral_56	0.805302	0.808608	0.852931	0.854015	0.830594	0.801456	0.811204	0.817896	0.853897	0.812106	0.782873	0.831713	0.817111	0.848763	0.795533	0.832135	0.801815	0.866883	0.797734	0.834415	0.835674	0.870279	0.827394	0.836778	0.821115	0.827653	0.827641	0.797666	0.8258	0.829599	0.838543	0.802785	0.796351	0.843058	0.78654	0.838595	0.843002	0.845807	0.765333	0.817666	0.85627	0.81855	0.827604	0.786623	0.853037	0.867074	0.844093	0.798819	0.850387	0.854967	0.805016	0.776731	0.818243	0.790108	0.821422	0	0.85617	0.847784	0.779841	0.782006	0.824387	0.806321	0.80712	0.812281	0.822354	0.843692	0.856067	0.862514	0.829255	0.860632	0.802584	0.84954	0.803298	0.825183	0.827292	0.853079	0.812256	0.779067	0.85614	0.846791	0.845206	0.855038	0.77171	0.803371	0.803009	0.83241	0.815283	0.806459	0.852753	0.82792	0.820067	0.813519	0.857133	0.811564	0.811444	0.828109	0.876387	0.818394	0.858984	0.788662
oral_57	0.849746	0.751215	0.850366	0.832204	0.842078	0.791528	0.82526	0.801412	0.790677	0.832892	0.826167	0.804139	0.845527	0.8041	0.823928	0.81135	0.811032	0.83434	0.849385	0.868016	0.846849	0.814129	0.817857	0.837881	0.773625	0.783137	0.821512	0.812648	0.766265	0.803428	0.817939	0.832422	0.830513	0.807378	0.77837	0.838873	0.812855	0.811375	0.786767	0.844056	0.844933	0.821375	0.810337	0.803335	0.813004	0.89343	0.844495	0.798024	0.818758	0.77901	0.797141	0.798838	0.826128	0.851828	0.856973	0.85617	0	0.80958	0.787544	0.85151	0.807685	0.760252	0.775927	0.803493	0.847211	0.863209	0.805447	0.860869	0.881058	0.777067	0.815851	0.769616	0.791379	0.807654	0.774614	0.824357	0.80523	0.809078	0.85661	0.846404	0.831556	0.838457	0.797757	0.811648	0.853591	0.812142	0.801116	0.785919	0.770738	0.839466	0.840377	0.776947	0.826064	0.799429	0.81062	0.780369	0.821479	0.816932	0.809121	0.822487
oral_58	0.859188	0.767678	0.826735	0.85604	0.850409	0.801545	0.767978	0.824778	0.793851	0.810382	0.819448	0.815611	0.831496	0.807412	0.816873	0.810428	0.841506	0.849461	0.819268	0.810002	0.79182	0.825276	0.811144	0.795503	0.833375	0.828639	0.815569	0.830293	0.817054	0.828759	0.810795	0.849576	0.82877	0.804605	0.817207	0.797071	0.801919	0.808494	0.821463	0.83419	0.820148	0.794123	0.879903	0.807406	0.861073	0.859249	0.81076	0.808793	0.799297	0.796326	0.82558	0.788066	0.819685	0.872	0.846327	0.847784	0.80958	0	0.842281	0.822834	0.797775	0.857794	0.836963	0.830874	0.841571	0.82687	0.852449	0.858148	0.852207	0.838139	0.802773	0.8029	0.846359	0.827447	0.820715	0.861099	0.80751	0.783874	0.784074	0.845781	0.833861	0.8493	0.815583	0.780253	0.872344	0.810676	0.821821	0.830306	0.803995	0.846389	0.840495	0.811958	0.83769	0.793019	0.829947	0.747831	0.843613	0.832846	0.861097	0.763989
oral_59	0.819969	0.797132	0.778911	0.825332	0.789943	0.765682	0.792683	0.772499	0.767512	0.768473	0.766613	0.777694	0.797908	0.797379	0.752728	0.808605	0.750691	0.799995	0.755517	0.80678	0.828442	0.836194	0.800583	0.779494	0.804237	0.783407	0.793522	0.786006	0.789048	0.799635	0.793507	0.771084	0.791043	0.817722	0.796157	0.80465	0.830517	0.805317	0.795088	0.828326	0.767103	0.797084	0.846095	0.837333	0.826368	0.825072	0.79631	0.82695	0.762428	0.771964	0.772212	0.816825	0.745816	0.816671	0.784602	0.779841	0.787544	0.842281	0	0.78099	0.789363	0.78164	0.77854	0.811395	0.794265	0.825115	0.829288	0.817788	0.785223	0.787648	0.784261	0.782066	0.774613	0.806559	0.790153	0.85582	0.795511	0.788837	0.778782	0.771757	0.834895	0.81678	0.801486	0.813002	0.766551	0.785966	0.824488	0.796419	0.792084	0.843083	0.802538	0.831603	0.795463	0.826763	0.843198	0.788858	0.807174	0.813028	0.822052	0.781723
oral_60	0.810043	0.79141	0.850608	0.845721	0.814423	0.817259	0.794802	0.806149	0.793822	0.813656	0.785126	0.783901	0.787226	0.809929	0.755729	0.777645	0.810557	0.843161	0.786725	0.78227	0.800525	0.787731	0.72676	0.821046	0.777691	0.755803	0.785997	0.80161	0.704079	0.810116	0.791473	0.814079	0.758258	0.784194	0.812121	0.832759	0.7928	0.811544	0.798815	0.798381	0.861339	0.788988	0.825699	0.779954	0.800626	0.78385	0.78122	0.766719	0.784488	0.794195	0.759704	0.762757	0.764889	0.847317	0.804959	0.782006	0.85151	0.822834	0.78099	0	0.772692	0.767503	0.816982	0.810532	0.80778	0.825084	0.789932	0.815272	0.79003	0.845262	0.821788	0.819982	0.836941	0.795746	0.796481	0.82201	0.79037	0.797851	0.806958	0.824546	0.778048	0.79808	0.758691	0.82798	0.846791	0.79683	0.799209	0.763356	0.815902	0.799607	0.805917	0.83191	0.816642	0.804716	0.808091	0.79195	0.836351	0.785141	0.7912	0.74487
oral_61	0.799109	0.790404	0.791155	0.828052	0.833965	0.793402	0.773509	0.783822	0.797812	0.806976	0.775914	0.834721	0.815547	0.803552	0.796784	0.785099	0.820344	0.833386	0.80711	0.781129	0.79188	0.825642	0.809876	0.81665	0.766568	0.772094	0.803577	0.809014	0.826839	0.802546	0.786534	0.811133	0.787234	0.829546	0.765145	0.790331	0.81755	0.797875	0.784527	0.844078	0.79674	0.788171	0.804846	0.807526	0.791985	0.818858	0.750813	0.778728	0.802252	0.802996	0.786192	0.783685	0.762369	0.813603	0.806031	0.824387	0.807685	0.797775	0.789363	0.772692	0	0.815078	0.760122	0.781011	0.803578	0.835489	0.777036	0.785401	0.772988	0.818967	0.754055	0.79673	0.813869	0.786908	0.8048	0.862981	0.817706	0.767263	0.845273	0.786713	0.808421	0.780205	0.769491	0.788644	0.846301	0.824968	0.807972	0.775292	0.814753	0.795467	0.803427	0.827118	0.799456	0.799517	0.778951	0.814675	0.841476	0.78471	0.791265	0.772547
oral_62	0.832326	0.785052	0.831952	0.841704	0.824714	0.805108	0.768793	0.798495	0.785636	0.824165	0.784231	0.812816	0.793244	0.7529	0.808183	0.818069	0.815293	0.831265	0.781263	0.810004	0.808312	0.75865	0.837871	0.789527	0.800806	0.806678	0.834773	0.814381	0.773611	0.826655	0.811279	0.822847	0.804931	0.805387	0.845261	0.838389	0.845619	0.78155	0.77945	0.837498	0.774939	0.816751	0.847737	0.799139	0.775347	0.839445	0.762845	0.790531	0.81111	0.85117	0.790146	0.75949	0.802183	0.805197	0.861679	0.806321	0.760252	0.857794	0.78164	0.767503	0.815078	0	0.814113	0.815262	0.789586	0.815661	0.854817	0.842643	0.819634	0.834044	0.80294	0.847375	0.822276	0.792985	0.77923	0.814697	0.799881	0.805373	0.762606	0.787272	0.833869	0.834498	0.834574	0.798733	0.841041	0.817501	0.804199	0.779395	0.796892	0.812795	0.82111	0.794314	0.829221	0.805554	0.801532	0.82958	0.787908	0.808133	0.803599	0.801151
oral_63	0.791138	0.809493	0.795456	0.81227	0.81004	0.787707	0.836592	0.823256	0.789764	0.824624	0.825833	0.826846	0.764672	0.804082	0.758375	0.801559	0.781828	0.832612	0.83564	0.812277	0.829518	0.830934	0.816154	0.789025	0.823837	0.795022	0.777605	0.819526	0.799579	0.816243	0.772769	0.831191	0.809702	0.784483	0.747947	0.82995	0.816385	0.803886	0.783846	0.826413	0.78782	0.792505	0.832178	0.800096	0.788678	0.803733	0.808028	0.756864	0.812916	0.766908	0.795929	0.809687	0.767557	0.785169	0.803082	0.80712	0.775927	0.836963	0.77854	0.816982	0.760122	0.814113	0	0.792219	0.801272	0.779216	0.788556	0.818022	0.819311	0.837067	0.785168	0.823454	0.780134	0.781828	0.786711	0.832487	0.805376	0.815136	0.832579	0.794146	0.792351	0.799537	0.80812	0.829632	0.80889	0.80714	0.772207	0.727961	0.81021	0.838164	0.800241	0.831483	0.822772	0.80149	0.843772	0.759312	0.833884	0.792821	0.788394	0.79296
oral_64	0.788327	0.737633	0.79562	0.755774	0.79833	0.789868	0.795717	0.769221	0.806215	0.781737	0.781695	0.815579	0.774974	0.799066	0.765182	0.816947	0.782278	0.82351	0.80182	0.814931	0.763055	0.810752	0.772126	0.76862	0.804597	0.777484	0.72546	0.808261	0.783245	0.844556	0.820109	0.76766	0.774486	0.721321	0.76689	0.772547	0.811028	0.803792	0.773877	0.829412	0.792741	0.79887	0.813716	0.813096	0.815464	0.788321	0.784913	0.775062	0.82441	0.746099	0.799645	0.787703	0.752098	0.797382	0.854204	0.812281	0.803493	0.830874	0.811395	0.810532	0.781011	0.815262	0.792219	0	0.816115	0.790589	0.781955	0.819481	0.800555	0.808434	0.819355	0.830365	0.791457	0.769422	0.765188	0.845886	0.798653	0.808711	0.811366	0.837361	0.832045	0.852542	0.818202	0.76059	0.845339	0.820285	0.809407	0.801024	0.831928	0.824728	0.804413	0.787485	0.841124	0.771334	0.737786	0.760705	0.832133	0.830477	0.828604	0.77254
oral_65	0.810771	0.78554	0.791778	0.847668	0.822987	0.80689	0.771476	0.816142	0.83998	0.77572	0.818647	0.779634	0.817771	0.819574	0.817897	0.801643	0.797553	0.880348	0.797108	0.815236	0.846083	0.795019	0.803654	0.796321	0.827812	0.752704	0.807067	0.78733	0.837036	0.830123	0.802273	0.819324	0.756432	0.819439	0.848648	0.77814	0.811034	0.778341	0.837027	0.802173	0.80922	0.819366	0.809873	0.803991	0.828068	0.826769	0.789237	0.792386	0.814518	0.781792	0.791707	0.723699	0.790809	0.795762	0.792384	0.822354	0.847211	0.841571	0.794265	0.80778	0.803578	0.789586	0.801272	0.816115	0	0.832125	0.845806	0.811401	0.827055	0.834086	0.74071	0.817051	0.812135	0.794605	0.790499	0.855086	0.790935	0.794206	0.773123	0.780337	0.847261	0.836589	0.808339	0.775767	0.869981	0.814974	0.800168	0.782731	0.822176	0.824748	0.835987	0.802104	0.815691	0.799062	0.801919	0.770379	0.837465	0.779293	0.839364	0.802782
oral_66	0.812176	0.7789	0.794717	0.826213	0.811727	0.83629	0.796736	0.78003	0.809471	0.801296	0.792711	0.848847	0.824042	0.787345	0.817742	0.799574	0.787066	0.814398	0.833432	0.873098	0.830057	0.768171	0.832282	0.828911	0.838523	0.801731	0.769448	0.867514	0.789475	0.84217	0.816572	0.804609	0.807106	0.816428	0.786679	0.826397	0.828019	0.780349	0.795367	0.836567	0.809684	0.800469	0.787171	0.820322	0.82935	0.850776	0.804936	0.834931	0.803739	0.825645	0.806549	0.827928	0.84398	0.840355	0.818901	0.843692	0.863209	0.82687	0.825115	0.825084	0.835489	0.815661	0.779216	0.790589	0.832125	0	0.837065	0.78883	0.79879	0.877077	0.788584	0.822644	0.854279	0.824615	0.790046	0.833765	0.85391	0.848375	0.808549	0.796871	0.844721	0.805921	0.836367	0.818658	0.806661	0.815456	0.797184	0.799418	0.8375	0.84645	0.820745	0.813308	0.820622	0.790749	0.805398	0.810925	0.834641	0.812068	0.830752	0.819463
oral_67	0.844765	0.794701	0.830985	0.807577	0.852748	0.825183	0.771468	0.832954	0.815205	0.847623	0.829687	0.820342	0.817436	0.810941	0.787683	0.770358	0.793652	0.838837	0.805378	0.816241	0.821481	0.833715	0.811982	0.815819	0.775732	0.779562	0.816914	0.781487	0.788087	0.761353	0.825121	0.819772	0.742186	0.811034	0.817209	0.814722	0.721257	0.804611	0.81051	0.826903	0.811144	0.785251	0.838436	0.803021	0.793429	0.86766	0.824334	0.832162	0.835778	0.781022	0.795247	0.81787	0.808774	0.845344	0.837808	0.856067	0.805447	0.852449	0.829288	0.789932	0.777036	0.854817	0.788556	0.781955	0.845806	0.837065	0	0.797086	0.835454	0.841932	0.809148	0.81394	0.808142	0.809785	0.837012	0.817507	0.835362	0.781787	0.804304	0.821794	0.80736	0.833836	0.80983	0.856467	0.840177	0.832146	0.781256	0.808824	0.755187	0.8086	0.817943	0.760125	0.874612	0.843879	0.832069	0.765132	0.796566	0.833453	0.823564	0.802071
oral_68	0.85168	0.781854	0.785766	0.81178	0.837038	0.795043	0.800476	0.841705	0.777125	0.802951	0.839482	0.81495	0.839833	0.777644	0.84691	0.768353	0.824752	0.842811	0.786975	0.83783	0.831294	0.797526	0.808706	0.808667	0.849702	0.756566	0.830965	0.835389	0.821109	0.832754	0.783366	0.827318	0.783443	0.823134	0.769094	0.785421	0.837468	0.812149	0.841188	0.818519	0.817731	0.792065	0.805449	0.798182	0.773312	0.842278	0.789961	0.822211	0.795684	0.820874	0.812172	0.825158	0.798851	0.830384	0.796289	0.862514	0.860869	0.858148	0.817788	0.815272	0.785401	0.842643	0.818022	0.819481	0.811401	0.78883	0.797086	0	0.811858	0.816667	0.811662	0.839614	0.833648	0.782789	0.796021	0.854333	0.841635	0.805401	0.8186	0.802879	0.836059	0.856031	0.830436	0.802698	0.858567	0.83409	0.857982	0.791553	0.831419	0.793009	0.809641	0.796579	0.835417	0.776989	0.812634	0.785563	0.855258	0.825392	0.797966	0.790207
oral_69	0.85653	0.827625	0.811802	0.830744	0.838316	0.838267	0.794775	0.77207	0.811854	0.785173	0.794473	0.843593	0.755927	0.809621	0.760861	0.813031	0.787627	0.804933	0.828683	0.825758	0.831042	0.813437	0.811214	0.812595	0.836436	0.822766	0.802522	0.798497	0.781324	0.820222	0.826254	0.852429	0.791342	0.8311	0.792835	0.801651	0.787634	0.820231	0.767095	0.811186	0.806302	0.799649	0.843538	0.816142	0.835728	0.822928	0.803061	0.813226	0.784647	0.797988	0.762542	0.750274	0.819743	0.83616	0.819108	0.829255	0.881058	0.852207	0.785223	0.79003	0.772988	0.819634	0.819311	0.800555	0.827055	0.79879	0.835454	0.811858	0	0.790876	0.764177	0.818372	0.847138	0.826412	0.825695	0.86503	0.842441	0.804882	0.793324	0.803667	0.808877	0.789554	0.824934	0.814724	0.816998	0.819527	0.821439	0.787376	0.820662	0.783673	0.83362	0.818346	0.831787	0.805654	0.840383	0.790321	0.820656	0.78458	0.798658	0.812346
oral_70	0.841187	0.820273	0.827123	0.854516	0.790858	0.80576	0.802221	0.808701	0.834508	0.812225	0.778483	0.835537	0.796773	0.795913	0.847208	0.842473	0.829464	0.790351	0.854994	0.850984	0.822535	0.846396	0.798568	0.801017	0.830255	0.779765	0.80962	0.820385	0.814364	0.8493	0.824205	0.840165	0.829418	0.844912	0.814619	0.805679	0.811656	0.824175	0.847848	0.82387	0.82854	0.824788	0.849632	0.827325	0.837126	0.814992	0.812495	0.820905	0.852057	0.798601	0.844951	0.798281	0.830225	0.813723	0.840859	0.860632	0.777067	0.838139	0.787648	0.845262	0.818967	0.834044	0.837067	0.808434	0.834086	0.877077	0.841932	0.816667	0.790876	0	0.852694	0.843955	0.845694	0.818862	0.835056	0.778567	0.794605	0.843195	0.783228	0.895698	0.843141	0.824307	0.853972	0.808461	0.829817	0.79057	0.860056	0.811349	0.771182	0.836083	0.850564	0.826595	0.845463	0.796004	0.834245	0.793191	0.798453	0.829214	0.82096	0.796844
oral_71	0.801014	0.766877	0.779483	0.825133	0.777091	0.737369	0.759433	0.799633	0.779594	0.779114	0.793421	0.807037	0.780668	0.807233	0.760364	0.808497	0.790049	0.83047	0.772046	0.819865	0.805978	0.83003	0.742355	0.798194	0.78608	0.785515	0.792438	0.814103	0.837734	0.784143	0.814769	0.796915	0.790402	0.837745	0.786138	0.789193	0.829926	0.786261	0.786704	0.783959	0.805968	0.800635	0.765189	0.781671	0.78517	0.813148	0.814548	0.817136	0.780337	0.788249	0.770284	0.791168	0.796664	0.805761	0.829699	0.802584	0.815851	0.802773	0.784261	0.821788	0.754055	0.80294	0.785168	0.819355	0.74071	0.788584	0.809148	0.811662	0.764177	0.852694	0	0.804185	0.792601	0.788785	0.750298	0.827006	0.772058	0.781962	0.804545	0.836408	0.803781	0.816389	0.808633	0.785859	0.842991	0.764022	0.809435	0.791474	0.805861	0.816291	0.829422	0.78222	0.798348	0.805682	0.807265	0.771947	0.867813	0.768005	0.801456	0.801929
oral_72	0.828464	0.82996	0.792859	0.851369	0.884379	0.836871	0.773631	0.815105	0.812375	0.826404	0.76482	0.812169	0.839923	0.806156	0.79874	0.762683	0.786482	0.835448	0.859025	0.763277	0.822535	0.82808	0.795607	0.82948	0.826258	0.781631	0.781816	0.824093	0.770361	0.811804	0.775446	0.815446	0.810211	0.85494	0.804024	0.812389	0.840073	0.821865	0.814119	0.816665	0.808066	0.821839	0.848514	0.801045	0.83093	0.819433	0.814214	0.767355	0.771812	0.81644	0.785048	0.830321	0.733172	0.830726	0.85552	0.84954	0.769616	0.8029	0.782066	0.819982	0.79673	0.847375	0.823454	0.830365	0.817051	0.822644	0.81394	0.839614	0.818372	0.843955	0.804185	0	0.837187	0.791519	0.767681	0.848566	0.81581	0.79298	0.854936	0.803271	0.839711	0.812618	0.777351	0.79835	0.834267	0.843803	0.804264	0.791442	0.784009	0.805799	0.809853	0.8196	0.804355	0.780643	0.825331	0.805261	0.801127	0.797932	0.80495	0.812081
oral_73	0.827832	0.79467	0.817223	0.826975	0.862908	0.81365	0.844443	0.827462	0.808792	0.778372	0.782117	0.812302	0.863663	0.80011	0.760781	0.806591	0.812327	0.816244	0.799087	0.829951	0.808053	0.814444	0.812385	0.797131	0.856749	0.816488	0.784307	0.832044	0.816237	0.82463	0.818548	0.792142	0.816801	0.851836	0.774625	0.814144	0.820947	0.812754	0.769075	0.736684	0.826043	0.777845	0.788631	0.771964	0.811834	0.804945	0.796549	0.809011	0.842945	0.823441	0.803724	0.825029	0.757816	0.820194	0.811774	0.803298	0.791379	0.846359	0.774613	0.836941	0.813869	0.822276	0.780134	0.791457	0.812135	0.854279	0.808142	0.833648	0.847138	0.845694	0.792601	0.837187	0	0.795236	0.807041	0.85245	0.804694	0.819493	0.819586	0.803363	0.834509	0.827796	0.75941	0.830602	0.851761	0.798598	0.805887	0.794824	0.858606	0.838769	0.826514	0.763704	0.794388	0.815589	0.81737	0.814851	0.829335	0.795478	0.839728	0.801552
oral_74	0.794272	0.797865	0.827416	0.832312	0.838599	0.814266	0.839803	0.798589	0.823158	0.818488	0.816671	0.796786	0.804108	0.810861	0.783823	0.804953	0.797576	0.813578	0.796433	0.816276	0.767673	0.802169	0.800286	0.796336	0.813782	0.78318	0.832098	0.790959	0.773358	0.803769	0.75175	0.808369	0.784585	0.794193	0.795215	0.806696	0.795525	0.800897	0.793815	0.819737	0.794869	0.753249	0.825046	0.785003	0.818299	0.792833	0.774862	0.725477	0.804359	0.783161	0.799571	0.779629	0.760528	0.820257	0.840558	0.825183	0.807654	0.827447	0.806559	0.795746	0.786908	0.792985	0.781828	0.769422	0.794605	0.824615	0.809785	0.782789	0.826412	0.818862	0.788785	0.791519	0.795236	0	0.810789	0.765913	0.824825	0.772241	0.832163	0.827003	0.813182	0.82465	0.821797	0.782686	0.827777	0.807119	0.778368	0.734408	0.808517	0.78041	0.811706	0.781668	0.812251	0.744677	0.787387	0.797196	0.836071	0.825968	0.807013	0.806849
oral_75	0.769438	0.753427	0.818908	0.81801	0.810928	0.786843	0.787884	0.811695	0.776501	0.792209	0.797111	0.801572	0.794568	0.803481	0.72936	0.735073	0.772532	0.83531	0.817207	0.823503	0.783052	0.823762	0.725806	0.791888	0.82419	0.795556	0.790613	0.811778	0.763353	0.796273	0.784997	0.838128	0.778279	0.79822	0.800802	0.824238	0.806047	0.826238	0.809835	0.765839	0.782797	0.799445	0.85122	0.801402	0.787405	0.828016	0.810039	0.809089	0.758778	0.798144	0.80091	0.79808	0.781247	0.801417	0.85813	0.827292	0.774614	0.820715	0.790153	0.796481	0.8048	0.77923	0.786711	0.765188	0.790499	0.790046	0.837012	0.796021	0.825695	0.835056	0.750298	0.767681	0.807041	0.810789	0	0.856668	0.802061	0.822564	0.829642	0.817034	0.849258	0.840137	0.828683	0.800043	0.831807	0.776252	0.813404	0.752225	0.773577	0.811596	0.771516	0.824716	0.814283	0.778832	0.822902	0.767148	0.778738	0.831461	0.769808	0.818673
oral_76	0.845909	0.851055	0.844106	0.890063	0.831877	0.834095	0.831333	0.814769	0.82235	0.841113	0.776354	0.853714	0.826251	0.853037	0.784086	0.862087	0.805078	0.824298	0.893318	0.840216	0.840225	0.805779	0.844179	0.845343	0.849987	0.837804	0.842156	0.853419	0.861156	0.826168	0.815669	0.85125	0.829655	0.855799	0.842561	0.864897	0.830212	0.792236	0.807743	0.832405	0.856996	0.842255	0.832777	0.807998	0.85136	0.834083	0.851339	0.780393	0.798342	0.815971	0.8527	0.838151	0.850148	0.829598	0.862446	0.853079	0.824357	0.861099	0.85582	0.82201	0.862981	0.814697	0.832487	0.845886	0.855086	0.833765	0.817507	0.854333	0.86503	0.778567	0.827006	0.848566	0.85245	0.765913	0.856668	0	0.829058	0.84263	0.820639	0.873402	0.841971	0.794763	0.884356	0.838343	0.862065	0.843244	0.831312	0.835083	0.780226	0.834186	0.837618	0.831553	0.83468	0.835894	0.848413	0.812617	0.886688	0.856736	0.869243	0.816616
oral_77	0.843998	0.793289	0.824808	0.8312	0.796213	0.804457	0.766837	0.795373	0.800951	0.778251	0.839816	0.814391	0.793748	0.795522	0.828124	0.777411	0.819392	0.832907	0.757724	0.765093	0.861434	0.826558	0.779609	0.828292	0.807256	0.783213	0.796587	0.85076	0.759458	0.813993	0.81286	0.761919	0.79358	0.746979	0.761883	0.803223	0.810793	0.809807	0.814167	0.838606	0.827579	0.807059	0.84119	0.752526	0.808213	0.794253	0.781178	0.760469	0.821873	0.816852	0.783797	0.758221	0.781398	0.865216	0.787856	0.812256	0.80523	0.80751	0.795511	0.79037	0.817706	0.799881	0.805376	0.798653	0.790935	0.85391	0.835362	0.841635	0.842441	0.794605	0.772058	0.81581	0.804694	0.824825	0.802061	0.829058	0	0.801221	0.805486	0.805623	0.789721	0.851953	0.832551	0.748578	0.832432	0.773005	0.823958	0.76083	0.765869	0.833801	0.83992	0.784662	0.811634	0.806093	0.818979	0.794008	0.840679	0.818168	0.829282	0.80925
