ID	Tax	Seq	Index	Habitats
Sample1928	0.919010457	0.899893589	Evenness	Building
Sample1929	0.917162575	0.895956439	Evenness	Building
Sample1930	0.92864644	0.909606502	Evenness	Building
Sample1931	0.918617072	0.904857871	Evenness	Building
Sample1932	0.925038514	0.910011499	Evenness	Building
Sample1933	0.917894279	0.915132786	Evenness	Building
Sample1934	0.924755619	0.9003599	Evenness	Building
Sample1935	0.931150025	0.922442306	Evenness	Building
Sample1936	0.92059557	0.900219208	Evenness	Building
Sample1937	0.905266913	0.892923454	Evenness	Building
Sample1938	0.887636415	0.865593039	Evenness	Building
Sample1939	0.903492574	0.894262965	Evenness	Building
Sample1940	0.922433779	0.91632251	Evenness	Building
Sample1941	0.914731802	0.903639747	Evenness	Building
Sample1942	0.923527924	0.910229784	Evenness	Building
Sample1943	0.917733116	0.902969218	Evenness	Building
Sample1944	0.930104234	0.914254394	Evenness	Building
Sample1945	0.913455962	0.902609901	Evenness	Building
Sample1946	0.883451228	0.806335928	Evenness	Building
Sample1947	0.913597484	0.912683848	Evenness	Building
Sample1948	0.898929991	0.879221971	Evenness	Building
Sample1949	0.908541425	0.891874731	Evenness	Building
Sample1950	0.905308305	0.907482802	Evenness	Building
Sample1951	0.91106921	0.901025183	Evenness	Building
Sample1952	0.918799729	0.892488136	Evenness	Building
Sample1953	0.929093737	0.914722295	Evenness	Building
Sample1954	0.909360605	0.895900018	Evenness	Building
Sample1955	0.900309669	0.868358121	Evenness	Building
Sample1956	0.918441828	0.914035551	Evenness	Building
Sample1957	0.919699628	0.914140348	Evenness	Building
Sample1958	0.898218168	0.89604807	Evenness	Building
Sample1959	0.928671503	0.923390559	Evenness	Building
Sample1960	0.926143055	0.915159958	Evenness	Building
Sample1961	0.927231256	0.89977115	Evenness	Building
Sample1962	0.914700186	0.911299147	Evenness	Building
Sample1963	0.890241325	0.881524356	Evenness	Building
Sample1964	0.917375421	0.919044852	Evenness	Building
Sample1965	0.918164866	0.90998681	Evenness	Building
Sample1966	0.913725879	0.895449221	Evenness	Building
Sample1967	0.89856722	0.875046254	Evenness	Building
Sample1968	0.908475858	0.896999146	Evenness	Building
Sample1969	0.911602862	0.894925943	Evenness	Building
Sample1970	0.901443473	0.892637047	Evenness	Building
Sample1971	0.926091956	0.918437569	Evenness	Building
Sample1972	0.924876561	0.909477809	Evenness	Building
Sample1973	0.881284598	0.874095813	Evenness	Building
Sample1974	0.920662862	0.917444971	Evenness	Building
Sample1975	0.92071613	0.921621666	Evenness	Building
Sample1976	0.89974823	0.878107395	Evenness	Building
Sample1977	0.902521075	0.887774482	Evenness	Building
Sample1978	0.903325775	0.891277553	Evenness	Building
Sample1979	0.915197251	0.884002288	Evenness	Building
Sample1980	0.901168536	0.911251311	Evenness	Building
Sample1981	0.905027639	0.8932844	Evenness	Building
Sample1982	0.924075641	0.913017452	Evenness	Building
Sample1983	0.899907207	0.892878509	Evenness	Building
Sample1984	0.917555874	0.914250028	Evenness	Building
Sample1985	0.910484609	0.887632547	Evenness	Building
Sample1986	0.929120352	0.923555706	Evenness	Building
Sample1987	0.914657638	0.904127965	Evenness	Building
Sample1988	0.920879366	0.906663075	Evenness	Building
Sample1989	0.922531744	0.904684421	Evenness	Building
Sample1990	0.917540014	0.910768666	Evenness	Building
Sample1991	0.913057867	0.88363591	Evenness	Building
Sample1992	0.902974223	0.889484757	Evenness	Building
Sample1993	0.92387689	0.907788985	Evenness	Building
Sample1994	0.882747467	0.87548066	Evenness	Building
Sample1995	0.926533309	0.901586887	Evenness	Building
Sample1996	0.922954564	0.913099476	Evenness	Building
Sample1997	0.907287519	0.894818296	Evenness	Building
Sample1998	0.917322657	0.902725111	Evenness	Building
Sample1999	0.925878193	0.890339546	Evenness	Building
Sample2000	0.917141775	0.909844325	Evenness	Building
Sample2001	0.900674373	0.885802389	Evenness	Gut
Sample2002	0.92339755	0.897523418	Evenness	Gut
Sample2003	0.916424152	0.893103344	Evenness	Gut
Sample2004	0.886281997	0.857979691	Evenness	Gut
Sample2005	0.923350462	0.914600514	Evenness	Gut
Sample2006	0.908478975	0.901279544	Evenness	Gut
Sample2007	0.905302199	0.89816128	Evenness	Gut
Sample2008	0.919039644	0.901177549	Evenness	Gut
Sample2009	0.88333859	0.889888283	Evenness	Gut
Sample2010	0.872267373	0.839912879	Evenness	Gut
Sample2011	0.920721623	0.902678164	Evenness	Gut
Sample2012	0.922069958	0.900682216	Evenness	Gut
Sample2013	0.918748707	0.902871433	Evenness	Gut
Sample2014	0.884173556	0.875115945	Evenness	Gut
Sample2015	0.925748034	0.924071209	Evenness	Gut
Sample2016	0.913100212	0.906246645	Evenness	Gut
Sample2017	0.924282034	0.906947816	Evenness	Gut
Sample2018	0.902700777	0.876399019	Evenness	Gut
Sample2019	0.92832308	0.900573246	Evenness	Gut
Sample2020	0.904243934	0.888686791	Evenness	Gut
Sample2021	0.920983331	0.915460097	Evenness	Gut
Sample2022	0.897021875	0.890279724	Evenness	Gut
Sample2023	0.905795259	0.894451371	Evenness	Gut
Sample2024	0.91567512	0.899910925	Evenness	Gut
Sample2025	0.908630167	0.88119515	Evenness	Gut
Sample2026	0.915028022	0.899825109	Evenness	Gut
Sample2027	0.89610415	0.889572022	Evenness	Gut
Sample2028	0.919010457	0.899893589	Evenness	Gut
Sample2029	0.917162575	0.895956439	Evenness	Gut
Sample2030	0.92864644	0.909606502	Evenness	Gut
Sample2031	0.918617072	0.904857871	Evenness	Gut
Sample2032	0.925038514	0.910011499	Evenness	Gut
Sample2033	0.917894279	0.915132786	Evenness	Gut
Sample2034	0.924755619	0.9003599	Evenness	Gut
Sample2035	0.931150025	0.922442306	Evenness	Gut
Sample2036	0.92059557	0.900219208	Evenness	Gut
Sample2037	0.905266913	0.892923454	Evenness	Gut
Sample2038	0.887636415	0.865593039	Evenness	Gut
Sample2039	0.903492574	0.894262965	Evenness	Gut
Sample2040	0.922433779	0.91632251	Evenness	Gut
Sample2041	0.914731802	0.903639747	Evenness	Gut
Sample2042	0.923527924	0.910229784	Evenness	Gut
Sample2043	0.917733116	0.902969218	Evenness	Gut
Sample2044	0.930104234	0.914254394	Evenness	Gut
Sample2045	0.913455962	0.902609901	Evenness	Gut
Sample2046	0.883451228	0.806335928	Evenness	Gut
Sample2047	0.913597484	0.912683848	Evenness	Gut
Sample2048	0.898929991	0.879221971	Evenness	Gut
Sample2049	0.908541425	0.891874731	Evenness	Gut
Sample2050	0.905308305	0.907482802	Evenness	Gut
Sample2051	0.91106921	0.901025183	Evenness	Gut
Sample2052	0.918799729	0.892488136	Evenness	Gut
Sample2053	0.929093737	0.914722295	Evenness	Gut
Sample2054	0.909360605	0.895900018	Evenness	Gut
Sample2055	0.900309669	0.868358121	Evenness	Gut
Sample2056	0.918441828	0.914035551	Evenness	Gut
Sample2057	0.919699628	0.914140348	Evenness	Gut
Sample2058	0.898218168	0.89604807	Evenness	Gut
Sample2059	0.928671503	0.923390559	Evenness	Gut
Sample2060	0.926143055	0.915159958	Evenness	Gut
Sample2061	0.927231256	0.89977115	Evenness	Gut
Sample2062	0.914700186	0.911299147	Evenness	Gut
Sample2063	0.890241325	0.881524356	Evenness	Gut
Sample2064	0.917375421	0.919044852	Evenness	Gut
Sample2065	0.918164866	0.90998681	Evenness	Gut
Sample2066	0.913725879	0.895449221	Evenness	Gut
Sample2067	0.89856722	0.875046254	Evenness	Gut
Sample2068	0.908475858	0.896999146	Evenness	Gut
Sample2069	0.911602862	0.894925943	Evenness	Gut
Sample2070	0.901443473	0.892637047	Evenness	Gut
Sample2071	0.926091956	0.918437569	Evenness	Gut
Sample2072	0.924876561	0.909477809	Evenness	Gut
Sample2073	0.881284598	0.874095813	Evenness	Gut
Sample2074	0.920662862	0.917444971	Evenness	Gut
Sample2075	0.92071613	0.921621666	Evenness	Gut
Sample2076	0.89974823	0.878107395	Evenness	Gut
Sample2077	0.902521075	0.887774482	Evenness	Gut
Sample2078	0.903325775	0.891277553	Evenness	Gut
Sample2079	0.915197251	0.884002288	Evenness	Gut
Sample2080	0.901168536	0.911251311	Evenness	Gut
Sample2081	0.905027639	0.8932844	Evenness	Gut
Sample2082	0.924075641	0.913017452	Evenness	Gut
Sample2083	0.899907207	0.892878509	Evenness	Gut
Sample2084	0.917555874	0.914250028	Evenness	Gut
Sample2085	0.910484609	0.887632547	Evenness	Gut
Sample2086	0.929120352	0.923555706	Evenness	Gut
Sample2087	0.914657638	0.904127965	Evenness	Gut
Sample2088	0.920879366	0.906663075	Evenness	Gut
Sample2089	0.922531744	0.904684421	Evenness	Gut
Sample2090	0.917540014	0.910768666	Evenness	Gut
Sample2091	0.913057867	0.88363591	Evenness	Gut
Sample2092	0.902974223	0.889484757	Evenness	Gut
Sample2093	0.92387689	0.907788985	Evenness	Gut
Sample2094	0.882747467	0.87548066	Evenness	Gut
Sample2095	0.926533309	0.901586887	Evenness	Gut
Sample2096	0.922954564	0.913099476	Evenness	Gut
Sample2097	0.907287519	0.894818296	Evenness	Gut
Sample2098	0.917322657	0.902725111	Evenness	Gut
Sample2099	0.925878193	0.890339546	Evenness	Gut
Sample2100	0.917141775	0.909844325	Evenness	Gut
Sample2101	0.900674373	0.885802389	Evenness	Oral
Sample2102	0.92339755	0.897523418	Evenness	Oral
Sample2103	0.916424152	0.893103344	Evenness	Oral
Sample2104	0.886281997	0.857979691	Evenness	Oral
Sample2105	0.923350462	0.914600514	Evenness	Oral
Sample2106	0.908478975	0.901279544	Evenness	Oral
Sample2107	0.905302199	0.89816128	Evenness	Oral
Sample2108	0.919039644	0.901177549	Evenness	Oral
Sample2109	0.88333859	0.889888283	Evenness	Oral
Sample2110	0.872267373	0.839912879	Evenness	Oral
Sample2111	0.920721623	0.902678164	Evenness	Oral
Sample2112	0.922069958	0.900682216	Evenness	Oral
Sample2113	0.918748707	0.902871433	Evenness	Oral
Sample2114	0.884173556	0.875115945	Evenness	Oral
Sample2115	0.925748034	0.924071209	Evenness	Oral
Sample2116	0.913100212	0.906246645	Evenness	Oral
Sample2117	0.924282034	0.906947816	Evenness	Oral
Sample2118	0.902700777	0.876399019	Evenness	Oral
Sample2119	0.92832308	0.900573246	Evenness	Oral
Sample2120	0.904243934	0.888686791	Evenness	Oral
Sample2121	0.920983331	0.915460097	Evenness	Oral
Sample2122	0.897021875	0.890279724	Evenness	Oral
Sample2123	0.905795259	0.894451371	Evenness	Oral
Sample2124	0.91567512	0.899910925	Evenness	Oral
Sample2125	0.908630167	0.88119515	Evenness	Oral
Sample2126	0.915028022	0.899825109	Evenness	Oral
Sample2127	0.89610415	0.889572022	Evenness	Oral
Sample2128	0.919010457	0.899893589	Evenness	Oral
Sample2129	0.917162575	0.895956439	Evenness	Oral
Sample2130	0.92864644	0.909606502	Evenness	Oral
Sample2131	0.918617072	0.904857871	Evenness	Oral
Sample2132	0.925038514	0.910011499	Evenness	Oral
Sample2133	0.917894279	0.915132786	Evenness	Oral
Sample2134	0.924755619	0.9003599	Evenness	Oral
Sample2135	0.931150025	0.922442306	Evenness	Oral
Sample2136	0.92059557	0.900219208	Evenness	Oral
Sample2137	0.905266913	0.892923454	Evenness	Oral
Sample2138	0.887636415	0.865593039	Evenness	Oral
Sample2139	0.903492574	0.894262965	Evenness	Oral
Sample2140	0.922433779	0.91632251	Evenness	Oral
Sample2141	0.914731802	0.903639747	Evenness	Oral
Sample2142	0.923527924	0.910229784	Evenness	Oral
Sample2143	0.917733116	0.902969218	Evenness	Oral
Sample2144	0.930104234	0.914254394	Evenness	Oral
Sample2145	0.913455962	0.902609901	Evenness	Oral
Sample2146	0.883451228	0.806335928	Evenness	Oral
Sample2147	0.913597484	0.912683848	Evenness	Oral
Sample2148	0.898929991	0.879221971	Evenness	Oral
Sample2149	0.908541425	0.891874731	Evenness	Oral
Sample2150	0.905308305	0.907482802	Evenness	Oral
Sample2151	0.91106921	0.901025183	Evenness	Oral
Sample2152	0.918799729	0.892488136	Evenness	Oral
Sample2153	0.929093737	0.914722295	Evenness	Oral
Sample2154	0.909360605	0.895900018	Evenness	Oral
Sample2155	0.900309669	0.868358121	Evenness	Oral
Sample2156	0.918441828	0.914035551	Evenness	Oral
Sample2157	0.919699628	0.914140348	Evenness	Oral
Sample2158	0.898218168	0.89604807	Evenness	Oral
Sample2159	0.928671503	0.923390559	Evenness	Oral
Sample2160	0.926143055	0.915159958	Evenness	Oral
Sample2161	0.927231256	0.89977115	Evenness	Oral
Sample2162	0.914700186	0.911299147	Evenness	Oral
Sample2163	0.890241325	0.881524356	Evenness	Oral
Sample2164	0.917375421	0.919044852	Evenness	Oral
Sample2165	0.918164866	0.90998681	Evenness	Oral
Sample2166	0.913725879	0.895449221	Evenness	Oral
Sample2167	0.89856722	0.875046254	Evenness	Oral
Sample2168	0.908475858	0.896999146	Evenness	Oral
Sample2169	0.911602862	0.894925943	Evenness	Oral
Sample2170	0.901443473	0.892637047	Evenness	Oral
Sample2171	0.926091956	0.918437569	Evenness	Oral
Sample2172	0.924876561	0.909477809	Evenness	Oral
Sample2173	0.881284598	0.874095813	Evenness	Oral
Sample2174	0.920662862	0.917444971	Evenness	Oral
Sample2175	0.92071613	0.921621666	Evenness	Oral
Sample2176	0.89974823	0.878107395	Evenness	Oral
Sample2177	0.902521075	0.887774482	Evenness	Oral
Sample2178	0.903325775	0.891277553	Evenness	Oral
Sample2179	0.915197251	0.884002288	Evenness	Oral
Sample2180	0.901168536	0.911251311	Evenness	Oral
Sample2181	0.905027639	0.8932844	Evenness	Oral
Sample2182	0.924075641	0.913017452	Evenness	Oral
Sample2183	0.899907207	0.892878509	Evenness	Oral
Sample2184	0.917555874	0.914250028	Evenness	Oral
Sample2185	0.910484609	0.887632547	Evenness	Oral
Sample2186	0.929120352	0.923555706	Evenness	Oral
Sample2187	0.914657638	0.904127965	Evenness	Oral
Sample2188	0.920879366	0.906663075	Evenness	Oral
Sample2189	0.922531744	0.904684421	Evenness	Oral
Sample2190	0.917540014	0.910768666	Evenness	Oral
Sample2191	0.913057867	0.88363591	Evenness	Oral
Sample2192	0.902974223	0.889484757	Evenness	Oral
Sample2193	0.92387689	0.907788985	Evenness	Oral
Sample2194	0.882747467	0.87548066	Evenness	Oral
Sample2195	0.926533309	0.901586887	Evenness	Oral
Sample2196	0.922954564	0.913099476	Evenness	Oral
Sample2197	0.907287519	0.894818296	Evenness	Oral
Sample2198	0.917322657	0.902725111	Evenness	Oral
Sample2199	0.925878193	0.890339546	Evenness	Oral
Sample2200	0.917141775	0.909844325	Evenness	Oral
Sample2201	0.900674373	0.885802389	Evenness	Skin
Sample2202	0.92339755	0.897523418	Evenness	Skin
Sample2203	0.916424152	0.893103344	Evenness	Skin
Sample2204	0.886281997	0.857979691	Evenness	Skin
Sample2205	0.923350462	0.914600514	Evenness	Skin
Sample2206	0.908478975	0.901279544	Evenness	Skin
Sample2207	0.905302199	0.89816128	Evenness	Skin
Sample2208	0.919039644	0.901177549	Evenness	Skin
Sample2209	0.88333859	0.889888283	Evenness	Skin
Sample2210	0.872267373	0.839912879	Evenness	Skin
Sample2211	0.920721623	0.902678164	Evenness	Skin
Sample2212	0.922069958	0.900682216	Evenness	Skin
Sample2213	0.918748707	0.902871433	Evenness	Skin
Sample2214	0.884173556	0.875115945	Evenness	Skin
Sample2215	0.925748034	0.924071209	Evenness	Skin
Sample2216	0.913100212	0.906246645	Evenness	Skin
Sample2217	0.924282034	0.906947816	Evenness	Skin
Sample2218	0.902700777	0.876399019	Evenness	Skin
Sample2219	0.92832308	0.900573246	Evenness	Skin
Sample2220	0.904243934	0.888686791	Evenness	Skin
Sample2221	0.920983331	0.915460097	Evenness	Skin
Sample2222	0.897021875	0.890279724	Evenness	Skin
Sample2223	0.905795259	0.894451371	Evenness	Skin
Sample2224	0.91567512	0.899910925	Evenness	Skin
Sample2225	0.908630167	0.88119515	Evenness	Skin
Sample2226	0.915028022	0.899825109	Evenness	Skin
Sample2227	0.89610415	0.889572022	Evenness	Skin
Sample2228	0.919010457	0.899893589	Evenness	Skin
Sample2229	0.917162575	0.895956439	Evenness	Skin
Sample2230	0.92864644	0.909606502	Evenness	Skin
Sample2231	0.918617072	0.904857871	Evenness	Skin
Sample2232	0.925038514	0.910011499	Evenness	Skin
Sample2233	0.917894279	0.915132786	Evenness	Skin
Sample2234	0.924755619	0.9003599	Evenness	Skin
Sample2235	0.931150025	0.922442306	Evenness	Skin
Sample2236	0.92059557	0.900219208	Evenness	Skin
Sample2237	0.905266913	0.892923454	Evenness	Skin
Sample2238	0.887636415	0.865593039	Evenness	Skin
Sample2239	0.903492574	0.894262965	Evenness	Skin
Sample2240	0.922433779	0.91632251	Evenness	Skin
Sample2241	0.914731802	0.903639747	Evenness	Skin
Sample2242	0.923527924	0.910229784	Evenness	Skin
Sample2243	0.917733116	0.902969218	Evenness	Skin
Sample2244	0.930104234	0.914254394	Evenness	Skin
Sample2245	0.913455962	0.902609901	Evenness	Skin
Sample2246	0.883451228	0.806335928	Evenness	Skin
Sample2247	0.913597484	0.912683848	Evenness	Skin
Sample2248	0.898929991	0.879221971	Evenness	Skin
Sample2249	0.908541425	0.891874731	Evenness	Skin
Sample2250	0.905308305	0.907482802	Evenness	Skin
Sample2251	0.91106921	0.901025183	Evenness	Skin
Sample2252	0.918799729	0.892488136	Evenness	Skin
Sample2253	0.929093737	0.914722295	Evenness	Skin
Sample2254	0.909360605	0.895900018	Evenness	Skin
Sample2255	0.900309669	0.868358121	Evenness	Skin
Sample2256	0.918441828	0.914035551	Evenness	Skin
Sample2257	0.919699628	0.914140348	Evenness	Skin
Sample2258	0.898218168	0.89604807	Evenness	Skin
Sample2259	0.928671503	0.923390559	Evenness	Skin
Sample2260	0.926143055	0.915159958	Evenness	Skin
Sample2261	0.927231256	0.89977115	Evenness	Skin
Sample2262	0.914700186	0.911299147	Evenness	Skin
Sample2263	0.890241325	0.881524356	Evenness	Skin
Sample2264	0.917375421	0.919044852	Evenness	Skin
Sample2265	0.918164866	0.90998681	Evenness	Skin
Sample2266	0.913725879	0.895449221	Evenness	Skin
Sample2267	0.89856722	0.875046254	Evenness	Skin
Sample2268	0.908475858	0.896999146	Evenness	Skin
Sample2269	0.911602862	0.894925943	Evenness	Skin
Sample2270	0.901443473	0.892637047	Evenness	Skin
Sample2271	0.926091956	0.918437569	Evenness	Skin
Sample2272	0.924876561	0.909477809	Evenness	Skin
Sample2273	0.881284598	0.874095813	Evenness	Skin
Sample2274	0.920662862	0.917444971	Evenness	Skin
Sample2275	0.92071613	0.921621666	Evenness	Skin
Sample2276	0.89974823	0.878107395	Evenness	Skin
Sample2277	0.902521075	0.887774482	Evenness	Skin
Sample2278	0.903325775	0.891277553	Evenness	Skin
Sample2279	0.915197251	0.884002288	Evenness	Skin
Sample2280	0.901168536	0.911251311	Evenness	Skin
Sample2281	0.905027639	0.8932844	Evenness	Skin
Sample2282	0.924075641	0.913017452	Evenness	Skin
Sample2283	0.899907207	0.892878509	Evenness	Skin
Sample2284	0.917555874	0.914250028	Evenness	Skin
Sample2285	0.910484609	0.887632547	Evenness	Skin
Sample2286	0.929120352	0.923555706	Evenness	Skin
Sample2287	0.914657638	0.904127965	Evenness	Skin
Sample2288	0.920879366	0.906663075	Evenness	Skin
Sample2289	0.922531744	0.904684421	Evenness	Skin
Sample2290	0.917540014	0.910768666	Evenness	Skin
Sample2291	0.913057867	0.88363591	Evenness	Skin
Sample2292	0.902974223	0.889484757	Evenness	Skin
Sample2293	0.92387689	0.907788985	Evenness	Skin
Sample2294	0.882747467	0.87548066	Evenness	Skin
Sample2295	0.926533309	0.901586887	Evenness	Skin
Sample2296	0.922954564	0.913099476	Evenness	Skin
Sample2297	0.907287519	0.894818296	Evenness	Skin
Sample2298	0.917322657	0.902725111	Evenness	Skin
Sample2299	0.925878193	0.890339546	Evenness	Skin
Sample2300	0.917141775	0.909844325	Evenness	Skin
Sample2301	0.900674373	0.885802389	Evenness	Vaginal
Sample2302	0.92339755	0.897523418	Evenness	Vaginal
Sample2303	0.916424152	0.893103344	Evenness	Vaginal
Sample2304	0.886281997	0.857979691	Evenness	Vaginal
Sample2305	0.923350462	0.914600514	Evenness	Vaginal
Sample2306	0.908478975	0.901279544	Evenness	Vaginal
Sample2307	0.905302199	0.89816128	Evenness	Vaginal
Sample2308	0.919039644	0.901177549	Evenness	Vaginal
Sample2309	0.88333859	0.889888283	Evenness	Vaginal
Sample2310	0.872267373	0.839912879	Evenness	Vaginal
Sample2311	0.920721623	0.902678164	Evenness	Vaginal
Sample2312	0.922069958	0.900682216	Evenness	Vaginal
Sample2313	0.918748707	0.902871433	Evenness	Vaginal
Sample2314	0.884173556	0.875115945	Evenness	Vaginal
Sample2315	0.925748034	0.924071209	Evenness	Vaginal
Sample2316	0.913100212	0.906246645	Evenness	Vaginal
Sample2317	0.924282034	0.906947816	Evenness	Vaginal
Sample2318	0.902700777	0.876399019	Evenness	Vaginal
Sample2319	0.92832308	0.900573246	Evenness	Vaginal
Sample2320	0.904243934	0.888686791	Evenness	Vaginal
Sample2321	0.920983331	0.915460097	Evenness	Vaginal
Sample2322	0.897021875	0.890279724	Evenness	Vaginal
Sample2323	0.905795259	0.894451371	Evenness	Vaginal
Sample2324	0.91567512	0.899910925	Evenness	Vaginal
Sample2325	0.908630167	0.88119515	Evenness	Vaginal
Sample2326	0.915028022	0.899825109	Evenness	Vaginal
Sample2327	0.89610415	0.889572022	Evenness	Vaginal
Sample2328	0.919010457	0.899893589	Evenness	Vaginal
Sample2329	0.917162575	0.895956439	Evenness	Vaginal
Sample2330	0.92864644	0.909606502	Evenness	Vaginal
Sample2331	0.918617072	0.904857871	Evenness	Vaginal
Sample2332	0.925038514	0.910011499	Evenness	Vaginal
Sample2333	0.917894279	0.915132786	Evenness	Vaginal
Sample2334	0.924755619	0.9003599	Evenness	Vaginal
Sample2335	0.931150025	0.922442306	Evenness	Vaginal
Sample2336	0.92059557	0.900219208	Evenness	Vaginal
Sample2337	0.905266913	0.892923454	Evenness	Vaginal
Sample2338	0.887636415	0.865593039	Evenness	Vaginal
Sample2339	0.903492574	0.894262965	Evenness	Vaginal
Sample2340	0.922433779	0.91632251	Evenness	Vaginal
Sample2341	0.914731802	0.903639747	Evenness	Vaginal
Sample2342	0.923527924	0.910229784	Evenness	Vaginal
Sample2343	0.917733116	0.902969218	Evenness	Vaginal
Sample2344	0.930104234	0.914254394	Evenness	Vaginal
Sample2345	0.913455962	0.902609901	Evenness	Vaginal
Sample2346	0.883451228	0.806335928	Evenness	Vaginal
Sample2347	0.913597484	0.912683848	Evenness	Vaginal
Sample2348	0.898929991	0.879221971	Evenness	Vaginal
Sample2349	0.908541425	0.891874731	Evenness	Vaginal
Sample2350	0.905308305	0.907482802	Evenness	Vaginal
Sample2351	0.91106921	0.901025183	Evenness	Vaginal
Sample2352	0.918799729	0.892488136	Evenness	Vaginal
Sample2353	0.929093737	0.914722295	Evenness	Vaginal
Sample2354	0.909360605	0.895900018	Evenness	Vaginal
Sample2355	0.900309669	0.868358121	Evenness	Vaginal
Sample2356	0.918441828	0.914035551	Evenness	Vaginal
Sample2357	0.919699628	0.914140348	Evenness	Vaginal
Sample2358	0.898218168	0.89604807	Evenness	Vaginal
Sample2359	0.928671503	0.923390559	Evenness	Vaginal
Sample2360	0.926143055	0.915159958	Evenness	Vaginal
Sample2361	0.927231256	0.89977115	Evenness	Vaginal
Sample2362	0.914700186	0.911299147	Evenness	Vaginal
Sample2363	0.890241325	0.881524356	Evenness	Vaginal
Sample2364	0.917375421	0.919044852	Evenness	Vaginal
Sample2365	0.918164866	0.90998681	Evenness	Vaginal
Sample2366	0.913725879	0.895449221	Evenness	Vaginal
Sample2367	0.89856722	0.875046254	Evenness	Vaginal
Sample2368	0.908475858	0.896999146	Evenness	Vaginal
Sample2369	0.911602862	0.894925943	Evenness	Vaginal
Sample2370	0.901443473	0.892637047	Evenness	Vaginal
Sample2371	0.926091956	0.918437569	Evenness	Vaginal
Sample2372	0.924876561	0.909477809	Evenness	Vaginal
Sample2373	0.881284598	0.874095813	Evenness	Vaginal
Sample2374	0.920662862	0.917444971	Evenness	Vaginal
Sample2375	0.92071613	0.921621666	Evenness	Vaginal
Sample2376	0.89974823	0.878107395	Evenness	Vaginal
Sample2377	0.902521075	0.887774482	Evenness	Vaginal
Sample2378	0.903325775	0.891277553	Evenness	Vaginal
Sample2379	0.915197251	0.884002288	Evenness	Vaginal
Sample2380	0.901168536	0.911251311	Evenness	Vaginal
Sample2381	0.905027639	0.8932844	Evenness	Vaginal
Sample2382	0.924075641	0.913017452	Evenness	Vaginal
Sample2383	0.899907207	0.892878509	Evenness	Vaginal
Sample2384	0.917555874	0.914250028	Evenness	Vaginal
Sample2385	0.910484609	0.887632547	Evenness	Vaginal
Sample2386	0.929120352	0.923555706	Evenness	Vaginal
Sample2387	0.914657638	0.904127965	Evenness	Vaginal
Sample2388	0.920879366	0.906663075	Evenness	Vaginal
Sample2389	0.922531744	0.904684421	Evenness	Vaginal
Sample2390	0.917540014	0.910768666	Evenness	Vaginal
Sample2391	0.913057867	0.88363591	Evenness	Vaginal
Sample2392	0.902974223	0.889484757	Evenness	Vaginal
Sample2393	0.92387689	0.907788985	Evenness	Vaginal
Sample2394	0.882747467	0.87548066	Evenness	Vaginal
Sample2395	0.926533309	0.901586887	Evenness	Vaginal
Sample2396	0.922954564	0.913099476	Evenness	Vaginal
Sample2397	0.907287519	0.894818296	Evenness	Vaginal
Sample2398	0.917322657	0.902725111	Evenness	Vaginal
Sample2399	0.925878193	0.890339546	Evenness	Vaginal
Sample2400	0.917141775	0.909844325	Evenness	Vaginal
