ID	Distance	Compared_with	Profilers	SampleID	Colour	Matrix
S678	0.0421873	Truth_Sequence_abundance	MPA2	Building3	Building	L2
S679	0.0480012	Truth_Sequence_abundance	MPA2	Building4	Building	L2
S680	0.0644772	Truth_Sequence_abundance	MPA2	Building5	Building	L2
S681	0.0848496	Truth_Sequence_abundance	MPA2	Gut1	Gut	L2
S682	0.0730045	Truth_Sequence_abundance	MPA2	Gut2	Gut	L2
S683	0.0914524	Truth_Sequence_abundance	MPA2	Gut3	Gut	L2
S684	0.0667004	Truth_Sequence_abundance	MPA2	Gut4	Gut	L2
S685	0.071998	Truth_Sequence_abundance	MPA2	Gut5	Gut	L2
S686	0.052634	Truth_Sequence_abundance	MPA2	Oral1	Oral	L2
S687	0.0454115	Truth_Sequence_abundance	MPA2	Oral2	Oral	L2
S688	0.0624469	Truth_Sequence_abundance	MPA2	Oral3	Oral	L2
S689	0.0458528	Truth_Sequence_abundance	MPA2	Oral4	Oral	L2
S690	0.0527756	Truth_Sequence_abundance	MPA2	Oral5	Oral	L2
S691	0.0663667	Truth_Sequence_abundance	MPA2	Skin1	Skin	L2
S692	0.099946	Truth_Sequence_abundance	MPA2	Skin2	Skin	L2
S693	0.0664156	Truth_Sequence_abundance	MPA2	Skin3	Skin	L2
S694	0.0616753	Truth_Sequence_abundance	MPA2	Skin4	Skin	L2
S695	0.0471134	Truth_Sequence_abundance	MPA2	Skin5	Skin	L2
S696	0.0701412	Truth_Sequence_abundance	MPA2	Vaginal1	Vaginal	L2
S697	0.0821168	Truth_Sequence_abundance	MPA2	Vaginal2	Vaginal	L2
S698	0.0922986	Truth_Sequence_abundance	MPA2	Vaginal3	Vaginal	L2
S699	0.0514826	Truth_Sequence_abundance	MPA2	Vaginal4	Vaginal	L2
S700	0.13933	Truth_Sequence_abundance	MPA2	Vaginal5	Vaginal	L2
S701	0.0566709	Truth_Taxonomic_abundance	Bracken	Building1	Building	L2
S702	0.0542957	Truth_Taxonomic_abundance	Bracken	Building2	Building	L2
S703	0.045928	Truth_Taxonomic_abundance	Bracken	Building3	Building	L2
S704	0.04917	Truth_Taxonomic_abundance	Bracken	Building4	Building	L2
S705	0.0699726	Truth_Taxonomic_abundance	Bracken	Building5	Building	L2
S706	0.0776413	Truth_Taxonomic_abundance	Bracken	Gut1	Gut	L2
S707	0.0672157	Truth_Taxonomic_abundance	Bracken	Gut2	Gut	L2
S708	0.101668	Truth_Taxonomic_abundance	Bracken	Gut3	Gut	L2
S709	0.0669697	Truth_Taxonomic_abundance	Bracken	Gut4	Gut	L2
S710	0.0599786	Truth_Taxonomic_abundance	Bracken	Gut5	Gut	L2
S711	0.0444219	Truth_Taxonomic_abundance	Bracken	Oral1	Oral	L2
S712	0.0423202	Truth_Taxonomic_abundance	Bracken	Oral2	Oral	L2
S713	0.0853663	Truth_Taxonomic_abundance	Bracken	Oral3	Oral	L2
S714	0.0479436	Truth_Taxonomic_abundance	Bracken	Oral4	Oral	L2
S715	0.0503934	Truth_Taxonomic_abundance	Bracken	Oral5	Oral	L2
S716	0.0458954	Truth_Taxonomic_abundance	Bracken	Skin1	Skin	L2
S717	0.0509097	Truth_Taxonomic_abundance	Bracken	Skin2	Skin	L2
S718	0.0407002	Truth_Taxonomic_abundance	Bracken	Skin3	Skin	L2
S719	0.0594888	Truth_Taxonomic_abundance	Bracken	Skin4	Skin	L2
S720	0.0540869	Truth_Taxonomic_abundance	Bracken	Skin5	Skin	L2
S721	0.0868819	Truth_Taxonomic_abundance	Bracken	Vaginal1	Vaginal	L2
S722	0.102546	Truth_Taxonomic_abundance	Bracken	Vaginal2	Vaginal	L2
S723	0.110677	Truth_Taxonomic_abundance	Bracken	Vaginal3	Vaginal	L2
S724	0.055327	Truth_Taxonomic_abundance	Bracken	Vaginal4	Vaginal	L2
S725	0.111075	Truth_Taxonomic_abundance	Bracken	Vaginal5	Vaginal	L2
S726	0.0571088	Truth_Taxonomic_abundance	Kraken2	Building1	Building	L2
S727	0.0561899	Truth_Taxonomic_abundance	Kraken2	Building2	Building	L2
S728	0.050605	Truth_Taxonomic_abundance	Kraken2	Building3	Building	L2
S729	0.0578633	Truth_Taxonomic_abundance	Kraken2	Building4	Building	L2
S730	0.0758252	Truth_Taxonomic_abundance	Kraken2	Building5	Building	L2
S731	0.075222	Truth_Taxonomic_abundance	Kraken2	Gut1	Gut	L2
S732	0.0668861	Truth_Taxonomic_abundance	Kraken2	Gut2	Gut	L2
S733	0.104425	Truth_Taxonomic_abundance	Kraken2	Gut3	Gut	L2
S734	0.0628609	Truth_Taxonomic_abundance	Kraken2	Gut4	Gut	L2
S735	0.0586542	Truth_Taxonomic_abundance	Kraken2	Gut5	Gut	L2
S736	0.0388362	Truth_Taxonomic_abundance	Kraken2	Oral1	Oral	L2
S737	0.0436241	Truth_Taxonomic_abundance	Kraken2	Oral2	Oral	L2
S738	0.0896354	Truth_Taxonomic_abundance	Kraken2	Oral3	Oral	L2
S739	0.0470165	Truth_Taxonomic_abundance	Kraken2	Oral4	Oral	L2
S740	0.0600428	Truth_Taxonomic_abundance	Kraken2	Oral5	Oral	L2
S741	0.0469288	Truth_Taxonomic_abundance	Kraken2	Skin1	Skin	L2
S742	0.0521834	Truth_Taxonomic_abundance	Kraken2	Skin2	Skin	L2
S743	0.0820808	Truth_Taxonomic_abundance	Kraken2	Skin3	Skin	L2
S744	0.0718319	Truth_Taxonomic_abundance	Kraken2	Skin4	Skin	L2
S745	0.0551732	Truth_Taxonomic_abundance	Kraken2	Skin5	Skin	L2
S746	0.0882411	Truth_Taxonomic_abundance	Kraken2	Vaginal1	Vaginal	L2
S747	0.117134	Truth_Taxonomic_abundance	Kraken2	Vaginal2	Vaginal	L2
S748	0.114259	Truth_Taxonomic_abundance	Kraken2	Vaginal3	Vaginal	L2
S749	0.0558802	Truth_Taxonomic_abundance	Kraken2	Vaginal4	Vaginal	L2
S750	0.121288	Truth_Taxonomic_abundance	Kraken2	Vaginal5	Vaginal	L2
S751	0.0440785	Truth_Taxonomic_abundance	mOTUs2	Building1	Building	L2
S752	0.0269991	Truth_Taxonomic_abundance	mOTUs2	Building2	Building	L2
S753	0.0349867	Truth_Taxonomic_abundance	mOTUs2	Building3	Building	L2
S754	0.0239821	Truth_Taxonomic_abundance	mOTUs2	Building4	Building	L2
S755	0.0122214	Truth_Taxonomic_abundance	mOTUs2	Building5	Building	L2
S756	0.0668314	Truth_Taxonomic_abundance	mOTUs2	Gut1	Gut	L2
S757	0.0312375	Truth_Taxonomic_abundance	mOTUs2	Gut2	Gut	L2
S758	0.036407	Truth_Taxonomic_abundance	mOTUs2	Gut3	Gut	L2
S759	0.0628411	Truth_Taxonomic_abundance	mOTUs2	Gut4	Gut	L2
S760	0.0948683	Truth_Taxonomic_abundance	mOTUs2	Gut5	Gut	L2
S761	0.0494623	Truth_Taxonomic_abundance	mOTUs2	Oral1	Oral	L2
S762	0.0343393	Truth_Taxonomic_abundance	mOTUs2	Oral2	Oral	L2
S763	0.0384856	Truth_Taxonomic_abundance	mOTUs2	Oral3	Oral	L2
S764	0.0400867	Truth_Taxonomic_abundance	mOTUs2	Oral4	Oral	L2
S765	0.0798028	Truth_Taxonomic_abundance	mOTUs2	Oral5	Oral	L2
S766	0.0326348	Truth_Taxonomic_abundance	mOTUs2	Skin1	Skin	L2
S767	0.0727176	Truth_Taxonomic_abundance	mOTUs2	Skin2	Skin	L2
S768	0.0946505	Truth_Taxonomic_abundance	mOTUs2	Skin3	Skin	L2
S769	0.0222189	Truth_Taxonomic_abundance	mOTUs2	Skin4	Skin	L2
S770	0.0219372	Truth_Taxonomic_abundance	mOTUs2	Skin5	Skin	L2
S771	0.0426167	Truth_Taxonomic_abundance	mOTUs2	Vaginal1	Vaginal	L2
S772	0.0270206	Truth_Taxonomic_abundance	mOTUs2	Vaginal2	Vaginal	L2
S773	0.0858927	Truth_Taxonomic_abundance	mOTUs2	Vaginal3	Vaginal	L2
S774	0.0221691	Truth_Taxonomic_abundance	mOTUs2	Vaginal4	Vaginal	L2
S775	0.0165102	Truth_Taxonomic_abundance	mOTUs2	Vaginal5	Vaginal	L2
S776	0.0606833	Truth_Taxonomic_abundance	MPA2	Building1	Building	L2
S777	0.0203247	Truth_Taxonomic_abundance	MPA2	Building2	Building	L2
S778	0.0162815	Truth_Taxonomic_abundance	MPA2	Building3	Building	L2
S779	0.00919879	Truth_Taxonomic_abundance	MPA2	Building4	Building	L2
S780	0.015887	Truth_Taxonomic_abundance	MPA2	Building5	Building	L2
S781	0.0293092	Truth_Taxonomic_abundance	MPA2	Gut1	Gut	L2
S782	0.032283	Truth_Taxonomic_abundance	MPA2	Gut2	Gut	L2
S783	0.0425502	Truth_Taxonomic_abundance	MPA2	Gut3	Gut	L2
S784	0.04326	Truth_Taxonomic_abundance	MPA2	Gut4	Gut	L2
S785	0.0211228	Truth_Taxonomic_abundance	MPA2	Gut5	Gut	L2
S786	0.0325803	Truth_Taxonomic_abundance	MPA2	Oral1	Oral	L2
S787	0.0324609	Truth_Taxonomic_abundance	MPA2	Oral2	Oral	L2
S788	0.0344379	Truth_Taxonomic_abundance	MPA2	Oral3	Oral	L2
S789	0.0185235	Truth_Taxonomic_abundance	MPA2	Oral4	Oral	L2
S790	0.050488	Truth_Taxonomic_abundance	MPA2	Oral5	Oral	L2
S791	0.0461381	Truth_Taxonomic_abundance	MPA2	Skin1	Skin	L2
S792	0.131602	Truth_Taxonomic_abundance	MPA2	Skin2	Skin	L2
S793	0.0428877	Truth_Taxonomic_abundance	MPA2	Skin3	Skin	L2
S794	0.0412496	Truth_Taxonomic_abundance	MPA2	Skin4	Skin	L2
S795	0.0150064	Truth_Taxonomic_abundance	MPA2	Skin5	Skin	L2
S796	0.0213579	Truth_Taxonomic_abundance	MPA2	Vaginal1	Vaginal	L2
S797	0.0304015	Truth_Taxonomic_abundance	MPA2	Vaginal2	Vaginal	L2
S798	0.0303327	Truth_Taxonomic_abundance	MPA2	Vaginal3	Vaginal	L2
S799	0.0158293	Truth_Taxonomic_abundance	MPA2	Vaginal4	Vaginal	L2
S800	0.144092	Truth_Taxonomic_abundance	MPA2	Vaginal5	Vaginal	L2
S801	2.075690956	Truth_Sequence_abundance	Bracken	Building1	Building	rAD
S802	2.299541955	Truth_Sequence_abundance	Bracken	Building2	Building	rAD
S803	1.821206099	Truth_Sequence_abundance	Bracken	Building3	Building	rAD
S804	1.831317007	Truth_Sequence_abundance	Bracken	Building4	Building	rAD
S805	2.409053608	Truth_Sequence_abundance	Bracken	Building5	Building	rAD
S806	1.973952211	Truth_Sequence_abundance	Bracken	Gut1	Gut	rAD
S807	1.971579802	Truth_Sequence_abundance	Bracken	Gut2	Gut	rAD
S808	1.799233996	Truth_Sequence_abundance	Bracken	Gut3	Gut	rAD
S809	1.676357257	Truth_Sequence_abundance	Bracken	Gut4	Gut	rAD
S810	1.742879489	Truth_Sequence_abundance	Bracken	Gut5	Gut	rAD
S811	1.43610425	Truth_Sequence_abundance	Bracken	Oral1	Oral	rAD
S812	1.436329628	Truth_Sequence_abundance	Bracken	Oral2	Oral	rAD
S813	1.41109345	Truth_Sequence_abundance	Bracken	Oral3	Oral	rAD
S814	0.987023918	Truth_Sequence_abundance	Bracken	Oral4	Oral	rAD
S815	1.492832929	Truth_Sequence_abundance	Bracken	Oral5	Oral	rAD
S816	1.803392742	Truth_Sequence_abundance	Bracken	Skin1	Skin	rAD
S817	1.727385261	Truth_Sequence_abundance	Bracken	Skin2	Skin	rAD
S818	2.556774994	Truth_Sequence_abundance	Bracken	Skin3	Skin	rAD
S819	2.072028598	Truth_Sequence_abundance	Bracken	Skin4	Skin	rAD
S820	1.457866394	Truth_Sequence_abundance	Bracken	Skin5	Skin	rAD
S821	1.011222644	Truth_Sequence_abundance	Bracken	Vaginal1	Vaginal	rAD
S822	2.809236869	Truth_Sequence_abundance	Bracken	Vaginal2	Vaginal	rAD
S823	1.617218229	Truth_Sequence_abundance	Bracken	Vaginal3	Vaginal	rAD
S824	3.237932514	Truth_Sequence_abundance	Bracken	Vaginal4	Vaginal	rAD
S825	3.373516617	Truth_Sequence_abundance	Bracken	Vaginal5	Vaginal	rAD
S826	2.13803373	Truth_Sequence_abundance	Kraken2	Building1	Building	rAD
S827	2.191035986	Truth_Sequence_abundance	Kraken2	Building2	Building	rAD
S828	1.887788086	Truth_Sequence_abundance	Kraken2	Building3	Building	rAD
S829	1.802090345	Truth_Sequence_abundance	Kraken2	Building4	Building	rAD
S830	2.415859543	Truth_Sequence_abundance	Kraken2	Building5	Building	rAD
S831	1.406589978	Truth_Sequence_abundance	Kraken2	Gut1	Gut	rAD
S832	1.590311714	Truth_Sequence_abundance	Kraken2	Gut2	Gut	rAD
S833	1.624393902	Truth_Sequence_abundance	Kraken2	Gut3	Gut	rAD
S834	1.532037425	Truth_Sequence_abundance	Kraken2	Gut4	Gut	rAD
S835	1.557184502	Truth_Sequence_abundance	Kraken2	Gut5	Gut	rAD
S836	1.339454355	Truth_Sequence_abundance	Kraken2	Oral1	Oral	rAD
S837	1.21117282	Truth_Sequence_abundance	Kraken2	Oral2	Oral	rAD
S838	1.357796043	Truth_Sequence_abundance	Kraken2	Oral3	Oral	rAD
S839	1.14627519	Truth_Sequence_abundance	Kraken2	Oral4	Oral	rAD
S840	1.453118958	Truth_Sequence_abundance	Kraken2	Oral5	Oral	rAD
S841	1.901159632	Truth_Sequence_abundance	Kraken2	Skin1	Skin	rAD
S842	1.600552455	Truth_Sequence_abundance	Kraken2	Skin2	Skin	rAD
S843	2.398679528	Truth_Sequence_abundance	Kraken2	Skin3	Skin	rAD
S844	2.005806574	Truth_Sequence_abundance	Kraken2	Skin4	Skin	rAD
S845	1.440868337	Truth_Sequence_abundance	Kraken2	Skin5	Skin	rAD
S846	0.742292661	Truth_Sequence_abundance	Kraken2	Vaginal1	Vaginal	rAD
S847	2.592994694	Truth_Sequence_abundance	Kraken2	Vaginal2	Vaginal	rAD
S848	1.579475006	Truth_Sequence_abundance	Kraken2	Vaginal3	Vaginal	rAD
S849	3.001561719	Truth_Sequence_abundance	Kraken2	Vaginal4	Vaginal	rAD
S850	3.072711169	Truth_Sequence_abundance	Kraken2	Vaginal5	Vaginal	rAD
S851	0.174058146	Truth_Sequence_abundance	mOTUs2	Building1	Building	rAD
S852	0.251873026	Truth_Sequence_abundance	mOTUs2	Building2	Building	rAD
S853	0.31189196	Truth_Sequence_abundance	mOTUs2	Building3	Building	rAD
S854	0.334461516	Truth_Sequence_abundance	mOTUs2	Building4	Building	rAD
S855	0.329967934	Truth_Sequence_abundance	mOTUs2	Building5	Building	rAD
S856	0.159913508	Truth_Sequence_abundance	mOTUs2	Gut1	Gut	rAD
S857	0.673926578	Truth_Sequence_abundance	mOTUs2	Gut2	Gut	rAD
S858	0.259313324	Truth_Sequence_abundance	mOTUs2	Gut3	Gut	rAD
S859	0.390458466	Truth_Sequence_abundance	mOTUs2	Gut4	Gut	rAD
S860	0.310714867	Truth_Sequence_abundance	mOTUs2	Gut5	Gut	rAD
S861	0.447275888	Truth_Sequence_abundance	mOTUs2	Oral1	Oral	rAD
S862	0.439873381	Truth_Sequence_abundance	mOTUs2	Oral2	Oral	rAD
S863	0.475451758	Truth_Sequence_abundance	mOTUs2	Oral3	Oral	rAD
S864	0.213118291	Truth_Sequence_abundance	mOTUs2	Oral4	Oral	rAD
S865	0.565248234	Truth_Sequence_abundance	mOTUs2	Oral5	Oral	rAD
S866	0.936320486	Truth_Sequence_abundance	mOTUs2	Skin1	Skin	rAD
S867	0.705655655	Truth_Sequence_abundance	mOTUs2	Skin2	Skin	rAD
S868	1.325326244	Truth_Sequence_abundance	mOTUs2	Skin3	Skin	rAD
S869	0.882429079	Truth_Sequence_abundance	mOTUs2	Skin4	Skin	rAD
S870	0.747542727	Truth_Sequence_abundance	mOTUs2	Skin5	Skin	rAD
S871	0.315867458	Truth_Sequence_abundance	mOTUs2	Vaginal1	Vaginal	rAD
S872	0.772778018	Truth_Sequence_abundance	mOTUs2	Vaginal2	Vaginal	rAD
S873	0.922791706	Truth_Sequence_abundance	mOTUs2	Vaginal3	Vaginal	rAD
S874	1.114471135	Truth_Sequence_abundance	mOTUs2	Vaginal4	Vaginal	rAD
S875	0.895400775	Truth_Sequence_abundance	mOTUs2	Vaginal5	Vaginal	rAD
S876	1.233203782	Truth_Sequence_abundance	MPA2	Building1	Building	rAD
S877	0.423176069	Truth_Sequence_abundance	MPA2	Building2	Building	rAD
S878	0.768591553	Truth_Sequence_abundance	MPA2	Building3	Building	rAD
S879	1.181900994	Truth_Sequence_abundance	MPA2	Building4	Building	rAD
S880	0.946377024	Truth_Sequence_abundance	MPA2	Building5	Building	rAD
S881	1.373012166	Truth_Sequence_abundance	MPA2	Gut1	Gut	rAD
S882	1.125527809	Truth_Sequence_abundance	MPA2	Gut2	Gut	rAD
S883	1.633202752	Truth_Sequence_abundance	MPA2	Gut3	Gut	rAD
S884	1.480016543	Truth_Sequence_abundance	MPA2	Gut4	Gut	rAD
S885	1.388053375	Truth_Sequence_abundance	MPA2	Gut5	Gut	rAD
S886	0.862820666	Truth_Sequence_abundance	MPA2	Oral1	Oral	rAD
S887	1.103118489	Truth_Sequence_abundance	MPA2	Oral2	Oral	rAD
S888	1.054291652	Truth_Sequence_abundance	MPA2	Oral3	Oral	rAD
S889	1.014999863	Truth_Sequence_abundance	MPA2	Oral4	Oral	rAD
S890	1.119179575	Truth_Sequence_abundance	MPA2	Oral5	Oral	rAD
S891	0.960706734	Truth_Sequence_abundance	MPA2	Skin1	Skin	rAD
S892	1.232669238	Truth_Sequence_abundance	MPA2	Skin2	Skin	rAD
S893	0.812541486	Truth_Sequence_abundance	MPA2	Skin3	Skin	rAD
S894	1.752109638	Truth_Sequence_abundance	MPA2	Skin4	Skin	rAD
S895	0.406068301	Truth_Sequence_abundance	MPA2	Skin5	Skin	rAD
S896	1.625116732	Truth_Sequence_abundance	MPA2	Vaginal1	Vaginal	rAD
S897	0.360285105	Truth_Sequence_abundance	MPA2	Vaginal2	Vaginal	rAD
S898	1.521323099	Truth_Sequence_abundance	MPA2	Vaginal3	Vaginal	rAD
S899	1.038784842	Truth_Sequence_abundance	MPA2	Vaginal4	Vaginal	rAD
S900	0.869231042	Truth_Sequence_abundance	MPA2	Vaginal5	Vaginal	rAD
S901	2.284202633	Truth_Taxonomic_abundance	Bracken	Building1	Building	rAD
S902	2.54849075	Truth_Taxonomic_abundance	Bracken	Building2	Building	rAD
S903	2.047857151	Truth_Taxonomic_abundance	Bracken	Building3	Building	rAD
S904	2.101205625	Truth_Taxonomic_abundance	Bracken	Building4	Building	rAD
S905	2.5773186	Truth_Taxonomic_abundance	Bracken	Building5	Building	rAD
S906	2.042903174	Truth_Taxonomic_abundance	Bracken	Gut1	Gut	rAD
S907	2.025818422	Truth_Taxonomic_abundance	Bracken	Gut2	Gut	rAD
S908	1.808090101	Truth_Taxonomic_abundance	Bracken	Gut3	Gut	rAD
S909	1.691727272	Truth_Taxonomic_abundance	Bracken	Gut4	Gut	rAD
S910	1.806518565	Truth_Taxonomic_abundance	Bracken	Gut5	Gut	rAD
S911	1.636856592	Truth_Taxonomic_abundance	Bracken	Oral1	Oral	rAD
S912	1.606929042	Truth_Taxonomic_abundance	Bracken	Oral2	Oral	rAD
S913	1.556385181	Truth_Taxonomic_abundance	Bracken	Oral3	Oral	rAD
S914	1.133771282	Truth_Taxonomic_abundance	Bracken	Oral4	Oral	rAD
S915	1.664506127	Truth_Taxonomic_abundance	Bracken	Oral5	Oral	rAD
S916	1.862311042	Truth_Taxonomic_abundance	Bracken	Skin1	Skin	rAD
S917	1.805118749	Truth_Taxonomic_abundance	Bracken	Skin2	Skin	rAD
S918	2.5829581	Truth_Taxonomic_abundance	Bracken	Skin3	Skin	rAD
S919	2.149555208	Truth_Taxonomic_abundance	Bracken	Skin4	Skin	rAD
S920	1.537702937	Truth_Taxonomic_abundance	Bracken	Skin5	Skin	rAD
S921	1.132377907	Truth_Taxonomic_abundance	Bracken	Vaginal1	Vaginal	rAD
S922	2.837832307	Truth_Taxonomic_abundance	Bracken	Vaginal2	Vaginal	rAD
S923	1.751983567	Truth_Taxonomic_abundance	Bracken	Vaginal3	Vaginal	rAD
S924	3.298355478	Truth_Taxonomic_abundance	Bracken	Vaginal4	Vaginal	rAD
S925	3.387558952	Truth_Taxonomic_abundance	Bracken	Vaginal5	Vaginal	rAD
S926	2.355968077	Truth_Taxonomic_abundance	Kraken2	Building1	Building	rAD
S927	2.451579045	Truth_Taxonomic_abundance	Kraken2	Building2	Building	rAD
S928	2.13706891	Truth_Taxonomic_abundance	Kraken2	Building3	Building	rAD
S929	2.063139215	Truth_Taxonomic_abundance	Kraken2	Building4	Building	rAD
S930	2.597332945	Truth_Taxonomic_abundance	Kraken2	Building5	Building	rAD
S931	1.469895367	Truth_Taxonomic_abundance	Kraken2	Gut1	Gut	rAD
S932	1.605331547	Truth_Taxonomic_abundance	Kraken2	Gut2	Gut	rAD
S933	1.637575922	Truth_Taxonomic_abundance	Kraken2	Gut3	Gut	rAD
S934	1.5334051	Truth_Taxonomic_abundance	Kraken2	Gut4	Gut	rAD
S935	1.614171747	Truth_Taxonomic_abundance	Kraken2	Gut5	Gut	rAD
S936	1.535615113	Truth_Taxonomic_abundance	Kraken2	Oral1	Oral	rAD
S937	1.372204081	Truth_Taxonomic_abundance	Kraken2	Oral2	Oral	rAD
S938	1.494738408	Truth_Taxonomic_abundance	Kraken2	Oral3	Oral	rAD
S939	1.266700341	Truth_Taxonomic_abundance	Kraken2	Oral4	Oral	rAD
S940	1.6040735	Truth_Taxonomic_abundance	Kraken2	Oral5	Oral	rAD
S941	1.973005885	Truth_Taxonomic_abundance	Kraken2	Skin1	Skin	rAD
S942	1.672012498	Truth_Taxonomic_abundance	Kraken2	Skin2	Skin	rAD
S943	2.440279074	Truth_Taxonomic_abundance	Kraken2	Skin3	Skin	rAD
S944	2.080658315	Truth_Taxonomic_abundance	Kraken2	Skin4	Skin	rAD
S945	1.513611677	Truth_Taxonomic_abundance	Kraken2	Skin5	Skin	rAD
S946	0.85692659	Truth_Taxonomic_abundance	Kraken2	Vaginal1	Vaginal	rAD
S947	2.628332626	Truth_Taxonomic_abundance	Kraken2	Vaginal2	Vaginal	rAD
S948	1.711922038	Truth_Taxonomic_abundance	Kraken2	Vaginal3	Vaginal	rAD
S949	3.082334664	Truth_Taxonomic_abundance	Kraken2	Vaginal4	Vaginal	rAD
S950	3.107770224	Truth_Taxonomic_abundance	Kraken2	Vaginal5	Vaginal	rAD
S951	0.351537731	Truth_Taxonomic_abundance	mOTUs2	Building1	Building	rAD
S952	0.476489612	Truth_Taxonomic_abundance	mOTUs2	Building2	Building	rAD
S953	0.473297565	Truth_Taxonomic_abundance	mOTUs2	Building3	Building	rAD
S954	0.492427173	Truth_Taxonomic_abundance	mOTUs2	Building4	Building	rAD
S955	0.519442793	Truth_Taxonomic_abundance	mOTUs2	Building5	Building	rAD
S956	0.192063571	Truth_Taxonomic_abundance	mOTUs2	Gut1	Gut	rAD
S957	0.643865886	Truth_Taxonomic_abundance	mOTUs2	Gut2	Gut	rAD
S958	0.251110943	Truth_Taxonomic_abundance	mOTUs2	Gut3	Gut	rAD
S959	0.423211288	Truth_Taxonomic_abundance	mOTUs2	Gut4	Gut	rAD
S960	0.285352297	Truth_Taxonomic_abundance	mOTUs2	Gut5	Gut	rAD
S961	0.521565993	Truth_Taxonomic_abundance	mOTUs2	Oral1	Oral	rAD
S962	0.616101454	Truth_Taxonomic_abundance	mOTUs2	Oral2	Oral	rAD
S963	0.646555304	Truth_Taxonomic_abundance	mOTUs2	Oral3	Oral	rAD
S964	0.33801325	Truth_Taxonomic_abundance	mOTUs2	Oral4	Oral	rAD
S965	0.736620461	Truth_Taxonomic_abundance	mOTUs2	Oral5	Oral	rAD
S966	0.987174715	Truth_Taxonomic_abundance	mOTUs2	Skin1	Skin	rAD
S967	0.781347297	Truth_Taxonomic_abundance	mOTUs2	Skin2	Skin	rAD
S968	1.355579106	Truth_Taxonomic_abundance	mOTUs2	Skin3	Skin	rAD
S969	0.957042692	Truth_Taxonomic_abundance	mOTUs2	Skin4	Skin	rAD
S970	0.816724203	Truth_Taxonomic_abundance	mOTUs2	Skin5	Skin	rAD
S971	0.375055707	Truth_Taxonomic_abundance	mOTUs2	Vaginal1	Vaginal	rAD
S972	0.730862583	Truth_Taxonomic_abundance	mOTUs2	Vaginal2	Vaginal	rAD
S973	1.058851581	Truth_Taxonomic_abundance	mOTUs2	Vaginal3	Vaginal	rAD
S974	1.124503662	Truth_Taxonomic_abundance	mOTUs2	Vaginal4	Vaginal	rAD
S975	0.911961741	Truth_Taxonomic_abundance	mOTUs2	Vaginal5	Vaginal	rAD
S976	1.347349018	Truth_Taxonomic_abundance	MPA2	Building1	Building	rAD
S977	0.522051651	Truth_Taxonomic_abundance	MPA2	Building2	Building	rAD
S978	0.824765664	Truth_Taxonomic_abundance	MPA2	Building3	Building	rAD
S979	1.358505261	Truth_Taxonomic_abundance	MPA2	Building4	Building	rAD
S980	1.03959679	Truth_Taxonomic_abundance	MPA2	Building5	Building	rAD
S981	1.412942502	Truth_Taxonomic_abundance	MPA2	Gut1	Gut	rAD
S982	1.127111414	Truth_Taxonomic_abundance	MPA2	Gut2	Gut	rAD
S983	1.657597568	Truth_Taxonomic_abundance	MPA2	Gut3	Gut	rAD
S984	1.464076369	Truth_Taxonomic_abundance	MPA2	Gut4	Gut	rAD
S985	1.403929033	Truth_Taxonomic_abundance	MPA2	Gut5	Gut	rAD
S986	1.003156694	Truth_Taxonomic_abundance	MPA2	Oral1	Oral	rAD
S987	1.25673574	Truth_Taxonomic_abundance	MPA2	Oral2	Oral	rAD
S988	1.182927849	Truth_Taxonomic_abundance	MPA2	Oral3	Oral	rAD
S989	1.125788964	Truth_Taxonomic_abundance	MPA2	Oral4	Oral	rAD
S990	1.228800592	Truth_Taxonomic_abundance	MPA2	Oral5	Oral	rAD
S991	1.032112633	Truth_Taxonomic_abundance	MPA2	Skin1	Skin	rAD
S992	1.321416869	Truth_Taxonomic_abundance	MPA2	Skin2	Skin	rAD
S993	0.89072786	Truth_Taxonomic_abundance	MPA2	Skin3	Skin	rAD
S994	1.83302693	Truth_Taxonomic_abundance	MPA2	Skin4	Skin	rAD
S995	0.494525728	Truth_Taxonomic_abundance	MPA2	Skin5	Skin	rAD
S996	1.750872967	Truth_Taxonomic_abundance	MPA2	Vaginal1	Vaginal	rAD
S997	0.455058256	Truth_Taxonomic_abundance	MPA2	Vaginal2	Vaginal	rAD
S998	1.490132665	Truth_Taxonomic_abundance	MPA2	Vaginal3	Vaginal	rAD
S999	1.093935582	Truth_Taxonomic_abundance	MPA2	Vaginal4	Vaginal	rAD
S1000	0.922873776	Truth_Taxonomic_abundance	MPA2	Vaginal5	Vaginal	rAD
S1001	0.246100803	Truth_Sequence_abundance	Bracken	Building1	Building	Motified_rAD
S1002	0.303906554	Truth_Sequence_abundance	Bracken	Building2	Building	Motified_rAD
S1003	0.448209406	Truth_Sequence_abundance	Bracken	Building3	Building	Motified_rAD
S1004	0.085343769	Truth_Sequence_abundance	Bracken	Building4	Building	Motified_rAD
S1005	0.526386169	Truth_Sequence_abundance	Bracken	Building5	Building	Motified_rAD
S1006	0.543012155	Truth_Sequence_abundance	Bracken	Gut1	Gut	Motified_rAD
S1007	0.669053256	Truth_Sequence_abundance	Bracken	Gut2	Gut	Motified_rAD
S1008	0.8181216	Truth_Sequence_abundance	Bracken	Gut3	Gut	Motified_rAD
S1009	0.527247046	Truth_Sequence_abundance	Bracken	Gut4	Gut	Motified_rAD
