SampleID	building_1	building_2	building_3	building_4	building_5	building_6	building_7	building_8	building_9	building_10	building_11	building_12	building_13	building_14	building_15	building_16	building_17	building_18	building_19	building_20	building_21	building_22	building_23	building_24	building_25	building_26	building_27	building_28	building_29	building_30	building_31	building_32	building_33	building_34	building_35	building_36	building_37	building_38	building_39	building_40	building_41	building_42	building_43	building_44	building_45	building_46	building_47	building_48	building_49	building_50	building_51	building_52	building_53	building_54	building_55	building_56	building_57	building_58	building_59	building_60	building_61	building_62	building_63	building_64	building_65	building_66	building_67	building_68	building_69	building_70	building_71	building_72	building_73	building_74	building_75	building_76	building_77	building_78	building_79	building_80	building_81	building_82	building_83	building_84	building_85	building_86	building_87	building_88	building_89	building_90	building_91	building_92	building_93	building_94	building_95	building_96	building_97	building_98	building_99	building_100
building_54	0.590582	0.595243	0.613207	0.644183	0.636826	0.59886	0.60552	0.6192	0.637546	0.62114	0.650937	0.622775	0.608019	0.631923	0.600813	0.609162	0.652406	0.624045	0.597898	0.601501	0.602913	0.598735	0.627971	0.610372	0.627339	0.594818	0.630755	0.61052	0.636804	0.600408	0.598396	0.626641	0.624485	0.61705	0.592836	0.624195	0.645556	0.609247	0.631715	0.638285	0.612057	0.604515	0.624078	0.602174	0.622842	0.602141	0.625255	0.621889	0.618622	0.616016	0.620824	0.613767	0.612457	0	0.644518	0.568769	0.640154	0.595886	0.62353	0.615811	0.618305	0.613763	0.608645	0.595262	0.601824	0.636007	0.616222	0.613588	0.629815	0.589799	0.591292	0.613291	0.654022	0.606069	0.608362	0.645495	0.575639	0.620921	0.619073	0.63291	0.598665	0.592391	0.661536	0.624681	0.629987	0.578182	0.63169	0.609281	0.605295	0.606378	0.608292	0.603429	0.618516	0.646513	0.579924	0.598311	0.583933	0.633257	0.621673	0.614596
building_55	0.597927	0.617002	0.59694	0.633095	0.638804	0.565215	0.597449	0.599924	0.617144	0.617588	0.612448	0.579952	0.602929	0.610216	0.57868	0.580225	0.5916	0.627789	0.594582	0.550531	0.608127	0.579685	0.586299	0.625259	0.586912	0.601273	0.617432	0.612111	0.647798	0.609921	0.607854	0.628794	0.617452	0.633194	0.582994	0.632523	0.631971	0.614265	0.662947	0.611601	0.600157	0.584099	0.619401	0.609168	0.621976	0.604168	0.601467	0.612734	0.59934	0.602423	0.602087	0.610227	0.597053	0.644518	0	0.571558	0.619466	0.601885	0.591048	0.614657	0.586817	0.591489	0.600408	0.601392	0.609945	0.603	0.588625	0.601224	0.638577	0.586264	0.58073	0.584318	0.645992	0.614653	0.6062	0.641	0.590213	0.596355	0.584071	0.634852	0.613675	0.565094	0.613487	0.632552	0.597729	0.573022	0.618099	0.582227	0.60898	0.603552	0.580975	0.579562	0.613001	0.643399	0.583945	0.612737	0.572356	0.612466	0.56457	0.6172
building_56	0.549508	0.550964	0.566513	0.598158	0.612141	0.532542	0.538613	0.521988	0.568562	0.550698	0.591338	0.539224	0.542309	0.583007	0.546953	0.53853	0.614526	0.573586	0.555516	0.529187	0.554515	0.53037	0.575399	0.574567	0.54945	0.55598	0.56091	0.578423	0.584117	0.553828	0.550614	0.556404	0.596174	0.560284	0.521444	0.59816	0.604717	0.563355	0.602461	0.53604	0.545514	0.560161	0.587635	0.530617	0.552841	0.555859	0.563707	0.576623	0.562538	0.565292	0.569527	0.581236	0.54638	0.568769	0.571558	0	0.600913	0.583385	0.574482	0.578217	0.545858	0.565458	0.551642	0.547839	0.574648	0.551621	0.540687	0.587417	0.545626	0.53254	0.546219	0.579533	0.614442	0.550605	0.56436	0.58775	0.531038	0.53858	0.539198	0.594638	0.545356	0.523102	0.563779	0.572181	0.563084	0.517508	0.572762	0.53162	0.558933	0.53931	0.546042	0.554103	0.589333	0.598031	0.514893	0.546038	0.532554	0.579773	0.535406	0.5575
building_57	0.580034	0.587288	0.585768	0.59179	0.601493	0.55826	0.574859	0.590902	0.596195	0.588873	0.63351	0.586559	0.598113	0.632077	0.594723	0.582384	0.628279	0.610174	0.614106	0.549951	0.630893	0.57705	0.590256	0.596012	0.596399	0.609166	0.57958	0.621756	0.612529	0.590904	0.597818	0.616755	0.618333	0.604399	0.596128	0.615141	0.618121	0.598008	0.620239	0.592554	0.567827	0.606223	0.603256	0.583372	0.596771	0.593681	0.592094	0.612761	0.605066	0.615225	0.5731	0.598375	0.570793	0.640154	0.619466	0.600913	0	0.591886	0.584539	0.628338	0.590987	0.593184	0.586553	0.571784	0.575681	0.611345	0.577886	0.590787	0.608131	0.598382	0.600768	0.560878	0.59993	0.597034	0.602538	0.60676	0.57843	0.589314	0.58229	0.652132	0.593574	0.575987	0.627243	0.588206	0.622902	0.568695	0.601275	0.571256	0.587002	0.609568	0.595607	0.614189	0.607604	0.636773	0.593695	0.607166	0.579906	0.578534	0.603104	0.610689
building_58	0.60645	0.587426	0.601553	0.627585	0.639647	0.582165	0.593552	0.59849	0.607805	0.585769	0.630064	0.580881	0.578239	0.629592	0.585564	0.573711	0.628166	0.608395	0.580155	0.580561	0.587565	0.57662	0.596493	0.604883	0.608042	0.575987	0.612371	0.59263	0.615992	0.576472	0.606378	0.633501	0.629668	0.595499	0.585375	0.622569	0.608448	0.592633	0.627605	0.624828	0.582136	0.60596	0.604864	0.592524	0.616504	0.612925	0.588651	0.612847	0.58695	0.612839	0.595447	0.592618	0.552787	0.595886	0.601885	0.583385	0.591886	0	0.610971	0.625847	0.597357	0.608326	0.593769	0.588012	0.576736	0.621356	0.580473	0.626268	0.614975	0.567561	0.562773	0.581427	0.64676	0.58244	0.564631	0.607873	0.590313	0.590093	0.579835	0.612833	0.588597	0.581555	0.63302	0.588837	0.591947	0.565575	0.609453	0.588201	0.609696	0.554899	0.592516	0.581672	0.591688	0.608585	0.591072	0.582852	0.57823	0.607265	0.599315	0.610277
building_59	0.558279	0.556173	0.603973	0.60339	0.597009	0.577532	0.581845	0.583395	0.573585	0.599283	0.581565	0.585219	0.606638	0.62133	0.544276	0.561106	0.60287	0.571006	0.566793	0.550587	0.598372	0.585124	0.606756	0.623855	0.582667	0.588531	0.55779	0.601945	0.603067	0.557936	0.593739	0.583705	0.62776	0.592225	0.589543	0.640303	0.635474	0.581767	0.611869	0.58211	0.544775	0.593875	0.601315	0.577985	0.592519	0.589072	0.573216	0.602186	0.586841	0.607494	0.560737	0.585792	0.570579	0.62353	0.591048	0.574482	0.584539	0.610971	0	0.615455	0.558239	0.606281	0.605287	0.581662	0.587618	0.625502	0.587477	0.588362	0.611803	0.574832	0.593972	0.597411	0.609047	0.58925	0.614464	0.628047	0.56605	0.599636	0.57948	0.625898	0.559424	0.563491	0.635376	0.599756	0.590116	0.572083	0.600094	0.588386	0.620442	0.580688	0.594397	0.566482	0.573059	0.613523	0.574683	0.589017	0.590749	0.577179	0.587537	0.572867
building_60	0.575014	0.58381	0.609654	0.583703	0.628967	0.564792	0.593873	0.592136	0.59445	0.570616	0.611101	0.582394	0.565928	0.643865	0.584636	0.57649	0.609554	0.615914	0.563585	0.580244	0.594291	0.562252	0.618623	0.591916	0.59073	0.597273	0.604297	0.62257	0.605422	0.58417	0.577412	0.581488	0.588081	0.591405	0.55491	0.618543	0.605335	0.596029	0.634035	0.592986	0.573453	0.60053	0.595141	0.567433	0.59365	0.583668	0.610338	0.614957	0.589441	0.646802	0.575022	0.570288	0.555752	0.615811	0.614657	0.578217	0.628338	0.625847	0.615455	0	0.570332	0.589321	0.588754	0.546433	0.595115	0.640214	0.589924	0.590031	0.617621	0.597367	0.579165	0.596656	0.645488	0.573926	0.596064	0.610007	0.601162	0.584834	0.574157	0.609422	0.568502	0.552623	0.599503	0.628064	0.584312	0.597875	0.621668	0.580245	0.599979	0.549663	0.570031	0.577937	0.619236	0.65398	0.585612	0.562063	0.583106	0.59044	0.593873	0.607002
building_61	0.55823	0.546236	0.586751	0.58826	0.566451	0.541243	0.554101	0.55831	0.601155	0.587367	0.602196	0.551577	0.564628	0.610873	0.540938	0.557899	0.598645	0.579837	0.5946	0.552204	0.599074	0.587496	0.570909	0.589223	0.548356	0.5721	0.59336	0.592542	0.594826	0.567566	0.595555	0.571664	0.606119	0.582537	0.549037	0.597908	0.591623	0.593381	0.637921	0.570287	0.54896	0.575415	0.558259	0.553199	0.574009	0.582371	0.571635	0.594829	0.547569	0.605376	0.556754	0.580687	0.545975	0.618305	0.586817	0.545858	0.590987	0.597357	0.558239	0.570332	0	0.560662	0.590994	0.562963	0.571609	0.592212	0.547957	0.568126	0.598136	0.578983	0.562918	0.58212	0.602627	0.577571	0.560912	0.607489	0.551919	0.572787	0.573837	0.583247	0.569133	0.537655	0.593515	0.580926	0.58595	0.542624	0.5791	0.552254	0.561876	0.563987	0.553511	0.550994	0.55403	0.601025	0.535773	0.57801	0.559295	0.595497	0.540255	0.572156
building_62	0.580341	0.573594	0.575945	0.600268	0.608192	0.533248	0.562618	0.554759	0.588782	0.561927	0.588648	0.580055	0.55909	0.638297	0.551776	0.542427	0.610019	0.560688	0.545127	0.570657	0.563663	0.545286	0.580291	0.562709	0.596184	0.576881	0.573497	0.61388	0.603655	0.597627	0.592202	0.599999	0.606643	0.600429	0.552874	0.613901	0.607758	0.586347	0.576895	0.581399	0.543276	0.600132	0.5849	0.57923	0.574135	0.545833	0.561346	0.582496	0.603717	0.594442	0.534874	0.589766	0.555239	0.613763	0.591489	0.565458	0.593184	0.608326	0.606281	0.589321	0.560662	0	0.593615	0.527613	0.563898	0.621488	0.554278	0.578787	0.592709	0.584097	0.58516	0.561996	0.61882	0.579461	0.589534	0.607663	0.552698	0.57088	0.580418	0.5953	0.58827	0.537722	0.591644	0.622149	0.591295	0.562529	0.591225	0.561911	0.55529	0.548515	0.600645	0.56033	0.578189	0.634864	0.535408	0.58016	0.577334	0.570496	0.569172	0.582814
building_63	0.574927	0.582947	0.601541	0.596893	0.610071	0.554762	0.566945	0.532717	0.571731	0.563494	0.616744	0.57219	0.559469	0.612917	0.576558	0.584943	0.61009	0.60483	0.583479	0.568184	0.592078	0.554656	0.592586	0.606384	0.557998	0.570753	0.567017	0.596415	0.614232	0.589819	0.56961	0.597686	0.593039	0.569292	0.547975	0.61383	0.604398	0.598236	0.576548	0.574305	0.578319	0.590454	0.552418	0.547299	0.574973	0.575915	0.572565	0.59301	0.553696	0.62708	0.568636	0.591123	0.558023	0.608645	0.600408	0.551642	0.586553	0.593769	0.605287	0.588754	0.590994	0.593615	0	0.536715	0.58159	0.592486	0.55673	0.583674	0.589787	0.584244	0.56177	0.579199	0.602202	0.577859	0.581393	0.594406	0.576312	0.583	0.58245	0.591168	0.581837	0.548952	0.591317	0.615144	0.614435	0.572335	0.607433	0.535729	0.569227	0.565203	0.575632	0.572328	0.595781	0.629535	0.573658	0.577277	0.550017	0.59687	0.564862	0.584731
building_64	0.558141	0.541064	0.601128	0.569201	0.583639	0.544911	0.540496	0.533664	0.567954	0.559194	0.569162	0.542568	0.52624	0.601311	0.548302	0.532366	0.584941	0.582477	0.566376	0.550246	0.558191	0.536894	0.557035	0.553555	0.556744	0.553539	0.560706	0.584567	0.572829	0.571463	0.551887	0.571393	0.585358	0.555428	0.533363	0.619373	0.581159	0.592167	0.586044	0.557007	0.508084	0.58279	0.574141	0.554785	0.571789	0.528149	0.550507	0.560357	0.538725	0.609689	0.524571	0.570487	0.542716	0.595262	0.601392	0.547839	0.571784	0.588012	0.581662	0.546433	0.562963	0.527613	0.536715	0	0.544562	0.574055	0.54404	0.559489	0.578434	0.566559	0.555065	0.565825	0.583992	0.54083	0.574987	0.565565	0.548449	0.555021	0.544369	0.59485	0.530655	0.516666	0.596479	0.589728	0.578122	0.522887	0.580007	0.548246	0.526588	0.547333	0.561167	0.548658	0.540636	0.602268	0.548195	0.581304	0.544764	0.556351	0.57419	0.576227
building_65	0.558035	0.564242	0.594312	0.598735	0.596488	0.541566	0.56212	0.551904	0.587715	0.551219	0.584392	0.577954	0.539104	0.640038	0.536812	0.555622	0.607114	0.571133	0.550022	0.545715	0.574452	0.558803	0.581192	0.575174	0.557928	0.564178	0.558498	0.586995	0.587058	0.546819	0.568331	0.606896	0.602789	0.588369	0.551147	0.602675	0.57009	0.5734	0.615377	0.555078	0.542914	0.562177	0.583672	0.561033	0.558565	0.557092	0.564914	0.587673	0.568307	0.58969	0.542553	0.577392	0.544271	0.601824	0.609945	0.574648	0.575681	0.576736	0.587618	0.595115	0.571609	0.563898	0.58159	0.544562	0	0.583599	0.524392	0.515143	0.577198	0.53983	0.528781	0.570957	0.61701	0.546574	0.563265	0.580449	0.521903	0.568426	0.555747	0.59629	0.576801	0.541541	0.59745	0.579215	0.599898	0.531193	0.5866	0.548256	0.569946	0.545938	0.571641	0.586265	0.570238	0.576955	0.557713	0.590565	0.569606	0.579303	0.561433	0.588492
building_66	0.601517	0.619419	0.64301	0.628091	0.643163	0.583409	0.586806	0.577716	0.61047	0.603048	0.631882	0.557352	0.579141	0.630069	0.585583	0.615994	0.637995	0.623628	0.589417	0.570629	0.619806	0.602658	0.592521	0.613597	0.586947	0.574354	0.620887	0.623974	0.631757	0.605496	0.572684	0.584749	0.61028	0.61346	0.587264	0.613428	0.626712	0.623947	0.632407	0.605724	0.578232	0.600996	0.624164	0.574449	0.608203	0.613457	0.583714	0.615721	0.575232	0.602578	0.635371	0.574262	0.600755	0.636007	0.603	0.551621	0.611345	0.621356	0.625502	0.640214	0.592212	0.621488	0.592486	0.574055	0.583599	0	0.589122	0.597924	0.623804	0.589391	0.576328	0.622272	0.631641	0.583234	0.596996	0.609874	0.582541	0.604047	0.604762	0.635372	0.57821	0.574686	0.611648	0.590822	0.595237	0.56009	0.617277	0.572515	0.593436	0.581251	0.621884	0.611665	0.609502	0.637607	0.599218	0.611467	0.581472	0.616137	0.596781	0.596586
building_67	0.531456	0.556311	0.588309	0.566574	0.595789	0.519077	0.549323	0.521482	0.57664	0.571284	0.587121	0.530933	0.52985	0.591929	0.558216	0.550777	0.595551	0.566073	0.527305	0.534745	0.567215	0.553561	0.55924	0.592861	0.573176	0.542005	0.55369	0.591637	0.564344	0.566522	0.553037	0.589078	0.602959	0.598718	0.543097	0.598995	0.600367	0.567832	0.57927	0.563884	0.539839	0.576045	0.567318	0.565325	0.566118	0.568666	0.575957	0.567918	0.563109	0.559933	0.551336	0.568231	0.508193	0.616222	0.588625	0.540687	0.577886	0.580473	0.587477	0.589924	0.547957	0.554278	0.55673	0.54404	0.524392	0.589122	0	0.534488	0.595823	0.539573	0.559397	0.566342	0.618547	0.549448	0.558551	0.563196	0.549148	0.579025	0.56192	0.58336	0.568288	0.521823	0.597168	0.588047	0.557971	0.507112	0.567582	0.549592	0.555664	0.55757	0.560218	0.563002	0.573811	0.588386	0.54146	0.569097	0.549889	0.574475	0.5351	0.596025
building_68	0.552154	0.571525	0.610722	0.592499	0.578649	0.547112	0.57358	0.530063	0.595007	0.539881	0.61298	0.573061	0.544739	0.634312	0.551722	0.591808	0.598637	0.589619	0.558586	0.537061	0.588383	0.561616	0.589092	0.594741	0.56142	0.553515	0.56952	0.607844	0.607922	0.591774	0.588116	0.582012	0.628656	0.581665	0.58186	0.615013	0.587749	0.577537	0.607467	0.527309	0.550174	0.589752	0.578742	0.574336	0.577136	0.576271	0.592669	0.588515	0.587785	0.605017	0.57571	0.564941	0.558216	0.613588	0.601224	0.587417	0.590787	0.626268	0.588362	0.590031	0.568126	0.578787	0.583674	0.559489	0.515143	0.597924	0.534488	0	0.596435	0.578033	0.565096	0.570847	0.634411	0.547962	0.590941	0.592682	0.55217	0.582936	0.5724	0.596089	0.564972	0.549643	0.611739	0.59226	0.593986	0.555829	0.590842	0.54581	0.59275	0.545787	0.557914	0.570371	0.590751	0.62759	0.554025	0.586949	0.556215	0.601103	0.569076	0.595338
building_69	0.587948	0.57619	0.590854	0.625189	0.618266	0.576591	0.592592	0.562627	0.609447	0.601366	0.621439	0.591056	0.557278	0.628531	0.563969	0.562536	0.625033	0.60166	0.604583	0.582129	0.587559	0.598324	0.622508	0.582253	0.605708	0.583212	0.585156	0.616013	0.613123	0.588206	0.572491	0.590562	0.623958	0.601854	0.585755	0.634025	0.618576	0.598747	0.604649	0.573282	0.549478	0.609042	0.609504	0.57239	0.59378	0.611367	0.569039	0.591991	0.603037	0.634884	0.60106	0.595273	0.584365	0.629815	0.638577	0.545626	0.608131	0.614975	0.611803	0.617621	0.598136	0.592709	0.589787	0.578434	0.577198	0.623804	0.595823	0.596435	0	0.570732	0.576931	0.570145	0.633658	0.580864	0.597712	0.599369	0.576796	0.551792	0.603287	0.621383	0.591833	0.557158	0.61844	0.608909	0.595842	0.574346	0.612151	0.542737	0.593263	0.583656	0.593303	0.612203	0.609226	0.640981	0.565678	0.599267	0.570213	0.58046	0.580058	0.612479
building_70	0.550234	0.551701	0.598601	0.60173	0.596283	0.530727	0.539241	0.523174	0.548563	0.542389	0.603757	0.525788	0.553737	0.60776	0.529615	0.522052	0.603006	0.557999	0.559228	0.522325	0.556212	0.566095	0.593233	0.604679	0.58556	0.566045	0.546085	0.587638	0.584891	0.54495	0.596886	0.558671	0.602122	0.593044	0.551315	0.591154	0.584105	0.562481	0.60986	0.573909	0.548884	0.56802	0.598517	0.540943	0.560318	0.553387	0.557475	0.59183	0.564773	0.594991	0.57204	0.555465	0.540046	0.589799	0.586264	0.53254	0.598382	0.567561	0.574832	0.597367	0.578983	0.584097	0.584244	0.566559	0.53983	0.589391	0.539573	0.578033	0.570732	0	0.545226	0.546645	0.622702	0.571474	0.566363	0.565791	0.541925	0.57963	0.568045	0.606071	0.562016	0.551004	0.595304	0.596338	0.570067	0.514905	0.581625	0.551792	0.580742	0.555589	0.565227	0.592518	0.567861	0.59074	0.557425	0.562479	0.547294	0.587376	0.553414	0.562968
building_71	0.562186	0.567387	0.576919	0.598033	0.606041	0.533826	0.568446	0.560539	0.577405	0.557719	0.575979	0.567616	0.532023	0.616849	0.542851	0.540782	0.587988	0.577354	0.557532	0.556549	0.578384	0.547445	0.568063	0.578921	0.549515	0.558363	0.54403	0.5733	0.600087	0.572917	0.553901	0.554041	0.599119	0.577308	0.54436	0.582135	0.607074	0.56808	0.594672	0.539283	0.541637	0.570658	0.576437	0.54242	0.582782	0.556075	0.579739	0.606776	0.543163	0.588482	0.569954	0.585925	0.518563	0.591292	0.58073	0.546219	0.600768	0.562773	0.593972	0.579165	0.562918	0.58516	0.56177	0.555065	0.528781	0.576328	0.559397	0.565096	0.576931	0.545226	0	0.54645	0.608899	0.560503	0.593931	0.57817	0.563187	0.547091	0.556172	0.616533	0.572971	0.533835	0.576893	0.56732	0.572878	0.563646	0.612357	0.525626	0.559805	0.55422	0.54002	0.581547	0.554016	0.576598	0.570883	0.548492	0.528289	0.559101	0.530151	0.559985
building_72	0.567996	0.56672	0.584635	0.593185	0.604517	0.555587	0.538952	0.549481	0.602216	0.572254	0.612651	0.549668	0.555693	0.614095	0.558821	0.56699	0.612973	0.594764	0.54726	0.548792	0.59451	0.549828	0.575775	0.577047	0.571719	0.551748	0.562552	0.588832	0.605609	0.567472	0.58181	0.589925	0.577908	0.581327	0.581529	0.568763	0.594886	0.573406	0.610578	0.590592	0.572309	0.576909	0.582464	0.581811	0.574991	0.568258	0.548486	0.607264	0.587325	0.604969	0.567403	0.564586	0.535212	0.613291	0.584318	0.579533	0.560878	0.581427	0.597411	0.596656	0.58212	0.561996	0.579199	0.565825	0.570957	0.622272	0.566342	0.570847	0.570145	0.546645	0.54645	0	0.577186	0.561714	0.589981	0.583752	0.547736	0.563422	0.563448	0.623576	0.571837	0.543893	0.610728	0.594874	0.583194	0.560191	0.573706	0.557604	0.567864	0.563037	0.565812	0.568478	0.589842	0.585667	0.571999	0.574764	0.552138	0.567737	0.550869	0.566325
building_73	0.607533	0.589028	0.608221	0.653561	0.647374	0.628271	0.586447	0.606703	0.639013	0.606615	0.622211	0.61727	0.629552	0.635486	0.599138	0.609887	0.632942	0.630828	0.589378	0.5855	0.631223	0.606551	0.614736	0.610422	0.601179	0.61768	0.593654	0.670876	0.652535	0.612963	0.60942	0.64609	0.638897	0.625921	0.596244	0.624519	0.646742	0.648339	0.651937	0.617066	0.599067	0.615377	0.619619	0.61684	0.59449	0.611645	0.632484	0.630342	0.596708	0.612721	0.607072	0.633865	0.618436	0.654022	0.645992	0.614442	0.59993	0.64676	0.609047	0.645488	0.602627	0.61882	0.602202	0.583992	0.61701	0.631641	0.618547	0.634411	0.633658	0.622702	0.608899	0.577186	0	0.602852	0.596513	0.642362	0.598127	0.621365	0.613463	0.634273	0.603252	0.601554	0.647387	0.606616	0.652431	0.60428	0.617576	0.602218	0.621921	0.630331	0.609819	0.599154	0.615503	0.626275	0.616228	0.629865	0.609142	0.623588	0.622156	0.640455
building_74	0.569682	0.553824	0.58907	0.585759	0.607016	0.563142	0.575192	0.564227	0.599445	0.540427	0.58623	0.543361	0.526195	0.627532	0.552047	0.560321	0.59351	0.58168	0.559817	0.550436	0.580302	0.575397	0.568812	0.589818	0.555465	0.54143	0.588032	0.568188	0.566519	0.571056	0.572288	0.567834	0.604938	0.567534	0.550316	0.619746	0.576835	0.59154	0.601922	0.542527	0.528388	0.582771	0.603211	0.550506	0.560279	0.573898	0.581532	0.584591	0.544811	0.615002	0.574557	0.555584	0.532786	0.606069	0.614653	0.550605	0.597034	0.58244	0.58925	0.573926	0.577571	0.579461	0.577859	0.54083	0.546574	0.583234	0.549448	0.547962	0.580864	0.571474	0.560503	0.561714	0.602852	0	0.561347	0.611127	0.539216	0.560586	0.539801	0.5752	0.550182	0.550244	0.594169	0.581322	0.561022	0.554535	0.590845	0.557594	0.558438	0.564202	0.546058	0.563553	0.554296	0.609294	0.561641	0.564766	0.566967	0.568506	0.567115	0.570617
building_75	0.597671	0.590677	0.592435	0.619091	0.634334	0.564688	0.555506	0.579857	0.590478	0.582664	0.599525	0.546645	0.587489	0.619962	0.572104	0.546464	0.627618	0.575107	0.61099	0.577213	0.598157	0.581803	0.590002	0.57545	0.59209	0.557573	0.602544	0.586612	0.615277	0.565294	0.612823	0.612218	0.609985	0.610203	0.588042	0.623072	0.617117	0.608222	0.614303	0.58288	0.565952	0.584604	0.589036	0.568334	0.598782	0.583379	0.572821	0.587475	0.575129	0.602985	0.598433	0.590026	0.559627	0.608362	0.6062	0.56436	0.602538	0.564631	0.614464	0.596064	0.560912	0.589534	0.581393	0.574987	0.563265	0.596996	0.558551	0.590941	0.597712	0.566363	0.593931	0.589981	0.596513	0.561347	0	0.601375	0.574354	0.569876	0.585242	0.615471	0.598648	0.560929	0.625947	0.612605	0.612242	0.549009	0.592367	0.576969	0.574033	0.562112	0.598187	0.588597	0.61791	0.603883	0.57245	0.580304	0.550997	0.588553	0.592353	0.617803
building_76	0.588318	0.596012	0.619421	0.622474	0.585989	0.569564	0.58327	0.5802	0.560917	0.569489	0.631062	0.570245	0.585756	0.634744	0.589967	0.582592	0.624908	0.579228	0.599525	0.59591	0.61435	0.578515	0.598035	0.577928	0.611981	0.587284	0.578491	0.613164	0.63737	0.622467	0.592901	0.625203	0.642469	0.600265	0.601754	0.620747	0.633715	0.601006	0.650099	0.596471	0.575101	0.621446	0.613817	0.606862	0.60877	0.588344	0.591775	0.630994	0.585617	0.62085	0.602248	0.603328	0.564527	0.645495	0.641	0.58775	0.60676	0.607873	0.628047	0.610007	0.607489	0.607663	0.594406	0.565565	0.580449	0.609874	0.563196	0.592682	0.599369	0.565791	0.57817	0.583752	0.642362	0.611127	0.601375	0	0.578562	0.583521	0.604848	0.638131	0.595452	0.540781	0.611753	0.617926	0.612597	0.567049	0.617478	0.589432	0.574979	0.580804	0.613065	0.593598	0.602068	0.635675	0.580343	0.615193	0.578378	0.581041	0.573147	0.613449
building_77	0.514054	0.553988	0.569269	0.610806	0.57985	0.520897	0.539042	0.528389	0.552213	0.561394	0.610038	0.550739	0.524633	0.605475	0.530203	0.535131	0.592573	0.56446	0.564383	0.528466	0.575671	0.541485	0.574454	0.575077	0.530602	0.555411	0.542086	0.596543	0.594254	0.547377	0.577805	0.56881	0.603394	0.586527	0.544578	0.602017	0.590177	0.554027	0.601843	0.562788	0.518933	0.56967	0.561351	0.550303	0.568613	0.544835	0.545641	0.579224	0.595141	0.56247	0.548444	0.561435	0.537421	0.575639	0.590213	0.531038	0.57843	0.590313	0.56605	0.601162	0.551919	0.552698	0.576312	0.548449	0.521903	0.582541	0.549148	0.55217	0.576796	0.541925	0.563187	0.547736	0.598127	0.539216	0.574354	0.578562	0	0.549799	0.561996	0.610622	0.528222	0.521297	0.579199	0.605595	0.56784	0.543648	0.564582	0.555905	0.560858	0.545762	0.564769	0.560283	0.549723	0.602399	0.527221	0.555243	0.542688	0.561501	0.528476	0.5811
building_78	0.548647	0.591353	0.581576	0.614869	0.588977	0.555536	0.544347	0.550228	0.579553	0.590633	0.593884	0.571411	0.55533	0.610754	0.561704	0.555967	0.625755	0.586433	0.571813	0.540785	0.593182	0.574187	0.584931	0.593445	0.572399	0.583173	0.560118	0.595057	0.58228	0.567278	0.568865	0.58961	0.587303	0.5599	0.5597	0.599014	0.627037	0.587011	0.611663	0.575301	0.550273	0.577581	0.601983	0.578475	0.59168	0.561661	0.543406	0.577467	0.561864	0.592175	0.584688	0.570823	0.537287	0.620921	0.596355	0.53858	0.589314	0.590093	0.599636	0.584834	0.572787	0.57088	0.583	0.555021	0.568426	0.604047	0.579025	0.582936	0.551792	0.57963	0.547091	0.563422	0.621365	0.560586	0.569876	0.583521	0.549799	0	0.58607	0.617612	0.564055	0.51868	0.577074	0.615689	0.574667	0.571388	0.585017	0.52069	0.585803	0.533613	0.600632	0.562721	0.55967	0.6074	0.5352	0.589337	0.540979	0.56658	0.564573	0.597419
building_79	0.553911	0.56736	0.581813	0.596238	0.595023	0.555116	0.554903	0.551655	0.591167	0.564419	0.618705	0.587262	0.574714	0.61907	0.53243	0.547177	0.602989	0.597484	0.559841	0.557003	0.56391	0.53191	0.572026	0.573869	0.564974	0.576785	0.565676	0.579728	0.605662	0.579673	0.584612	0.609054	0.604306	0.56546	0.545058	0.623248	0.588645	0.608462	0.624508	0.585154	0.556804	0.575738	0.596008	0.558434	0.576489	0.535654	0.585162	0.603769	0.565661	0.610684	0.556491	0.595911	0.563877	0.619073	0.584071	0.539198	0.58229	0.579835	0.57948	0.574157	0.573837	0.580418	0.58245	0.544369	0.555747	0.604762	0.56192	0.5724	0.603287	0.568045	0.556172	0.563448	0.613463	0.539801	0.585242	0.604848	0.561996	0.58607	0	0.604221	0.57908	0.543555	0.604861	0.60451	0.573946	0.55171	0.570593	0.567789	0.588235	0.567134	0.537751	0.561217	0.56874	0.617421	0.580261	0.541017	0.55985	0.554257	0.542306	0.567843
building_80	0.603578	0.585275	0.623139	0.614813	0.641869	0.59968	0.615414	0.577489	0.614349	0.5864	0.638129	0.609283	0.583387	0.652777	0.605507	0.623543	0.63095	0.625137	0.566507	0.596828	0.577738	0.579988	0.603314	0.623626	0.626202	0.578197	0.622254	0.609441	0.618147	0.604134	0.601824	0.610003	0.623949	0.614122	0.57818	0.6446	0.615385	0.598076	0.656698	0.612826	0.567955	0.603236	0.602946	0.596098	0.598632	0.607655	0.611806	0.614454	0.582175	0.642342	0.608353	0.62721	0.56745	0.63291	0.634852	0.594638	0.652132	0.612833	0.625898	0.609422	0.583247	0.5953	0.591168	0.59485	0.59629	0.635372	0.58336	0.596089	0.621383	0.606071	0.616533	0.623576	0.634273	0.5752	0.615471	0.638131	0.610622	0.617612	0.604221	0	0.596395	0.586109	0.625275	0.625327	0.622409	0.585581	0.619737	0.602225	0.600365	0.583515	0.599277	0.594633	0.617187	0.633589	0.611863	0.609877	0.607069	0.624715	0.59357	0.611622
