SampleID	gut_1	gut_2	gut_3	gut_4	gut_5	gut_6	gut_7	gut_8	gut_9	gut_10	gut_11	gut_12	gut_13	gut_14	gut_15	gut_16	gut_17	gut_18	gut_19	gut_20	gut_21	gut_22	gut_23	gut_24	gut_25	gut_26	gut_27	gut_28	gut_29	gut_30	gut_31	gut_32	gut_33	gut_34	gut_35	gut_36	gut_37	gut_38	gut_39	gut_40	gut_41	gut_42	gut_43	gut_44	gut_45	gut_46	gut_47	gut_48	gut_49	gut_50	gut_51	gut_52	gut_53	gut_54	gut_55	gut_56	gut_57	gut_58	gut_59	gut_60	gut_61	gut_62	gut_63	gut_64	gut_65	gut_66	gut_67	gut_68	gut_69	gut_70	gut_71	gut_72	gut_73	gut_74	gut_75	gut_76	gut_77	gut_78	gut_79	gut_80	gut_81	gut_82	gut_83	gut_84	gut_85	gut_86	gut_87	gut_88	gut_89	gut_90	gut_91	gut_92	gut_93	gut_94	gut_95	gut_96	gut_97	gut_98	gut_99	gut_100
gut_52	0.758435	0.742849	0.743452	0.752022	0.737528	0.741816	0.745897	0.768104	0.750702	0.755297	0.775303	0.743659	0.748224	0.724777	0.726387	0.720358	0.759831	0.759244	0.763068	0.756194	0.724443	0.754204	0.737996	0.738868	0.745117	0.745467	0.710072	0.747617	0.75292	0.7381	0.7449	0.739817	0.737301	0.734045	0.724861	0.73147	0.734095	0.740284	0.740248	0.72893	0.74658	0.724184	0.743996	0.737413	0.775575	0.766351	0.728917	0.712932	0.753166	0.770143	0.719064	0	0.758933	0.732894	0.740303	0.747852	0.738739	0.761835	0.729843	0.749596	0.736607	0.716179	0.735113	0.725803	0.740085	0.729158	0.755744	0.738838	0.733079	0.759942	0.753173	0.747665	0.72759	0.741236	0.74799	0.720898	0.78132	0.73929	0.728488	0.717268	0.732165	0.764808	0.752253	0.748903	0.725087	0.746368	0.757951	0.748407	0.719929	0.744098	0.745758	0.740571	0.703959	0.735611	0.749217	0.701216	0.735785	0.760024	0.750951	0.753318
gut_53	0.769754	0.709723	0.757344	0.763644	0.73691	0.75364	0.762645	0.768554	0.770127	0.779609	0.746631	0.736786	0.764526	0.773757	0.747638	0.765106	0.757328	0.755671	0.778972	0.727956	0.722743	0.717391	0.75623	0.76177	0.741945	0.76075	0.754198	0.717319	0.764254	0.741851	0.753517	0.75662	0.706102	0.774071	0.744505	0.775186	0.74805	0.748552	0.737821	0.736999	0.741222	0.754984	0.762754	0.737442	0.777386	0.732315	0.755367	0.726617	0.681735	0.740405	0.744338	0.758933	0	0.710229	0.769046	0.755569	0.720024	0.757623	0.757782	0.717581	0.759552	0.748586	0.72625	0.747944	0.749285	0.778373	0.76426	0.763213	0.727676	0.746812	0.740966	0.755212	0.726809	0.721287	0.741761	0.723434	0.747395	0.762986	0.744999	0.7217	0.736034	0.735204	0.729258	0.742028	0.748791	0.73248	0.762603	0.750103	0.702073	0.749011	0.728982	0.736859	0.745543	0.755431	0.76513	0.754403	0.72887	0.771347	0.747007	0.726868
gut_54	0.673706	0.737	0.738424	0.747753	0.753873	0.673563	0.727144	0.758451	0.700982	0.761934	0.739674	0.719689	0.739567	0.730929	0.738238	0.748518	0.705204	0.736978	0.711158	0.712782	0.704085	0.720483	0.727844	0.69342	0.716558	0.743933	0.740494	0.72205	0.70949	0.702491	0.716695	0.729236	0.711039	0.708077	0.73769	0.722078	0.697044	0.72796	0.751531	0.725948	0.743135	0.740315	0.738183	0.723397	0.750712	0.744248	0.7385	0.748103	0.715797	0.699462	0.703124	0.732894	0.710229	0	0.72988	0.735976	0.707942	0.71617	0.72635	0.718576	0.706465	0.692782	0.712658	0.717941	0.730916	0.728054	0.759365	0.739977	0.707982	0.734404	0.74403	0.743971	0.702461	0.69102	0.720809	0.728113	0.748118	0.699062	0.719752	0.696981	0.738913	0.728695	0.701191	0.74808	0.741037	0.706869	0.747101	0.714485	0.723775	0.774737	0.750269	0.729678	0.737368	0.68839	0.73229	0.702368	0.736725	0.750068	0.718711	0.700063
gut_55	0.731533	0.768412	0.752637	0.727812	0.769786	0.752767	0.710404	0.726483	0.728835	0.753889	0.746085	0.760457	0.751157	0.747434	0.755244	0.716992	0.734239	0.721145	0.754106	0.72641	0.713528	0.756871	0.744731	0.741321	0.770767	0.755072	0.741548	0.720561	0.735027	0.759399	0.728864	0.730167	0.738686	0.741074	0.73793	0.753805	0.716869	0.775302	0.772938	0.730828	0.745889	0.77264	0.762095	0.735735	0.761541	0.758593	0.750697	0.752619	0.761784	0.738518	0.751211	0.740303	0.769046	0.72988	0	0.744277	0.739752	0.769554	0.729537	0.749689	0.726554	0.752856	0.73799	0.757812	0.755913	0.747567	0.718871	0.722264	0.755658	0.737192	0.754618	0.738046	0.722423	0.758522	0.737162	0.729006	0.765418	0.724417	0.730503	0.736424	0.755939	0.726662	0.740009	0.762869	0.739199	0.747411	0.756316	0.696957	0.719143	0.741138	0.755203	0.736647	0.730514	0.748295	0.740131	0.733982	0.744023	0.739962	0.737475	0.715154
gut_56	0.76615	0.755759	0.7405	0.709323	0.770658	0.741299	0.772725	0.743861	0.737571	0.763331	0.762695	0.752068	0.774924	0.76273	0.744901	0.746156	0.750452	0.760114	0.770953	0.752729	0.725591	0.721056	0.739912	0.775657	0.744019	0.748315	0.729612	0.735682	0.71583	0.719781	0.746954	0.74342	0.756555	0.745162	0.75427	0.736539	0.74249	0.729562	0.726927	0.754532	0.76089	0.74466	0.751096	0.747756	0.685094	0.742926	0.763122	0.723039	0.754976	0.720551	0.696838	0.747852	0.755569	0.735976	0.744277	0	0.755999	0.761803	0.756647	0.741359	0.772719	0.755134	0.733995	0.737448	0.732903	0.756945	0.769497	0.767409	0.745767	0.783048	0.764622	0.746573	0.72576	0.725918	0.723334	0.752108	0.754605	0.770246	0.717705	0.722582	0.763166	0.740259	0.738903	0.749943	0.740319	0.751677	0.737804	0.722174	0.738814	0.727757	0.745345	0.735302	0.733333	0.727508	0.724285	0.736025	0.741206	0.749193	0.7265	0.785059
gut_57	0.73899	0.721953	0.767791	0.742387	0.706957	0.758669	0.74479	0.736533	0.745221	0.771415	0.763322	0.703677	0.726073	0.715077	0.72248	0.723709	0.736445	0.762951	0.72167	0.703548	0.718202	0.73507	0.739101	0.674284	0.720907	0.737708	0.725442	0.733149	0.751627	0.73601	0.744932	0.734072	0.722377	0.756272	0.745385	0.753283	0.722241	0.732112	0.747747	0.686315	0.761925	0.712621	0.701563	0.700337	0.754139	0.756899	0.72257	0.715429	0.723582	0.758368	0.691489	0.738739	0.720024	0.707942	0.739752	0.755999	0	0.754499	0.725793	0.726017	0.739545	0.723531	0.726182	0.727779	0.753824	0.718482	0.780534	0.737552	0.759202	0.763067	0.718181	0.760657	0.700522	0.71284	0.695828	0.693531	0.760647	0.732415	0.70209	0.717313	0.719708	0.727897	0.742652	0.694523	0.740413	0.739638	0.752827	0.728007	0.701652	0.749616	0.716503	0.732519	0.719984	0.752644	0.709046	0.711581	0.755834	0.734826	0.716137	0.741898
gut_58	0.73923	0.76118	0.749031	0.777202	0.752419	0.771078	0.762261	0.739845	0.717638	0.740834	0.774593	0.745741	0.769819	0.753734	0.762058	0.709398	0.73587	0.753917	0.743296	0.757611	0.72334	0.755684	0.768674	0.766106	0.742558	0.692971	0.748019	0.748262	0.736022	0.776032	0.749267	0.743743	0.723413	0.728236	0.741726	0.777469	0.728136	0.759579	0.744057	0.737662	0.760798	0.736949	0.762301	0.753185	0.759194	0.75003	0.748325	0.749669	0.746389	0.719961	0.742397	0.761835	0.757623	0.71617	0.769554	0.761803	0.754499	0	0.758847	0.748065	0.678111	0.747767	0.730914	0.728621	0.757709	0.735313	0.755815	0.748421	0.764958	0.738887	0.755456	0.744009	0.738042	0.702865	0.727393	0.756938	0.754635	0.740755	0.773651	0.75523	0.771515	0.733983	0.711985	0.773549	0.706189	0.710698	0.759407	0.73326	0.761812	0.760635	0.7871	0.733042	0.764416	0.71397	0.758242	0.763299	0.733273	0.771737	0.719692	0.772474
gut_59	0.744889	0.758276	0.750359	0.725802	0.748183	0.744752	0.730608	0.718658	0.762656	0.774538	0.751805	0.711131	0.764939	0.744043	0.696673	0.734	0.736408	0.757841	0.764163	0.739389	0.720062	0.760747	0.732397	0.741494	0.75375	0.742603	0.730443	0.730868	0.742926	0.759736	0.768369	0.753933	0.755382	0.741356	0.756072	0.691725	0.724938	0.75857	0.734865	0.724274	0.749653	0.760487	0.73799	0.737436	0.76206	0.745051	0.759711	0.733817	0.732467	0.724436	0.720751	0.729843	0.757782	0.72635	0.729537	0.756647	0.725793	0.758847	0	0.709007	0.752153	0.759297	0.747853	0.747348	0.738753	0.752303	0.720889	0.729967	0.75019	0.742086	0.762208	0.752953	0.720441	0.701966	0.729523	0.75949	0.759839	0.743932	0.761673	0.729142	0.731952	0.735487	0.750957	0.735325	0.743653	0.748726	0.773957	0.749724	0.723226	0.720554	0.714453	0.739687	0.760299	0.741275	0.744263	0.712719	0.741433	0.739048	0.735075	0.746257
gut_60	0.750129	0.739559	0.722735	0.756904	0.721396	0.754888	0.747908	0.754048	0.725893	0.746926	0.750969	0.738778	0.736086	0.750569	0.68531	0.727424	0.7229	0.736745	0.733598	0.726255	0.734005	0.761066	0.72739	0.744486	0.736518	0.738832	0.736656	0.726391	0.725116	0.734469	0.786381	0.698151	0.719481	0.727869	0.733965	0.74241	0.713168	0.740086	0.762632	0.72597	0.750709	0.725005	0.698967	0.73499	0.762156	0.742596	0.726461	0.748321	0.74051	0.695671	0.73389	0.749596	0.717581	0.718576	0.749689	0.741359	0.726017	0.748065	0.709007	0	0.765812	0.729167	0.730664	0.7456	0.745688	0.751347	0.743534	0.760999	0.70947	0.775069	0.752749	0.721984	0.761686	0.711786	0.758749	0.712541	0.73775	0.745271	0.720696	0.734427	0.75337	0.737506	0.709328	0.73573	0.709085	0.747555	0.766615	0.727471	0.724016	0.752348	0.732335	0.709215	0.706306	0.736038	0.746169	0.679909	0.73908	0.767073	0.728903	0.749617
gut_61	0.726273	0.774659	0.735053	0.766284	0.746708	0.744296	0.718125	0.742183	0.738613	0.739237	0.746641	0.761502	0.742966	0.748394	0.738559	0.749994	0.714273	0.744554	0.765879	0.758441	0.733506	0.750924	0.757617	0.742689	0.741811	0.747793	0.711122	0.741411	0.743132	0.746764	0.765873	0.731416	0.708449	0.758696	0.729831	0.735643	0.724245	0.748462	0.770296	0.752102	0.753677	0.74136	0.744789	0.737398	0.754149	0.760323	0.764931	0.737671	0.750409	0.73787	0.739	0.736607	0.759552	0.706465	0.726554	0.772719	0.739545	0.678111	0.752153	0.765812	0	0.728228	0.75715	0.745536	0.713018	0.733164	0.754679	0.752029	0.723305	0.703863	0.752249	0.755021	0.707865	0.745986	0.74966	0.720376	0.750541	0.748394	0.764882	0.755244	0.771983	0.723655	0.754435	0.753524	0.716906	0.736938	0.7452	0.74596	0.725413	0.765275	0.780508	0.775427	0.732445	0.722873	0.727144	0.723728	0.764149	0.759857	0.739828	0.746838
gut_62	0.75013	0.733943	0.748137	0.750013	0.733306	0.729803	0.764176	0.730464	0.718071	0.750252	0.747454	0.727084	0.741832	0.702058	0.693562	0.7259	0.711652	0.758628	0.749232	0.710859	0.72234	0.731239	0.727134	0.694613	0.729611	0.719077	0.742508	0.714713	0.755716	0.740356	0.698864	0.74563	0.748805	0.741492	0.762733	0.76137	0.710286	0.729577	0.730106	0.733767	0.723414	0.734235	0.697013	0.75404	0.758366	0.747208	0.753509	0.720897	0.729529	0.756719	0.725378	0.716179	0.748586	0.692782	0.752856	0.755134	0.723531	0.747767	0.759297	0.729167	0.728228	0	0.699451	0.701823	0.760742	0.755916	0.707445	0.749677	0.746723	0.759403	0.702133	0.74437	0.734263	0.74671	0.721673	0.737917	0.736507	0.72345	0.745915	0.726543	0.731582	0.747801	0.730177	0.71371	0.718303	0.729321	0.753718	0.684471	0.729295	0.739186	0.73052	0.723098	0.738042	0.743811	0.747593	0.739862	0.740056	0.759808	0.71396	0.716497
gut_63	0.749047	0.714041	0.760343	0.740845	0.737765	0.746819	0.752951	0.673795	0.712164	0.728603	0.748348	0.724826	0.709872	0.786952	0.728744	0.728123	0.775641	0.754274	0.763753	0.709255	0.714023	0.734984	0.75717	0.721134	0.72911	0.744987	0.744616	0.721173	0.711628	0.757175	0.735077	0.733873	0.732579	0.715534	0.751289	0.732716	0.664349	0.711697	0.743046	0.727419	0.713897	0.75527	0.75038	0.751789	0.718448	0.734134	0.728177	0.694156	0.717592	0.73764	0.710138	0.735113	0.72625	0.712658	0.73799	0.733995	0.726182	0.730914	0.747853	0.730664	0.75715	0.699451	0	0.726925	0.742589	0.718614	0.728056	0.751667	0.743013	0.747254	0.719142	0.737635	0.70875	0.703134	0.727211	0.735974	0.755116	0.734469	0.743344	0.718144	0.747763	0.726697	0.730692	0.721227	0.719692	0.705382	0.745009	0.72053	0.716434	0.746627	0.72389	0.709624	0.731725	0.7402	0.766181	0.711049	0.73141	0.717497	0.732696	0.742233
gut_64	0.757604	0.751833	0.724095	0.734815	0.735971	0.742327	0.718717	0.727427	0.739191	0.77775	0.736863	0.72015	0.75224	0.711109	0.721103	0.694581	0.741071	0.754593	0.681892	0.718045	0.734408	0.747314	0.741102	0.707786	0.691262	0.739556	0.693469	0.723343	0.757286	0.715854	0.708323	0.740633	0.715882	0.715967	0.75324	0.753521	0.705217	0.733576	0.727489	0.71861	0.730186	0.727547	0.725429	0.74415	0.748708	0.769626	0.729204	0.760354	0.722095	0.733961	0.733819	0.725803	0.747944	0.717941	0.757812	0.737448	0.727779	0.728621	0.747348	0.7456	0.745536	0.701823	0.726925	0	0.739642	0.717137	0.763255	0.727833	0.742722	0.766032	0.7702	0.731023	0.743693	0.705537	0.713068	0.754913	0.788351	0.752074	0.74292	0.700894	0.750888	0.752543	0.708241	0.71438	0.740039	0.741858	0.730303	0.73063	0.743324	0.755577	0.760988	0.705829	0.724115	0.721674	0.75241	0.70945	0.722397	0.720374	0.724877	0.716442
gut_65	0.723277	0.741573	0.719536	0.778529	0.747704	0.753291	0.750792	0.718515	0.746838	0.711578	0.753025	0.73298	0.765	0.737137	0.756338	0.729912	0.751067	0.764433	0.76593	0.74475	0.688078	0.743487	0.746473	0.747804	0.737266	0.735361	0.718438	0.752008	0.714957	0.745074	0.755469	0.721591	0.730321	0.743441	0.745656	0.744323	0.734388	0.760136	0.76848	0.75045	0.715195	0.764131	0.76107	0.733317	0.74891	0.734218	0.74122	0.737552	0.766025	0.738497	0.723281	0.740085	0.749285	0.730916	0.755913	0.732903	0.753824	0.757709	0.738753	0.745688	0.713018	0.760742	0.742589	0.739642	0	0.752986	0.754461	0.732069	0.728217	0.739834	0.743537	0.722857	0.718467	0.712257	0.723557	0.730162	0.750772	0.727426	0.725398	0.741238	0.741676	0.725186	0.739604	0.738838	0.710312	0.765845	0.767022	0.738823	0.744134	0.760238	0.768823	0.721529	0.738195	0.725212	0.743831	0.730869	0.751586	0.734055	0.724164	0.756397
gut_66	0.755938	0.747971	0.763305	0.740056	0.761269	0.746504	0.742755	0.748922	0.712776	0.760809	0.722264	0.692146	0.760997	0.699708	0.725797	0.759233	0.740441	0.742558	0.735443	0.719804	0.742114	0.74154	0.743497	0.719817	0.717503	0.74081	0.732081	0.718147	0.72267	0.722593	0.751115	0.726799	0.728612	0.716036	0.74577	0.734129	0.740435	0.748066	0.716451	0.748424	0.711163	0.722587	0.750261	0.750947	0.758412	0.744685	0.724779	0.715914	0.725917	0.758707	0.738021	0.729158	0.778373	0.728054	0.747567	0.756945	0.718482	0.735313	0.752303	0.751347	0.733164	0.755916	0.718614	0.717137	0.752986	0	0.748653	0.734084	0.735073	0.748716	0.740299	0.753882	0.749273	0.720881	0.711644	0.723727	0.715344	0.761867	0.747769	0.69909	0.746922	0.741967	0.712336	0.759424	0.712726	0.732676	0.752436	0.733171	0.732003	0.751518	0.745661	0.731656	0.756405	0.729695	0.744186	0.743954	0.726846	0.729872	0.731743	0.764009
gut_67	0.761763	0.77819	0.777479	0.767611	0.740996	0.782129	0.72448	0.725214	0.730797	0.753504	0.734882	0.739208	0.784598	0.754954	0.707837	0.713493	0.708051	0.746855	0.768809	0.764069	0.73238	0.746581	0.743188	0.741729	0.72325	0.741561	0.75718	0.717176	0.744826	0.796587	0.728526	0.715586	0.768309	0.736063	0.780984	0.753188	0.738901	0.742962	0.74942	0.763384	0.726887	0.741908	0.771883	0.744267	0.766904	0.754163	0.744945	0.741034	0.749576	0.734851	0.774473	0.755744	0.76426	0.759365	0.718871	0.769497	0.780534	0.755815	0.720889	0.743534	0.754679	0.707445	0.728056	0.763255	0.754461	0.748653	0	0.740916	0.727	0.709968	0.751521	0.764329	0.750185	0.765629	0.759699	0.754875	0.736514	0.750773	0.743855	0.742707	0.74845	0.758779	0.740542	0.767841	0.698156	0.736342	0.776856	0.756994	0.74322	0.729102	0.739943	0.742126	0.735062	0.723192	0.770171	0.723172	0.749673	0.770454	0.761349	0.720569
gut_68	0.734536	0.764383	0.75677	0.768375	0.751597	0.741565	0.739303	0.750833	0.735262	0.732283	0.770674	0.749592	0.749217	0.773554	0.73918	0.745838	0.748322	0.765534	0.684152	0.726987	0.738616	0.750144	0.739107	0.728388	0.751341	0.736222	0.752438	0.761746	0.772095	0.767192	0.72268	0.737607	0.729638	0.74611	0.768189	0.732038	0.736656	0.766711	0.736909	0.737055	0.73353	0.758199	0.727821	0.745959	0.735004	0.783204	0.739894	0.723639	0.765975	0.720647	0.755204	0.738838	0.763213	0.739977	0.722264	0.767409	0.737552	0.748421	0.729967	0.760999	0.752029	0.749677	0.751667	0.727833	0.732069	0.734084	0.740916	0	0.740947	0.734092	0.726123	0.717702	0.719518	0.747964	0.730769	0.719444	0.738964	0.752307	0.735512	0.724631	0.740412	0.761332	0.721981	0.73121	0.725701	0.745049	0.727202	0.73693	0.738512	0.715075	0.777214	0.715528	0.742915	0.752165	0.768561	0.732194	0.742384	0.749493	0.733499	0.738805
gut_69	0.731738	0.75919	0.741461	0.75112	0.730627	0.733632	0.75056	0.731512	0.719049	0.738306	0.729606	0.750519	0.762496	0.750101	0.714351	0.74574	0.701257	0.748842	0.750422	0.718515	0.722458	0.732775	0.762241	0.730657	0.731516	0.74432	0.737038	0.738936	0.730962	0.745951	0.761615	0.729579	0.757686	0.743746	0.768265	0.75855	0.732997	0.7571	0.752866	0.765301	0.746969	0.734049	0.736785	0.727325	0.78517	0.740902	0.734812	0.740975	0.729627	0.731154	0.744956	0.733079	0.727676	0.707982	0.755658	0.745767	0.759202	0.764958	0.75019	0.70947	0.723305	0.746723	0.743013	0.742722	0.728217	0.735073	0.727	0.740947	0	0.72004	0.748916	0.768133	0.751998	0.744751	0.731925	0.764509	0.750728	0.753943	0.734943	0.7631	0.76607	0.7463	0.726333	0.750118	0.720942	0.755473	0.730824	0.727934	0.724003	0.761411	0.768043	0.747806	0.744938	0.74763	0.757993	0.745961	0.758328	0.7316	0.757121	0.742594
gut_70	0.750073	0.764839	0.728817	0.785972	0.745207	0.746603	0.701267	0.75217	0.741624	0.749048	0.751695	0.730426	0.768978	0.736247	0.722061	0.716022	0.73714	0.747272	0.75042	0.730456	0.742613	0.725922	0.750294	0.736925	0.745198	0.748544	0.73723	0.742189	0.754208	0.780766	0.736432	0.748116	0.728926	0.739835	0.760449	0.717221	0.73138	0.773237	0.765976	0.722385	0.748404	0.749864	0.725534	0.768884	0.757578	0.742357	0.771719	0.75784	0.757473	0.733677	0.733129	0.759942	0.746812	0.734404	0.737192	0.783048	0.763067	0.738887	0.742086	0.775069	0.703863	0.759403	0.747254	0.766032	0.739834	0.748716	0.709968	0.734092	0.72004	0	0.725171	0.744112	0.730719	0.729287	0.756222	0.745357	0.737171	0.738494	0.744149	0.718076	0.754631	0.741985	0.778443	0.768536	0.764458	0.696428	0.744778	0.734455	0.724372	0.756694	0.759204	0.762252	0.743519	0.744645	0.746365	0.724581	0.74098	0.747559	0.713903	0.712947
gut_71	0.74143	0.716861	0.754476	0.737141	0.727772	0.761931	0.734422	0.754261	0.732025	0.73467	0.73518	0.744467	0.737245	0.729726	0.735785	0.73476	0.766916	0.784341	0.774242	0.734189	0.703266	0.727173	0.764729	0.72923	0.75118	0.752199	0.734879	0.743188	0.754333	0.753185	0.743244	0.721698	0.732049	0.737103	0.76934	0.770522	0.708773	0.724932	0.729156	0.735223	0.726837	0.720534	0.752416	0.762143	0.772878	0.748236	0.731792	0.741525	0.758294	0.710441	0.695392	0.753173	0.740966	0.74403	0.754618	0.764622	0.718181	0.755456	0.762208	0.752749	0.752249	0.702133	0.719142	0.7702	0.743537	0.740299	0.751521	0.726123	0.748916	0.725171	0	0.733596	0.733697	0.741261	0.761217	0.732872	0.722091	0.729089	0.747952	0.71898	0.741279	0.742034	0.751659	0.721945	0.7734	0.70315	0.744599	0.724498	0.732531	0.730352	0.739691	0.7524	0.760958	0.749824	0.729763	0.742298	0.740659	0.742868	0.721281	0.734207
gut_72	0.731873	0.74541	0.77387	0.757691	0.767503	0.774392	0.759508	0.741164	0.717071	0.764642	0.75935	0.754769	0.742748	0.739019	0.764449	0.732911	0.731477	0.744257	0.740585	0.759195	0.729815	0.766197	0.727325	0.741226	0.764598	0.748259	0.732079	0.739015	0.746412	0.74409	0.711964	0.714928	0.713979	0.760392	0.763139	0.727639	0.729896	0.772626	0.700313	0.743461	0.747109	0.711589	0.722521	0.753673	0.754129	0.729694	0.757855	0.727114	0.725157	0.714895	0.720406	0.747665	0.755212	0.743971	0.738046	0.746573	0.760657	0.744009	0.752953	0.721984	0.755021	0.74437	0.737635	0.731023	0.722857	0.753882	0.764329	0.717702	0.768133	0.744112	0.733596	0	0.734024	0.75718	0.720098	0.756753	0.76973	0.745418	0.752296	0.735531	0.74789	0.773455	0.764002	0.745844	0.757562	0.754964	0.769701	0.744769	0.716738	0.747617	0.769626	0.742632	0.744077	0.760957	0.762936	0.719633	0.746362	0.763577	0.74703	0.766644
gut_73	0.711204	0.739432	0.757077	0.737432	0.754856	0.732049	0.739723	0.750788	0.743105	0.747597	0.722744	0.732715	0.744099	0.752638	0.769313	0.722722	0.751779	0.748059	0.748903	0.724843	0.756757	0.754169	0.731369	0.725941	0.737123	0.724838	0.726646	0.714256	0.73217	0.74338	0.732202	0.709848	0.72775	0.726909	0.729924	0.676826	0.711139	0.741237	0.71429	0.703353	0.716186	0.745853	0.71691	0.739164	0.748796	0.724646	0.743048	0.711501	0.722823	0.701453	0.711088	0.72759	0.726809	0.702461	0.722423	0.72576	0.700522	0.738042	0.720441	0.761686	0.707865	0.734263	0.70875	0.743693	0.718467	0.749273	0.750185	0.719518	0.751998	0.730719	0.733697	0.734024	0	0.699728	0.751499	0.717139	0.734656	0.737277	0.716092	0.735715	0.721914	0.729296	0.699089	0.738109	0.725366	0.735767	0.753446	0.731969	0.691229	0.746799	0.722584	0.740538	0.737986	0.736733	0.721353	0.74451	0.751143	0.729344	0.699493	0.724445
gut_74	0.740281	0.729683	0.74211	0.743676	0.740303	0.741397	0.730517	0.727082	0.734491	0.756108	0.723364	0.704058	0.774424	0.717853	0.715727	0.730035	0.742665	0.754806	0.737322	0.72031	0.720426	0.708926	0.734359	0.722966	0.740675	0.723694	0.741545	0.724723	0.732288	0.745466	0.728879	0.701245	0.737985	0.75796	0.729488	0.757091	0.72619	0.727987	0.746509	0.698544	0.738968	0.734091	0.733099	0.756638	0.754728	0.71866	0.71996	0.732961	0.719415	0.728361	0.70641	0.741236	0.721287	0.69102	0.758522	0.725918	0.71284	0.702865	0.701966	0.711786	0.745986	0.74671	0.703134	0.705537	0.712257	0.720881	0.765629	0.747964	0.744751	0.729287	0.741261	0.75718	0.699728	0	0.726427	0.705539	0.750256	0.7288	0.71343	0.696019	0.717407	0.724404	0.701506	0.730677	0.732668	0.734614	0.750621	0.719463	0.738148	0.738517	0.753995	0.726927	0.722167	0.728412	0.733064	0.699385	0.750202	0.711733	0.703901	0.74989
gut_75	0.720501	0.742441	0.755711	0.743907	0.753876	0.717805	0.747333	0.72397	0.724386	0.77112	0.740726	0.741889	0.754988	0.728693	0.72558	0.738665	0.726637	0.75037	0.732402	0.714289	0.70658	0.717628	0.728415	0.700373	0.734552	0.722503	0.735841	0.735438	0.745756	0.744556	0.731837	0.738546	0.735816	0.733667	0.767118	0.720176	0.703672	0.759149	0.692588	0.767364	0.742229	0.72796	0.73663	0.735334	0.749528	0.735908	0.728387	0.700842	0.725052	0.748448	0.745662	0.74799	0.741761	0.720809	0.737162	0.723334	0.695828	0.727393	0.729523	0.758749	0.74966	0.721673	0.727211	0.713068	0.723557	0.711644	0.759699	0.730769	0.731925	0.756222	0.761217	0.720098	0.751499	0.726427	0	0.724827	0.743366	0.72261	0.732978	0.707761	0.765626	0.732497	0.724722	0.734337	0.729708	0.731902	0.73215	0.726812	0.736969	0.769056	0.772546	0.693797	0.754759	0.716646	0.719363	0.723798	0.724652	0.749712	0.723302	0.756254
gut_76	0.736627	0.743631	0.740354	0.739697	0.702882	0.708262	0.748185	0.742157	0.726587	0.765498	0.742234	0.736008	0.744308	0.704673	0.701537	0.729508	0.717381	0.740601	0.768967	0.723867	0.745072	0.706958	0.735994	0.702516	0.736693	0.740796	0.707388	0.722733	0.726532	0.735924	0.768401	0.723496	0.678041	0.770613	0.748771	0.728526	0.721501	0.748175	0.754193	0.745325	0.763491	0.720199	0.73335	0.75695	0.743158	0.760872	0.742979	0.69361	0.755446	0.709685	0.732919	0.720898	0.723434	0.728113	0.729006	0.752108	0.693531	0.756938	0.75949	0.712541	0.720376	0.737917	0.735974	0.754913	0.730162	0.723727	0.754875	0.719444	0.764509	0.745357	0.732872	0.756753	0.717139	0.705539	0.724827	0	0.764777	0.708283	0.733784	0.729838	0.732964	0.749836	0.735043	0.737591	0.717574	0.754445	0.736006	0.734696	0.754671	0.761512	0.73316	0.735164	0.663166	0.723534	0.734228	0.722146	0.717227	0.726084	0.735484	0.738479
gut_77	0.740349	0.762588	0.754477	0.766207	0.716619	0.772475	0.731274	0.758452	0.748339	0.757096	0.723655	0.723108	0.720489	0.748749	0.7577	0.741061	0.765082	0.747517	0.729611	0.731592	0.74983	0.762303	0.724489	0.738111	0.738401	0.743201	0.749266	0.725448	0.728146	0.756754	0.753772	0.716641	0.746656	0.770158	0.736919	0.718631	0.736217	0.743744	0.776307	0.762876	0.690923	0.732479	0.733343	0.757753	0.750934	0.696042	0.752576	0.740093	0.738508	0.734942	0.739176	0.78132	0.747395	0.748118	0.765418	0.754605	0.760647	0.754635	0.759839	0.73775	0.750541	0.736507	0.755116	0.788351	0.750772	0.715344	0.736514	0.738964	0.750728	0.737171	0.722091	0.76973	0.734656	0.750256	0.743366	0.764777	0	0.741818	0.744511	0.728197	0.754325	0.737565	0.750441	0.774755	0.760105	0.740759	0.733405	0.750642	0.701027	0.753752	0.777538	0.727512	0.726824	0.751681	0.739596	0.737787	0.720303	0.728289	0.741058	0.743534
