SampleID	oral_1	oral_2	oral_3	oral_4	oral_5	oral_6	oral_7	oral_8	oral_9	oral_10	oral_11	oral_12	oral_13	oral_14	oral_15	oral_16	oral_17	oral_18	oral_19	oral_20	oral_21	oral_22	oral_23	oral_24	oral_25	oral_26	oral_27	oral_28	oral_29	oral_30	oral_31	oral_32	oral_33	oral_34	oral_35	oral_36	oral_37	oral_38	oral_39	oral_40	oral_41	oral_42	oral_43	oral_44	oral_45	oral_46	oral_47	oral_48	oral_49	oral_50	oral_51	oral_52	oral_53	oral_54	oral_55	oral_56	oral_57	oral_58	oral_59	oral_60	oral_61	oral_62	oral_63	oral_64	oral_65	oral_66	oral_67	oral_68	oral_69	oral_70	oral_71	oral_72	oral_73	oral_74	oral_75	oral_76	oral_77	oral_78	oral_79	oral_80	oral_81	oral_82	oral_83	oral_84	oral_85	oral_86	oral_87	oral_88	oral_89	oral_90	oral_91	oral_92	oral_93	oral_94	oral_95	oral_96	oral_97	oral_98	oral_99	oral_100
oral_52	0.712716	0.669507	0.702169	0.706952	0.734617	0.693408	0.691973	0.688444	0.692246	0.664058	0.677916	0.672077	0.707273	0.696859	0.673591	0.715287	0.701177	0.738404	0.673602	0.673777	0.723119	0.699257	0.651467	0.688008	0.706455	0.693466	0.708722	0.674932	0.684785	0.679635	0.709239	0.730554	0.669157	0.685439	0.697279	0.702769	0.693834	0.691851	0.680707	0.702922	0.699152	0.648464	0.703317	0.675921	0.70004	0.70929	0.69421	0.692467	0.684027	0.696191	0.651211	0	0.693419	0.668561	0.694854	0.671992	0.70101	0.683054	0.717299	0.673207	0.677443	0.685975	0.693425	0.685497	0.656744	0.719521	0.709544	0.723044	0.649749	0.718116	0.691646	0.707027	0.718532	0.685931	0.701766	0.730079	0.675234	0.653816	0.719327	0.67443	0.713215	0.695446	0.673941	0.695467	0.706419	0.710475	0.703179	0.654216	0.675374	0.666032	0.699806	0.689569	0.671564	0.714497	0.684453	0.65837	0.69577	0.664091	0.669079	0.703715
oral_53	0.672509	0.678922	0.730354	0.699841	0.716494	0.667365	0.704698	0.672916	0.699428	0.672462	0.711829	0.705716	0.693466	0.709797	0.709878	0.713227	0.673147	0.685893	0.685025	0.698689	0.710323	0.696732	0.696295	0.692621	0.699275	0.701604	0.665017	0.714052	0.694587	0.722587	0.681204	0.697414	0.679852	0.696469	0.693588	0.704679	0.706234	0.701415	0.658351	0.675629	0.695213	0.676051	0.683747	0.682368	0.722799	0.711642	0.672265	0.674384	0.712287	0.687243	0.683341	0.693419	0	0.709156	0.721116	0.706837	0.705281	0.700753	0.657254	0.679191	0.665279	0.700173	0.666534	0.672444	0.692749	0.714789	0.72138	0.69568	0.715135	0.723413	0.699615	0.664278	0.678876	0.664768	0.683662	0.727307	0.686193	0.708914	0.706925	0.699114	0.709468	0.699434	0.652371	0.701411	0.707811	0.710887	0.689964	0.705563	0.708649	0.687771	0.71207	0.694359	0.699882	0.698342	0.699648	0.701695	0.705691	0.681405	0.704124	0.675145
oral_54	0.722512	0.674589	0.707333	0.704324	0.743874	0.733185	0.711472	0.724123	0.715239	0.70751	0.692426	0.707218	0.703973	0.707162	0.692953	0.711644	0.730152	0.704899	0.721177	0.73486	0.72292	0.718154	0.707685	0.694778	0.712038	0.688447	0.720787	0.7232	0.7339	0.715338	0.726889	0.731923	0.715346	0.735464	0.69885	0.720256	0.707625	0.721867	0.696968	0.723277	0.73725	0.704796	0.71289	0.692093	0.715498	0.713243	0.693755	0.71942	0.681266	0.701778	0.682234	0.668561	0.709156	0	0.692295	0.692593	0.725942	0.735318	0.704956	0.726676	0.696114	0.70851	0.684519	0.700748	0.685427	0.723368	0.723725	0.71165	0.708486	0.697723	0.696	0.708259	0.694928	0.706934	0.702349	0.702776	0.732844	0.670741	0.730188	0.71001	0.705416	0.736386	0.70661	0.729274	0.741458	0.720304	0.717312	0.699624	0.710754	0.727062	0.71315	0.719471	0.687413	0.717139	0.696649	0.680491	0.723598	0.713033	0.706595	0.711251
oral_55	0.702023	0.715727	0.70327	0.732579	0.726444	0.690539	0.725252	0.698878	0.734219	0.709193	0.709873	0.706048	0.724606	0.702074	0.717347	0.716657	0.73074	0.736346	0.706624	0.743421	0.738513	0.693431	0.693778	0.732564	0.722897	0.685092	0.711448	0.697135	0.693146	0.722474	0.678761	0.732211	0.721303	0.724631	0.718046	0.700949	0.694378	0.718866	0.720467	0.719224	0.739796	0.719872	0.717629	0.710122	0.718494	0.695712	0.712378	0.719382	0.699746	0.724609	0.729137	0.694854	0.721116	0.692295	0	0.704363	0.732733	0.731391	0.701564	0.704831	0.704741	0.735834	0.687514	0.73901	0.698217	0.709527	0.720221	0.702768	0.701824	0.722738	0.716852	0.734268	0.715471	0.725128	0.729617	0.739838	0.682918	0.703891	0.73314	0.682276	0.639404	0.717824	0.698716	0.727556	0.710791	0.717193	0.732536	0.707093	0.694677	0.737634	0.724507	0.736656	0.735764	0.740818	0.705409	0.712008	0.74653	0.65768	0.715137	0.710923
oral_56	0.714749	0.698576	0.723734	0.724753	0.720899	0.703518	0.700145	0.704117	0.728099	0.699452	0.681567	0.714231	0.697483	0.714337	0.68789	0.723287	0.707223	0.752005	0.696525	0.717663	0.716145	0.753746	0.71283	0.71576	0.709808	0.719728	0.71771	0.682166	0.717364	0.71287	0.732843	0.694209	0.713373	0.736078	0.677136	0.716873	0.721311	0.724296	0.680818	0.71227	0.73131	0.702901	0.713933	0.677902	0.722199	0.746075	0.711555	0.713903	0.732368	0.733094	0.696409	0.671992	0.706837	0.692593	0.704363	0	0.723539	0.714473	0.673299	0.695765	0.702633	0.70343	0.684254	0.711601	0.722949	0.716949	0.725423	0.746285	0.704365	0.730779	0.684844	0.714304	0.704983	0.705103	0.721502	0.728071	0.705591	0.679302	0.742459	0.715621	0.721091	0.721503	0.689521	0.708021	0.68755	0.721682	0.701105	0.704085	0.720559	0.696936	0.710175	0.700155	0.713351	0.704474	0.693951	0.712247	0.738079	0.689111	0.742685	0.695909
oral_57	0.728191	0.669305	0.734526	0.719149	0.72486	0.693063	0.71056	0.715304	0.692302	0.719508	0.708718	0.715795	0.714281	0.706269	0.705393	0.700645	0.698186	0.72213	0.729487	0.747234	0.726795	0.709799	0.717415	0.712964	0.684968	0.68372	0.71315	0.710274	0.687422	0.696213	0.707303	0.719719	0.724996	0.706896	0.668745	0.723825	0.70626	0.697404	0.693042	0.724144	0.719282	0.715904	0.701491	0.699318	0.713806	0.762465	0.739162	0.697961	0.716877	0.679558	0.708919	0.70101	0.705281	0.725942	0.732733	0.723539	0	0.699207	0.692594	0.729707	0.693658	0.666052	0.669676	0.6911	0.719537	0.730162	0.704664	0.753015	0.753159	0.690004	0.704888	0.677557	0.700358	0.696981	0.686126	0.726715	0.715392	0.705966	0.738263	0.727193	0.725323	0.717149	0.6938	0.714086	0.733351	0.700205	0.706813	0.684657	0.687858	0.725769	0.722318	0.70505	0.721643	0.687675	0.699593	0.694179	0.707599	0.70865	0.704261	0.727668
oral_58	0.741086	0.668311	0.721348	0.724636	0.736735	0.706139	0.683933	0.700656	0.701211	0.701122	0.703694	0.712447	0.712801	0.701656	0.720149	0.706642	0.71671	0.741281	0.711538	0.70187	0.707303	0.731737	0.715695	0.69037	0.71665	0.728059	0.706727	0.702354	0.713241	0.722083	0.709624	0.73948	0.720254	0.710367	0.717923	0.69722	0.710756	0.700103	0.717358	0.724535	0.707991	0.692908	0.743802	0.704038	0.738901	0.741241	0.701474	0.711581	0.699709	0.696906	0.714659	0.683054	0.700753	0.735318	0.731391	0.714473	0.699207	0	0.721555	0.711097	0.703818	0.740814	0.71424	0.719459	0.72581	0.708179	0.731008	0.72969	0.730346	0.721081	0.6906	0.70007	0.743389	0.704307	0.702016	0.746992	0.70665	0.699415	0.693797	0.72383	0.728382	0.728345	0.705245	0.686071	0.737862	0.711965	0.715638	0.724329	0.712138	0.726236	0.727624	0.709681	0.723018	0.689483	0.717095	0.66076	0.719901	0.714784	0.735194	0.687606
oral_59	0.70832	0.692754	0.694724	0.713037	0.689646	0.683304	0.693587	0.69185	0.688497	0.67901	0.674751	0.698037	0.693369	0.689203	0.674036	0.715951	0.681714	0.702769	0.667586	0.707195	0.730044	0.720685	0.700038	0.676624	0.706565	0.692315	0.681867	0.697727	0.698641	0.704462	0.70324	0.677932	0.7001	0.713448	0.693565	0.684912	0.717103	0.704797	0.691435	0.722208	0.68184	0.689101	0.735368	0.723823	0.713499	0.722647	0.706783	0.71664	0.684346	0.677009	0.675659	0.717299	0.657254	0.704956	0.701564	0.673299	0.692594	0.721555	0	0.685522	0.685509	0.696285	0.682929	0.701715	0.705355	0.709821	0.710998	0.714187	0.680948	0.685547	0.679884	0.669121	0.694489	0.702342	0.695338	0.7351	0.709342	0.688097	0.695549	0.691361	0.725165	0.710731	0.690463	0.709504	0.683876	0.686324	0.710858	0.703962	0.708494	0.724954	0.709483	0.724559	0.700723	0.722595	0.731916	0.703692	0.705689	0.696841	0.727689	0.697879
oral_60	0.697097	0.69669	0.717703	0.728841	0.710056	0.702839	0.696476	0.706761	0.694952	0.714071	0.67582	0.681311	0.678545	0.695928	0.669478	0.671864	0.693533	0.738248	0.688197	0.68567	0.693286	0.710639	0.671528	0.703559	0.678863	0.6857	0.689618	0.687962	0.622502	0.698509	0.693904	0.706876	0.668059	0.684909	0.724261	0.720922	0.70077	0.710389	0.690447	0.694044	0.743003	0.696045	0.724686	0.691996	0.70705	0.710278	0.691121	0.680952	0.696039	0.690176	0.671799	0.673207	0.679191	0.726676	0.704831	0.695765	0.729707	0.711097	0.685522	0	0.675006	0.684653	0.692136	0.703273	0.708628	0.704801	0.673016	0.722244	0.68826	0.734645	0.711981	0.700117	0.725637	0.693778	0.692147	0.722942	0.710006	0.695017	0.709929	0.709075	0.689333	0.698388	0.66672	0.709212	0.745656	0.694311	0.682324	0.671835	0.710861	0.703422	0.713953	0.706087	0.715643	0.705487	0.709737	0.699087	0.71207	0.696577	0.690915	0.666455
oral_61	0.704742	0.691451	0.702294	0.704496	0.724177	0.705964	0.668334	0.686181	0.696838	0.703715	0.687124	0.727658	0.707505	0.694835	0.694926	0.699255	0.719272	0.728734	0.703836	0.678822	0.69721	0.718763	0.702823	0.705207	0.674596	0.678816	0.703619	0.692856	0.71085	0.695445	0.696903	0.716078	0.692688	0.717526	0.656352	0.68658	0.705387	0.693799	0.683984	0.735735	0.701559	0.68281	0.70353	0.696609	0.687645	0.708211	0.670557	0.687843	0.705266	0.695144	0.675509	0.677443	0.665279	0.696114	0.704741	0.702633	0.693658	0.703818	0.685509	0.675006	0	0.705162	0.673811	0.682861	0.701972	0.718373	0.683068	0.692811	0.668306	0.712037	0.659007	0.691869	0.718361	0.695145	0.69985	0.745539	0.711058	0.669711	0.7258	0.696613	0.718604	0.684563	0.681522	0.695833	0.738449	0.718113	0.705205	0.692823	0.706151	0.690393	0.701045	0.725538	0.710371	0.697349	0.699889	0.701349	0.724496	0.677423	0.684867	0.701015
oral_62	0.708946	0.687001	0.725373	0.729867	0.710318	0.697752	0.682085	0.712648	0.685149	0.722039	0.694356	0.712569	0.697687	0.671596	0.718551	0.709894	0.690852	0.724225	0.700396	0.716346	0.71731	0.692967	0.719162	0.687401	0.717377	0.704546	0.721646	0.714274	0.686735	0.725526	0.709501	0.706262	0.718422	0.689625	0.730874	0.719745	0.750145	0.69013	0.692936	0.717807	0.693474	0.723794	0.734645	0.696965	0.687839	0.733	0.687024	0.708704	0.711302	0.723175	0.699821	0.685975	0.700173	0.70851	0.735834	0.70343	0.666052	0.740814	0.696285	0.684653	0.705162	0	0.697746	0.703521	0.702238	0.727137	0.737999	0.732211	0.722479	0.72004	0.701694	0.730529	0.717404	0.697135	0.686831	0.714096	0.694121	0.707288	0.690635	0.696043	0.716125	0.708588	0.722446	0.698113	0.727926	0.708466	0.703101	0.692395	0.694783	0.713083	0.716543	0.712445	0.726417	0.699484	0.703003	0.726178	0.688967	0.718068	0.715045	0.699182
oral_63	0.685174	0.698603	0.682316	0.694755	0.707731	0.684436	0.725833	0.710063	0.690676	0.709391	0.701521	0.714444	0.647962	0.678728	0.676602	0.686896	0.675072	0.711981	0.711836	0.697181	0.718007	0.713279	0.703548	0.685446	0.717295	0.691243	0.693679	0.71112	0.699647	0.709402	0.683043	0.716701	0.699667	0.668555	0.653766	0.714519	0.692797	0.699692	0.696233	0.713968	0.685147	0.698697	0.721167	0.703037	0.698698	0.696772	0.707733	0.669155	0.692114	0.671076	0.682847	0.693425	0.666534	0.684519	0.687514	0.684254	0.669676	0.71424	0.682929	0.692136	0.673811	0.697746	0	0.698322	0.693301	0.647568	0.68535	0.717198	0.702834	0.720038	0.670963	0.706066	0.688983	0.68572	0.682078	0.732908	0.703117	0.685644	0.721117	0.691962	0.679125	0.688322	0.695785	0.712706	0.69442	0.702162	0.669922	0.652744	0.698941	0.717095	0.700777	0.715318	0.707645	0.700053	0.708805	0.663365	0.712502	0.684231	0.684314	0.699867
oral_64	0.676507	0.663266	0.698168	0.66532	0.690584	0.694294	0.692002	0.699146	0.696318	0.682691	0.686794	0.705155	0.679756	0.705561	0.678529	0.70049	0.678563	0.715446	0.717688	0.719785	0.660548	0.690788	0.668413	0.670263	0.70651	0.675504	0.649683	0.705806	0.680894	0.721972	0.713957	0.686456	0.688426	0.64703	0.66642	0.673542	0.706659	0.707907	0.686309	0.72287	0.699796	0.703605	0.724216	0.694107	0.71455	0.697094	0.681234	0.675132	0.718209	0.655676	0.706956	0.685497	0.672444	0.700748	0.73901	0.711601	0.6911	0.719459	0.701715	0.703273	0.682861	0.703521	0.698322	0	0.700827	0.69804	0.676404	0.708219	0.697931	0.701369	0.716509	0.728079	0.68837	0.666842	0.666601	0.734443	0.71491	0.69749	0.708325	0.721212	0.729031	0.734819	0.711165	0.666037	0.731679	0.71155	0.706641	0.682939	0.721696	0.703269	0.70751	0.69768	0.732086	0.678003	0.657522	0.658457	0.708939	0.725448	0.71451	0.679478
oral_65	0.710846	0.687988	0.696269	0.736868	0.720081	0.70886	0.684612	0.720678	0.718633	0.682802	0.726332	0.68502	0.707035	0.709626	0.722072	0.696271	0.698264	0.7497	0.709995	0.722334	0.7319	0.703049	0.703958	0.699823	0.730708	0.670326	0.708754	0.701879	0.717356	0.719019	0.705653	0.720968	0.665834	0.708151	0.729535	0.682393	0.702077	0.683324	0.719733	0.710146	0.695095	0.703822	0.696485	0.697513	0.714534	0.71038	0.702545	0.694298	0.722654	0.688001	0.695928	0.656744	0.692749	0.685427	0.698217	0.722949	0.719537	0.72581	0.705355	0.708628	0.701972	0.702238	0.693301	0.700827	0	0.712041	0.723872	0.701851	0.719756	0.720832	0.674596	0.705051	0.705892	0.69749	0.684206	0.722012	0.692699	0.69085	0.688908	0.685662	0.726767	0.727751	0.703346	0.687763	0.743519	0.707479	0.704796	0.694952	0.7243	0.721782	0.723661	0.707306	0.717442	0.706856	0.695952	0.678638	0.728416	0.685847	0.72815	0.705921
oral_66	0.694038	0.67776	0.680265	0.71708	0.71228	0.729327	0.703906	0.689485	0.697596	0.70035	0.688959	0.733289	0.694072	0.679208	0.720149	0.694891	0.682556	0.715841	0.723978	0.744769	0.720098	0.68151	0.726063	0.719901	0.727927	0.704324	0.686082	0.742753	0.688235	0.723537	0.707704	0.709621	0.713543	0.70198	0.680362	0.716957	0.706314	0.686339	0.688513	0.723626	0.694658	0.706447	0.704325	0.709992	0.71486	0.728514	0.703737	0.717008	0.693552	0.710938	0.698201	0.719521	0.714789	0.723368	0.709527	0.716949	0.730162	0.708179	0.709821	0.704801	0.718373	0.727137	0.647568	0.69804	0.712041	0	0.704557	0.700577	0.697294	0.753028	0.689908	0.707723	0.730833	0.714174	0.698809	0.7327	0.73753	0.715611	0.717528	0.694533	0.727971	0.702595	0.713507	0.702152	0.698398	0.707303	0.676558	0.70233	0.723338	0.725323	0.721437	0.716214	0.715132	0.704909	0.709426	0.706591	0.732655	0.706535	0.717809	0.709006
oral_67	0.71156	0.70143	0.714732	0.702439	0.726421	0.722371	0.674186	0.71731	0.710035	0.728846	0.711246	0.721007	0.71238	0.708462	0.696867	0.678333	0.695293	0.731762	0.691348	0.712953	0.710955	0.720414	0.705187	0.698223	0.678088	0.689105	0.705205	0.68078	0.694641	0.656704	0.714851	0.714914	0.659003	0.706897	0.705183	0.701899	0.649341	0.701095	0.706748	0.713205	0.711265	0.697716	0.727516	0.704317	0.702587	0.736354	0.711901	0.711497	0.73174	0.705319	0.688453	0.709544	0.72138	0.723725	0.720221	0.725423	0.704664	0.731008	0.710998	0.673016	0.683068	0.737999	0.68535	0.676404	0.723872	0.704557	0	0.704628	0.719989	0.734215	0.693799	0.702879	0.706772	0.701443	0.717388	0.728614	0.730821	0.693813	0.718418	0.710707	0.710207	0.72336	0.70841	0.727002	0.73025	0.706765	0.68975	0.701173	0.67786	0.70373	0.716871	0.668831	0.757501	0.718554	0.723935	0.691116	0.706713	0.710555	0.714893	0.712752
oral_68	0.731389	0.70528	0.704383	0.706354	0.716486	0.697234	0.702412	0.727427	0.699972	0.700763	0.738611	0.726091	0.721315	0.693309	0.725617	0.675822	0.729683	0.73252	0.696515	0.737402	0.72622	0.693404	0.699531	0.695467	0.736332	0.663604	0.719645	0.73631	0.713443	0.716447	0.68969	0.728873	0.702383	0.714911	0.679927	0.696886	0.716807	0.722011	0.728764	0.721081	0.710765	0.701131	0.710608	0.696898	0.687525	0.722957	0.698898	0.72685	0.693904	0.713304	0.71603	0.723044	0.69568	0.71165	0.702768	0.746285	0.753015	0.72969	0.714187	0.722244	0.692811	0.732211	0.717198	0.708219	0.701851	0.700577	0.704628	0	0.711641	0.710849	0.704417	0.729124	0.705107	0.673475	0.692937	0.7358	0.737545	0.703464	0.708927	0.698216	0.711857	0.732368	0.715701	0.703193	0.749011	0.712367	0.734064	0.700529	0.721582	0.701832	0.712427	0.703158	0.726359	0.680648	0.712354	0.682048	0.739761	0.712055	0.689363	0.704211
oral_69	0.746144	0.710431	0.707706	0.711949	0.73323	0.723228	0.699682	0.6718	0.701839	0.686626	0.687166	0.734329	0.68231	0.703343	0.679441	0.715942	0.694643	0.711519	0.723459	0.713167	0.708288	0.701075	0.698355	0.699242	0.73032	0.719955	0.700872	0.708628	0.688375	0.712876	0.719568	0.734041	0.697249	0.712455	0.691374	0.694656	0.681402	0.721455	0.691472	0.712391	0.711351	0.682662	0.730257	0.697122	0.726949	0.715879	0.693592	0.706377	0.702957	0.708982	0.666965	0.649749	0.715135	0.708486	0.701824	0.704365	0.753159	0.730346	0.680948	0.68826	0.668306	0.722479	0.702834	0.697931	0.719756	0.697294	0.719989	0.711641	0	0.710991	0.678535	0.697925	0.725131	0.714612	0.713064	0.733936	0.726185	0.692673	0.694406	0.703066	0.705997	0.696904	0.720215	0.718866	0.70323	0.71292	0.716172	0.693632	0.716422	0.676854	0.717287	0.722097	0.706946	0.701478	0.717222	0.68389	0.711652	0.689299	0.706594	0.718334
oral_70	0.723772	0.717666	0.732208	0.732237	0.697002	0.690163	0.707785	0.712078	0.727301	0.70678	0.689218	0.724156	0.690152	0.709018	0.734606	0.727583	0.722928	0.680717	0.745503	0.737855	0.69934	0.726577	0.692044	0.688328	0.722982	0.686266	0.717288	0.720647	0.718294	0.73637	0.704805	0.730896	0.72254	0.722982	0.71904	0.68709	0.709372	0.71691	0.73039	0.718709	0.723253	0.72273	0.718109	0.726005	0.723996	0.706679	0.712172	0.693938	0.735357	0.692319	0.733775	0.718116	0.723413	0.697723	0.722738	0.730779	0.690004	0.721081	0.685547	0.734645	0.712037	0.72004	0.720038	0.701369	0.720832	0.753028	0.734215	0.710849	0.710991	0	0.728936	0.732868	0.714551	0.707358	0.717957	0.681534	0.703443	0.726268	0.688652	0.760605	0.72802	0.710452	0.732789	0.706076	0.721044	0.693293	0.741797	0.712692	0.689233	0.722794	0.728594	0.727458	0.731833	0.697673	0.723338	0.686313	0.699367	0.728059	0.726554	0.691575
oral_71	0.714763	0.671182	0.679262	0.720081	0.686718	0.675565	0.676102	0.705995	0.685977	0.697972	0.689319	0.719886	0.683551	0.700087	0.6723	0.707763	0.70968	0.725215	0.66463	0.703117	0.711538	0.72774	0.678053	0.686082	0.69065	0.687681	0.700459	0.70195	0.731023	0.683079	0.709708	0.701512	0.692582	0.715909	0.682146	0.689307	0.718435	0.701901	0.701125	0.699543	0.695391	0.691293	0.6735	0.680397	0.675125	0.704905	0.705199	0.715829	0.689661	0.691333	0.675482	0.691646	0.699615	0.696	0.716852	0.684844	0.704888	0.6906	0.679884	0.711981	0.659007	0.701694	0.670963	0.716509	0.674596	0.689908	0.693799	0.704417	0.678535	0.728936	0	0.693661	0.680714	0.686074	0.667655	0.728129	0.668041	0.669998	0.708893	0.719545	0.706683	0.702337	0.699301	0.699955	0.72557	0.674776	0.697287	0.685023	0.702189	0.713962	0.714356	0.685842	0.696581	0.704585	0.696692	0.663557	0.738132	0.672909	0.69799	0.702186
oral_72	0.723049	0.721831	0.684194	0.737359	0.752157	0.727419	0.674764	0.697347	0.702743	0.721425	0.675517	0.710769	0.717079	0.700564	0.702652	0.673753	0.693707	0.724335	0.726335	0.683837	0.720671	0.725842	0.696551	0.710165	0.709941	0.687023	0.685873	0.712729	0.678755	0.70088	0.691811	0.713705	0.711648	0.733983	0.70746	0.70025	0.712611	0.718654	0.709936	0.704227	0.703089	0.698954	0.733375	0.703071	0.714374	0.714505	0.718891	0.687204	0.676295	0.710177	0.672119	0.707027	0.664278	0.708259	0.734268	0.714304	0.677557	0.70007	0.669121	0.700117	0.691869	0.730529	0.706066	0.728079	0.705051	0.707723	0.702879	0.729124	0.697925	0.732868	0.693661	0	0.718688	0.694141	0.680179	0.729477	0.711687	0.68939	0.731336	0.70201	0.726782	0.702144	0.687565	0.688562	0.713582	0.716198	0.703072	0.69835	0.701931	0.702693	0.698797	0.714303	0.693253	0.687358	0.719499	0.691967	0.674357	0.688218	0.690817	0.71529
oral_73	0.719994	0.687005	0.724241	0.714301	0.737937	0.705962	0.732161	0.705151	0.706876	0.682053	0.695706	0.714597	0.720191	0.702969	0.669433	0.70519	0.707167	0.71689	0.701776	0.722653	0.711704	0.710329	0.701549	0.685322	0.714535	0.719884	0.686724	0.724666	0.717099	0.708233	0.716084	0.701045	0.710721	0.73225	0.678276	0.699787	0.715824	0.718857	0.694659	0.674887	0.705464	0.675063	0.673225	0.691078	0.698775	0.709924	0.690266	0.700065	0.718455	0.707469	0.702633	0.718532	0.678876	0.694928	0.715471	0.704983	0.700358	0.743389	0.694489	0.725637	0.718361	0.717404	0.688983	0.68837	0.705892	0.730833	0.706772	0.705107	0.725131	0.714551	0.680714	0.718688	0	0.679602	0.686963	0.73145	0.720494	0.70347	0.706159	0.704732	0.721102	0.701817	0.683399	0.710311	0.730421	0.694906	0.701616	0.688857	0.739132	0.724477	0.703689	0.659499	0.675248	0.70816	0.71205	0.702227	0.717952	0.703049	0.722683	0.70404
oral_74	0.689028	0.686324	0.715305	0.714294	0.715172	0.696963	0.719158	0.691831	0.709193	0.713039	0.705942	0.690602	0.694851	0.710939	0.683932	0.697824	0.691563	0.708925	0.686059	0.717547	0.672282	0.699939	0.688131	0.682593	0.71186	0.684414	0.715462	0.692735	0.683863	0.69979	0.666786	0.701571	0.694175	0.686405	0.68543	0.708805	0.684785	0.696957	0.696961	0.704962	0.702448	0.671338	0.702256	0.663496	0.698767	0.690365	0.664594	0.642215	0.70126	0.675398	0.687501	0.685931	0.664768	0.706934	0.725128	0.705103	0.696981	0.704307	0.702342	0.693778	0.695145	0.697135	0.68572	0.666842	0.69749	0.714174	0.701443	0.673475	0.714612	0.707358	0.686074	0.694141	0.679602	0	0.697756	0.681555	0.705624	0.674762	0.713744	0.7083	0.693842	0.721041	0.702816	0.669373	0.712368	0.689843	0.673081	0.646761	0.698804	0.686579	0.702245	0.679237	0.693785	0.656262	0.684008	0.697098	0.70861	0.706873	0.701137	0.695013
oral_75	0.68315	0.673676	0.706302	0.703238	0.710511	0.673923	0.69637	0.700217	0.684117	0.688308	0.700706	0.689379	0.686194	0.696634	0.661044	0.656133	0.665555	0.717672	0.703504	0.717361	0.688139	0.717571	0.651212	0.683353	0.710019	0.695357	0.699388	0.70726	0.677071	0.68307	0.700175	0.728994	0.686888	0.695018	0.692755	0.71878	0.692912	0.716093	0.70922	0.678039	0.689764	0.691836	0.731105	0.697739	0.689984	0.710297	0.701589	0.707961	0.679892	0.699322	0.704207	0.701766	0.683662	0.702349	0.729617	0.721502	0.686126	0.702016	0.695338	0.692147	0.69985	0.686831	0.682078	0.666601	0.684206	0.698809	0.717388	0.692937	0.713064	0.717957	0.667655	0.680179	0.686963	0.697756	0	0.73114	0.708762	0.702717	0.718189	0.697767	0.727698	0.726101	0.706061	0.693751	0.721028	0.672242	0.708542	0.662778	0.678966	0.704024	0.690269	0.714137	0.725423	0.671506	0.713268	0.666233	0.686975	0.7079	0.672565	0.714392
oral_76	0.735781	0.726898	0.734157	0.759666	0.715462	0.725738	0.729153	0.712149	0.722044	0.719784	0.699867	0.727515	0.719041	0.743048	0.697619	0.743662	0.700631	0.719693	0.762399	0.727424	0.727581	0.718911	0.736929	0.731013	0.739042	0.731581	0.739446	0.738561	0.75196	0.715863	0.708715	0.740254	0.726964	0.751732	0.728484	0.752025	0.734566	0.696988	0.717407	0.73054	0.744851	0.729655	0.719644	0.725705	0.739191	0.727574	0.735723	0.688591	0.696956	0.731099	0.735084	0.730079	0.727307	0.702776	0.739838	0.728071	0.726715	0.746992	0.7351	0.722942	0.745539	0.714096	0.732908	0.734443	0.722012	0.7327	0.728614	0.7358	0.733936	0.681534	0.728129	0.729477	0.73145	0.681555	0.73114	0	0.720086	0.723523	0.714431	0.747248	0.73697	0.711036	0.75154	0.721024	0.737906	0.724163	0.731614	0.722726	0.693429	0.721989	0.723677	0.72036	0.710962	0.719351	0.729649	0.709976	0.758256	0.733602	0.748382	0.715214
oral_77	0.728887	0.69729	0.710686	0.7189	0.702374	0.704663	0.685469	0.699488	0.704972	0.679969	0.731055	0.703733	0.685647	0.708197	0.723729	0.69248	0.733996	0.73152	0.663127	0.679163	0.730443	0.728028	0.690424	0.722907	0.713437	0.706847	0.697888	0.731188	0.673408	0.71981	0.702464	0.688224	0.70087	0.676658	0.68711	0.683309	0.707252	0.705069	0.719502	0.730006	0.718145	0.706038	0.712789	0.674632	0.712827	0.700163	0.684248	0.680292	0.710096	0.726967	0.696483	0.675234	0.686193	0.732844	0.682918	0.705591	0.715392	0.70665	0.709342	0.710006	0.711058	0.694121	0.703117	0.71491	0.692699	0.73753	0.730821	0.737545	0.726185	0.703443	0.668041	0.711687	0.720494	0.705624	0.708762	0.720086	0	0.701232	0.714477	0.696152	0.700621	0.725867	0.709094	0.677599	0.715217	0.682542	0.72058	0.684376	0.686236	0.730216	0.722929	0.685432	0.696434	0.698135	0.709575	0.69478	0.725558	0.705088	0.717966	0.706266
