SampleID	vaginal_1	vaginal_2	vaginal_3	vaginal_4	vaginal_5	vaginal_6	vaginal_7	vaginal_8	vaginal_9	vaginal_10	vaginal_11	vaginal_12	vaginal_13	vaginal_14	vaginal_15	vaginal_16	vaginal_17	vaginal_18	vaginal_19	vaginal_20	vaginal_21	vaginal_22	vaginal_23	vaginal_24	vaginal_25	vaginal_26	vaginal_27	vaginal_28	vaginal_29	vaginal_30	vaginal_31	vaginal_32	vaginal_33	vaginal_34	vaginal_35	vaginal_36	vaginal_37	vaginal_38	vaginal_39	vaginal_40	vaginal_41	vaginal_42	vaginal_43	vaginal_44	vaginal_45	vaginal_46	vaginal_47	vaginal_48	vaginal_49	vaginal_50	vaginal_51	vaginal_52	vaginal_53	vaginal_54	vaginal_55	vaginal_56	vaginal_57	vaginal_58	vaginal_59	vaginal_60	vaginal_61	vaginal_62	vaginal_63	vaginal_64	vaginal_65	vaginal_66	vaginal_67	vaginal_68	vaginal_69	vaginal_70	vaginal_71	vaginal_72	vaginal_73	vaginal_74	vaginal_75	vaginal_76	vaginal_77	vaginal_78	vaginal_79	vaginal_80	vaginal_81	vaginal_82	vaginal_83	vaginal_84	vaginal_85	vaginal_86	vaginal_87	vaginal_88	vaginal_89	vaginal_90	vaginal_91	vaginal_92	vaginal_93	vaginal_94	vaginal_95	vaginal_96	vaginal_97	vaginal_98	vaginal_99	vaginal_100
vaginal_51	0.758417	0.784469	0.773926	0.792526	0.809624	0.804814	0.782475	0.797533	0.744115	0.779751	0.774231	0.788524	0.73543	0.747795	0.732655	0.747759	0.763213	0.781588	0.714979	0.767739	0.74495	0.815126	0.770428	0.819336	0.770457	0.690798	0.755067	0.778779	0.768878	0.819283	0.832555	0.744785	0.738941	0.728404	0.797423	0.790631	0.753562	0.804506	0.773315	0.803129	0.75213	0.794225	0.771843	0.79619	0.733353	0.724236	0.73552	0.772285	0.775033	0.768455	0	0.714089	0.768693	0.737122	0.801934	0.753809	0.803232	0.795745	0.824268	0.731352	0.760468	0.781789	0.79295	0.773365	0.783401	0.736311	0.724137	0.821458	0.778454	0.771787	0.692803	0.789065	0.751117	0.758151	0.775446	0.763165	0.74715	0.759595	0.689164	0.77934	0.767445	0.711831	0.721433	0.768698	0.760195	0.769647	0.683818	0.810435	0.81362	0.742089	0.763663	0.796961	0.776948	0.772039	0.770261	0.759936	0.811729	0.748308	0.777405	0.77593
vaginal_52	0.778912	0.774654	0.743502	0.809658	0.805532	0.754595	0.818939	0.7523	0.763376	0.745368	0.771746	0.778004	0.751401	0.777889	0.745594	0.759233	0.791666	0.784443	0.708509	0.742138	0.775842	0.782494	0.724806	0.765896	0.79801	0.694819	0.743695	0.750017	0.785043	0.743341	0.82172	0.752744	0.804265	0.757714	0.730913	0.759181	0.780397	0.737294	0.7364	0.769371	0.692128	0.787098	0.723447	0.749373	0.790035	0.740078	0.732162	0.792805	0.728459	0.732469	0.714089	0	0.784057	0.754662	0.758116	0.753053	0.741937	0.781777	0.832555	0.711179	0.777607	0.792639	0.758928	0.703852	0.787348	0.726445	0.733493	0.767399	0.761316	0.749302	0.747604	0.776532	0.783273	0.783146	0.747558	0.711371	0.73187	0.72943	0.710031	0.734167	0.810476	0.733291	0.738675	0.725029	0.754545	0.736306	0.754979	0.768829	0.740955	0.741835	0.808566	0.806073	0.766931	0.773745	0.760728	0.781565	0.759035	0.739886	0.769109	0.809687
vaginal_53	0.700495	0.781674	0.666037	0.818154	0.7967	0.777474	0.783087	0.788098	0.762396	0.810935	0.749951	0.759559	0.773507	0.767392	0.7425	0.737503	0.772656	0.771651	0.704973	0.757678	0.765425	0.832555	0.737191	0.766891	0.796004	0.783954	0.769142	0.742586	0.791614	0.762573	0.719342	0.726391	0.806913	0.755706	0.774104	0.815226	0.81769	0.798269	0.800424	0.795396	0.735379	0.793724	0.755913	0.787678	0.702475	0.738427	0.778169	0.784479	0.737778	0.703971	0.768693	0.784057	0	0.75712	0.763562	0.793062	0.779809	0.74524	0.807169	0.79807	0.754528	0.821409	0.784178	0.768247	0.727217	0.734102	0.729196	0.778054	0.771807	0.754496	0.742429	0.727056	0.78906	0.767398	0.790001	0.704165	0.729379	0.739339	0.787209	0.808266	0.768668	0.763564	0.771236	0.768928	0.721667	0.780834	0.817241	0.795741	0.725715	0.796076	0.800295	0.789566	0.791255	0.769839	0.746526	0.729613	0.793316	0.713531	0.740522	0.792687
vaginal_54	0.764604	0.751833	0.780007	0.829388	0.744541	0.792304	0.759714	0.749631	0.791156	0.73028	0.776988	0.751452	0.705094	0.79802	0.792728	0.709528	0.784986	0.804811	0.757335	0.779347	0.681182	0.787776	0.787814	0.794776	0.781433	0.803925	0.654787	0.778991	0.718377	0.79699	0.765205	0.770381	0.771912	0.681	0.796942	0.771323	0.808946	0.74652	0.753409	0.804866	0.7546	0.778855	0.710529	0.80652	0.742494	0.742413	0.780636	0.769331	0.738274	0.779002	0.737122	0.754662	0.75712	0	0.77288	0.811702	0.784261	0.805765	0.793852	0.777344	0.75429	0.80068	0.780919	0.763425	0.782353	0.699322	0.770361	0.761913	0.73885	0.749997	0.726904	0.801319	0.754361	0.781262	0.764346	0.734912	0.750606	0.740953	0.707736	0.763235	0.794224	0.732571	0.749211	0.703578	0.722457	0.744062	0.820046	0.802905	0.797404	0.784182	0.788582	0.75831	0.792182	0.756558	0.753764	0.777133	0.775459	0.719816	0.739269	0.785791
vaginal_55	0.800139	0.801163	0.814387	0.786117	0.82284	0.751958	0.793652	0.763803	0.793411	0.773504	0.787342	0.813314	0.770756	0.752687	0.777536	0.741792	0.810698	0.812652	0.818738	0.767273	0.721254	0.791455	0.743175	0.796147	0.781683	0.761543	0.793943	0.824891	0.781385	0.792771	0.677534	0.783517	0.803536	0.768794	0.72697	0.802193	0.798949	0.776995	0.830871	0.802819	0.759922	0.798731	0.767508	0.793247	0.754044	0.792915	0.798359	0.771022	0.76187	0.804357	0.801934	0.758116	0.763562	0.77288	0	0.827996	0.819258	0.793238	0.722944	0.760932	0.784327	0.800951	0.807835	0.73864	0.788345	0.773524	0.787195	0.734331	0.786566	0.812545	0.804874	0.791883	0.808879	0.735668	0.820423	0.764501	0.777021	0.786734	0.795206	0.724365	0.793903	0.791227	0.77774	0.756062	0.74867	0.762801	0.748892	0.832555	0.778614	0.769907	0.784781	0.82425	0.804491	0.789467	0.768697	0.763334	0.788217	0.793601	0.7854	0.790471
vaginal_56	0.82637	0.811669	0.751254	0.787347	0.832555	0.806397	0.767193	0.788739	0.719628	0.832555	0.821703	0.811413	0.719094	0.763752	0.771464	0.78841	0.780192	0.793755	0.793435	0.75612	0.784962	0.739922	0.812804	0.829231	0.805199	0.787347	0.790861	0.760289	0.785868	0.784728	0.783086	0.74984	0.816355	0.773727	0.800397	0.821212	0.832555	0.754503	0.749427	0.832555	0.74147	0.81624	0.784204	0.735876	0.761244	0.811504	0.789771	0.800233	0.789523	0.783026	0.753809	0.753053	0.793062	0.811702	0.827996	0	0.760217	0.812404	0.832555	0.804334	0.791724	0.823098	0.832555	0.778084	0.735499	0.800633	0.747752	0.790235	0.806673	0.7772	0.74641	0.819841	0.802316	0.799845	0.729484	0.784806	0.740504	0.681783	0.782647	0.740431	0.802456	0.779862	0.789823	0.781541	0.818765	0.727311	0.812268	0.793524	0.822717	0.784159	0.832555	0.813494	0.832555	0.781906	0.772243	0.76817	0.79619	0.814165	0.794681	0.792969
vaginal_57	0.799408	0.766903	0.808194	0.804415	0.775054	0.763683	0.786053	0.733744	0.731067	0.807426	0.757278	0.772431	0.739945	0.7635	0.832555	0.781385	0.795203	0.771124	0.744839	0.785074	0.739043	0.803608	0.807989	0.699447	0.79057	0.757737	0.765149	0.773141	0.782412	0.802194	0.826967	0.793296	0.820295	0.74729	0.807397	0.780045	0.80166	0.786324	0.778302	0.817008	0.728405	0.804617	0.81009	0.801052	0.773012	0.761949	0.814396	0.764894	0.761588	0.806372	0.803232	0.741937	0.779809	0.784261	0.819258	0.760217	0	0.77349	0.832555	0.714446	0.799901	0.805455	0.797555	0.784084	0.684515	0.808544	0.732727	0.797146	0.75298	0.81493	0.766966	0.800514	0.820107	0.782771	0.826468	0.819467	0.772739	0.740346	0.792167	0.746797	0.775776	0.787406	0.770718	0.769713	0.778148	0.751578	0.832555	0.784545	0.735843	0.80064	0.826913	0.832555	0.769455	0.813321	0.78494	0.788465	0.746843	0.809345	0.768106	0.800826
vaginal_58	0.816768	0.782032	0.792069	0.764261	0.832555	0.784982	0.816526	0.769111	0.808338	0.792938	0.754022	0.738785	0.752523	0.770357	0.792353	0.740275	0.663469	0.824023	0.755705	0.790731	0.784643	0.832555	0.742071	0.801594	0.718705	0.779517	0.721292	0.742507	0.754369	0.784572	0.779098	0.72891	0.77423	0.770782	0.816299	0.799782	0.816163	0.798924	0.774585	0.743986	0.729899	0.77574	0.744582	0.821852	0.760772	0.713461	0.78087	0.781532	0.7391	0.815725	0.795745	0.781777	0.74524	0.805765	0.793238	0.812404	0.77349	0	0.832555	0.776694	0.742646	0.794211	0.787288	0.752805	0.784338	0.733301	0.771935	0.793721	0.752946	0.757353	0.811558	0.792844	0.818203	0.759584	0.817092	0.740901	0.760554	0.787001	0.781267	0.771296	0.819439	0.789558	0.70196	0.762538	0.772295	0.76548	0.817465	0.73437	0.770425	0.776454	0.750399	0.827273	0.760289	0.775846	0.768729	0.784781	0.772595	0.78183	0.76215	0.788374
vaginal_59	0.800734	0.821991	0.801873	0.768888	0.832555	0.815149	0.808493	0.76588	0.784624	0.783857	0.832555	0.80687	0.77392	0.832555	0.794145	0.80167	0.832555	0.832555	0.813916	0.810749	0.762581	0.832555	0.800932	0.830606	0.82325	0.805639	0.791875	0.778836	0.790546	0.825238	0.832555	0.793483	0.814023	0.817913	0.762496	0.783436	0.82363	0.722634	0.79662	0.813542	0.81917	0.81692	0.799289	0.822442	0.811415	0.811926	0.826169	0.819111	0.818447	0.795709	0.824268	0.832555	0.807169	0.793852	0.722944	0.832555	0.832555	0.832555	0	0.81921	0.798098	0.832555	0.811405	0.817842	0.832555	0.78153	0.830362	0.750353	0.778319	0.780828	0.784668	0.785053	0.832555	0.785259	0.792159	0.814013	0.815105	0.832555	0.802457	0.79319	0.832555	0.811368	0.832555	0.713751	0.684402	0.798184	0.832555	0.832555	0.736074	0.789643	0.832555	0.784807	0.815333	0.821381	0.828097	0.800509	0.793288	0.817329	0.819683	0.832555
vaginal_60	0.771982	0.712715	0.775828	0.8121	0.750881	0.755256	0.736818	0.746865	0.746085	0.779824	0.696821	0.746427	0.7919	0.77878	0.811039	0.759878	0.78582	0.757663	0.776861	0.709097	0.772374	0.786679	0.805968	0.716308	0.763238	0.756799	0.787662	0.777072	0.773494	0.786752	0.832555	0.745884	0.745069	0.760361	0.795352	0.753819	0.690188	0.775822	0.728392	0.795826	0.69638	0.761426	0.766263	0.807443	0.737477	0.772514	0.754282	0.745335	0.746205	0.802181	0.731352	0.711179	0.79807	0.777344	0.760932	0.804334	0.714446	0.776694	0.81921	0	0.809976	0.625419	0.819639	0.796017	0.784386	0.734769	0.683995	0.73721	0.772179	0.758179	0.760499	0.776648	0.76505	0.760734	0.780816	0.773921	0.723222	0.742403	0.774352	0.784122	0.745265	0.723979	0.754932	0.739003	0.779441	0.784057	0.812161	0.804326	0.7602	0.763913	0.755993	0.823932	0.821397	0.79381	0.772643	0.78122	0.747031	0.776002	0.742408	0.802273
vaginal_61	0.79249	0.784058	0.789973	0.734585	0.811009	0.716722	0.793111	0.753956	0.78509	0.729885	0.755615	0.750214	0.758058	0.701447	0.785059	0.737393	0.790634	0.762985	0.744716	0.743369	0.798153	0.785631	0.759357	0.795386	0.77063	0.762291	0.669696	0.748109	0.741212	0.774836	0.814227	0.770876	0.708779	0.7365	0.752857	0.743224	0.79311	0.753668	0.756537	0.76858	0.772331	0.775878	0.740803	0.81192	0.761288	0.731004	0.789539	0.751203	0.744241	0.750399	0.760468	0.777607	0.754528	0.75429	0.784327	0.791724	0.799901	0.742646	0.798098	0.809976	0	0.803804	0.749715	0.763351	0.699362	0.717035	0.736828	0.760524	0.775162	0.754975	0.760169	0.747473	0.786557	0.724455	0.757461	0.780309	0.767971	0.782709	0.721344	0.712558	0.771127	0.745345	0.784128	0.776747	0.776889	0.729704	0.787736	0.812176	0.752277	0.784201	0.745537	0.811807	0.766152	0.716715	0.741624	0.771046	0.782669	0.758461	0.730565	0.744609
vaginal_62	0.798122	0.823094	0.786092	0.81689	0.814263	0.796365	0.822436	0.766751	0.742461	0.817074	0.792199	0.817987	0.812161	0.822915	0.807548	0.799284	0.817614	0.724966	0.804462	0.824217	0.825227	0.832555	0.764144	0.77209	0.826932	0.823823	0.806078	0.742184	0.776084	0.823401	0.832555	0.749421	0.832555	0.813314	0.823401	0.806642	0.700927	0.830055	0.826098	0.815189	0.768467	0.784537	0.814736	0.827532	0.772509	0.773362	0.795381	0.719327	0.784436	0.817351	0.781789	0.792639	0.821409	0.80068	0.800951	0.823098	0.805455	0.794211	0.832555	0.625419	0.803804	0	0.794831	0.816861	0.830797	0.787188	0.745329	0.786064	0.808782	0.792884	0.800349	0.81602	0.783926	0.763715	0.820628	0.759899	0.793741	0.805592	0.803351	0.749129	0.802032	0.766939	0.796508	0.777368	0.829705	0.809482	0.832555	0.717647	0.805634	0.809418	0.703829	0.827344	0.832555	0.778003	0.805794	0.832555	0.769804	0.832555	0.8037	0.786917
vaginal_63	0.755197	0.79137	0.775012	0.804397	0.816078	0.781481	0.809693	0.746966	0.717146	0.775742	0.790252	0.768623	0.773783	0.805446	0.814508	0.770441	0.79319	0.712382	0.763733	0.790887	0.800373	0.785259	0.723028	0.820695	0.71977	0.729351	0.752823	0.804278	0.750717	0.814414	0.793513	0.792938	0.789071	0.77784	0.764371	0.738154	0.824803	0.7754	0.782907	0.795094	0.759267	0.795089	0.790995	0.789314	0.797983	0.700345	0.75769	0.768137	0.757159	0.788832	0.79295	0.758928	0.784178	0.780919	0.807835	0.832555	0.797555	0.787288	0.811405	0.819639	0.749715	0.794831	0	0.716769	0.829715	0.765768	0.795892	0.772502	0.792049	0.808363	0.7704	0.804126	0.68515	0.755869	0.780444	0.790329	0.70492	0.763917	0.724009	0.800224	0.756297	0.719048	0.791106	0.760553	0.731145	0.767578	0.795417	0.801605	0.739684	0.7541	0.826093	0.767289	0.826854	0.709212	0.780873	0.801132	0.78898	0.742472	0.691448	0.718122
vaginal_64	0.7849	0.799383	0.767701	0.770245	0.805843	0.756625	0.782802	0.700618	0.745189	0.714687	0.788158	0.732595	0.690984	0.7274	0.792133	0.780142	0.812435	0.784987	0.731336	0.720104	0.795893	0.819599	0.717581	0.796758	0.768996	0.779051	0.72969	0.751968	0.764851	0.761124	0.781355	0.79685	0.752947	0.756667	0.694553	0.760604	0.781067	0.71039	0.803143	0.759335	0.73431	0.774182	0.747332	0.793112	0.776976	0.727545	0.784318	0.800913	0.75413	0.737538	0.773365	0.703852	0.768247	0.763425	0.73864	0.778084	0.784084	0.752805	0.817842	0.796017	0.763351	0.816861	0.716769	0	0.814484	0.773629	0.753819	0.77837	0.756128	0.806699	0.79056	0.811909	0.811073	0.736393	0.723923	0.758353	0.730853	0.757005	0.748492	0.758511	0.770906	0.752173	0.756775	0.758622	0.743259	0.759842	0.77089	0.799167	0.732904	0.727953	0.773799	0.797349	0.832555	0.697247	0.7913	0.783762	0.746583	0.756673	0.74489	0.806481
vaginal_65	0.789287	0.797482	0.806119	0.790518	0.811608	0.704543	0.767197	0.761097	0.743379	0.7595	0.787472	0.790995	0.7529	0.724553	0.808751	0.772991	0.79725	0.772922	0.788436	0.753744	0.781738	0.775091	0.802549	0.752703	0.805869	0.79674	0.720971	0.750424	0.805671	0.779077	0.751034	0.729561	0.791333	0.763938	0.806586	0.74833	0.832555	0.738709	0.780427	0.832555	0.737121	0.802503	0.809646	0.796314	0.745281	0.749432	0.797633	0.743467	0.757529	0.769833	0.783401	0.787348	0.727217	0.782353	0.788345	0.735499	0.684515	0.784338	0.832555	0.784386	0.699362	0.830797	0.829715	0.814484	0	0.804322	0.693107	0.777209	0.778404	0.741007	0.779503	0.766907	0.818574	0.792406	0.803534	0.759401	0.785371	0.75224	0.757293	0.742233	0.788006	0.792372	0.757431	0.804889	0.776474	0.779359	0.804007	0.79899	0.785595	0.811127	0.773703	0.819616	0.766142	0.792006	0.757168	0.801685	0.753495	0.741929	0.78285	0.818278
vaginal_66	0.814195	0.769252	0.777461	0.779448	0.76411	0.751796	0.795029	0.723305	0.777655	0.754206	0.691129	0.750093	0.750597	0.796474	0.739352	0.63188	0.772285	0.817846	0.756455	0.721417	0.779816	0.82636	0.697218	0.777265	0.73505	0.728917	0.716762	0.660977	0.689396	0.815157	0.790621	0.737837	0.753758	0.750042	0.783631	0.768126	0.787293	0.739326	0.728052	0.756286	0.709082	0.774262	0.686222	0.731102	0.75519	0.750952	0.727883	0.789891	0.731134	0.785771	0.736311	0.726445	0.734102	0.699322	0.773524	0.800633	0.808544	0.733301	0.78153	0.734769	0.717035	0.787188	0.765768	0.773629	0.804322	0	0.756794	0.754852	0.747465	0.748944	0.740582	0.788226	0.765927	0.748357	0.745867	0.716288	0.738926	0.755241	0.70279	0.77191	0.763787	0.725574	0.769213	0.660461	0.728716	0.749333	0.791208	0.710426	0.80189	0.770344	0.790517	0.787509	0.763663	0.7407	0.801748	0.756631	0.784266	0.762341	0.732045	0.747994
vaginal_67	0.77326	0.776415	0.742451	0.781121	0.773633	0.762064	0.731142	0.804924	0.716447	0.740574	0.776017	0.787546	0.732598	0.758085	0.786179	0.741136	0.797953	0.766485	0.779588	0.704079	0.736719	0.824954	0.768404	0.79089	0.80491	0.754114	0.792193	0.724359	0.752811	0.782741	0.789183	0.757979	0.780049	0.821425	0.744828	0.787159	0.725107	0.760948	0.728423	0.770182	0.751962	0.764962	0.780566	0.769348	0.793113	0.755337	0.711849	0.749927	0.739726	0.76833	0.724137	0.733493	0.729196	0.770361	0.787195	0.747752	0.732727	0.771935	0.830362	0.683995	0.736828	0.745329	0.795892	0.753819	0.693107	0.756794	0	0.796039	0.77261	0.757497	0.737351	0.71144	0.77664	0.745972	0.73286	0.745536	0.78347	0.762182	0.670243	0.766758	0.806897	0.715238	0.747156	0.791906	0.73321	0.766996	0.826092	0.815416	0.785868	0.781614	0.702359	0.791506	0.798024	0.722146	0.730342	0.757598	0.79294	0.751382	0.739553	0.780414
vaginal_68	0.780998	0.798814	0.802336	0.770176	0.816599	0.747441	0.782899	0.734935	0.784346	0.732453	0.77839	0.777742	0.772626	0.785973	0.749955	0.711921	0.780176	0.801159	0.814711	0.749788	0.783711	0.800743	0.746557	0.738341	0.759796	0.727704	0.760424	0.737498	0.754563	0.820393	0.832555	0.746633	0.762456	0.760475	0.764709	0.768764	0.818302	0.762756	0.760672	0.771852	0.69884	0.711949	0.738548	0.730235	0.710468	0.793251	0.774154	0.777736	0.729991	0.798052	0.821458	0.767399	0.778054	0.761913	0.734331	0.790235	0.797146	0.793721	0.750353	0.73721	0.760524	0.786064	0.772502	0.77837	0.777209	0.754852	0.796039	0	0.774398	0.770267	0.782744	0.766597	0.818237	0.680647	0.799429	0.763784	0.7538	0.725014	0.742017	0.740853	0.819587	0.755456	0.747763	0.754323	0.763881	0.740754	0.805395	0.763887	0.761307	0.733215	0.772271	0.816967	0.805934	0.756971	0.774303	0.788966	0.760323	0.735263	0.691561	0.742428
vaginal_69	0.790253	0.8168	0.728743	0.804501	0.739454	0.706351	0.689849	0.787128	0.725141	0.768289	0.76639	0.800842	0.673385	0.804605	0.741635	0.763018	0.786534	0.815883	0.73653	0.778591	0.719953	0.802624	0.741131	0.770745	0.756742	0.75938	0.707219	0.743378	0.742836	0.738727	0.77127	0.769814	0.816404	0.77735	0.713833	0.765078	0.819277	0.745116	0.745975	0.774449	0.74478	0.794725	0.780559	0.807586	0.6975	0.756829	0.754649	0.786205	0.712804	0.779299	0.778454	0.761316	0.771807	0.73885	0.786566	0.806673	0.75298	0.752946	0.778319	0.772179	0.775162	0.808782	0.792049	0.756128	0.778404	0.747465	0.77261	0.774398	0	0.800626	0.72964	0.748335	0.760968	0.767116	0.785932	0.765371	0.707448	0.764621	0.774511	0.701606	0.824441	0.738288	0.699342	0.76894	0.757167	0.679776	0.816203	0.793196	0.703822	0.772863	0.781623	0.821918	0.79084	0.774159	0.760706	0.709316	0.791348	0.749938	0.769053	0.802783
vaginal_70	0.689758	0.731085	0.76946	0.725353	0.825338	0.76722	0.791617	0.726488	0.785091	0.758893	0.7527	0.727989	0.803806	0.762842	0.75426	0.753043	0.754359	0.804591	0.760645	0.812269	0.799758	0.818349	0.764098	0.807733	0.779319	0.772648	0.741195	0.771825	0.730079	0.814703	0.75659	0.723239	0.792969	0.710491	0.793446	0.753466	0.810566	0.756375	0.729884	0.787892	0.737367	0.734618	0.751907	0.73246	0.783704	0.744535	0.737468	0.756056	0.765783	0.765441	0.771787	0.749302	0.754496	0.749997	0.812545	0.7772	0.81493	0.757353	0.780828	0.758179	0.754975	0.792884	0.808363	0.806699	0.741007	0.748944	0.757497	0.770267	0.800626	0	0.733766	0.785624	0.80318	0.740434	0.786503	0.725654	0.757228	0.766276	0.749797	0.762642	0.818998	0.771811	0.788241	0.749944	0.74753	0.742212	0.807889	0.779262	0.795654	0.796094	0.778695	0.70583	0.775751	0.752375	0.803152	0.789265	0.819784	0.768882	0.774426	0.798119
vaginal_71	0.741928	0.775991	0.735019	0.784433	0.781206	0.76731	0.817667	0.771178	0.754686	0.762827	0.735982	0.801448	0.790392	0.798834	0.80759	0.723747	0.731525	0.804189	0.755629	0.751434	0.699379	0.79073	0.725667	0.816534	0.779921	0.755384	0.71112	0.713079	0.741421	0.832555	0.772148	0.746696	0.764669	0.716006	0.73578	0.697353	0.808958	0.790165	0.725482	0.793637	0.734412	0.76895	0.673651	0.734667	0.729286	0.732336	0.68306	0.778704	0.769892	0.794418	0.692803	0.747604	0.742429	0.726904	0.804874	0.74641	0.766966	0.811558	0.784668	0.760499	0.760169	0.800349	0.7704	0.79056	0.779503	0.740582	0.737351	0.782744	0.72964	0.733766	0	0.750674	0.804234	0.729159	0.755198	0.771619	0.782154	0.687351	0.751268	0.796732	0.758671	0.72657	0.709673	0.747711	0.731951	0.709139	0.798313	0.832555	0.804943	0.715729	0.796332	0.758793	0.735873	0.776478	0.724009	0.821478	0.766769	0.7794	0.726067	0.771508
vaginal_72	0.740298	0.749578	0.750549	0.821408	0.809457	0.800021	0.808104	0.804761	0.770466	0.758083	0.7722	0.792667	0.773274	0.767818	0.802131	0.743787	0.764084	0.758766	0.782599	0.789851	0.753649	0.783355	0.717634	0.805514	0.806963	0.772036	0.748376	0.748531	0.756409	0.803009	0.789949	0.752463	0.809536	0.751813	0.74791	0.715591	0.770761	0.764254	0.775181	0.798425	0.794297	0.785853	0.794246	0.805741	0.758201	0.73787	0.785047	0.819013	0.733194	0.812525	0.789065	0.776532	0.727056	0.801319	0.791883	0.819841	0.800514	0.792844	0.785053	0.776648	0.747473	0.81602	0.804126	0.811909	0.766907	0.788226	0.71144	0.766597	0.748335	0.785624	0.750674	0	0.81377	0.737465	0.737135	0.758052	0.747721	0.777969	0.766732	0.737092	0.805633	0.748324	0.77518	0.813597	0.738219	0.800416	0.789644	0.807887	0.765248	0.772799	0.751977	0.821386	0.76082	0.764092	0.782493	0.784745	0.789724	0.759939	0.721705	0.796858
vaginal_73	0.814076	0.737554	0.75888	0.824759	0.797787	0.80294	0.774801	0.803459	0.789533	0.803249	0.749133	0.761966	0.784004	0.80054	0.74692	0.760259	0.794667	0.682976	0.769283	0.782489	0.825163	0.809527	0.814123	0.815884	0.734478	0.786031	0.803732	0.809435	0.762746	0.768868	0.832555	0.768248	0.803073	0.796526	0.787296	0.808221	0.737912	0.801103	0.779835	0.828527	0.79992	0.794752	0.797185	0.741954	0.74772	0.743293	0.75271	0.788429	0.786784	0.741041	0.751117	0.783273	0.78906	0.754361	0.808879	0.802316	0.820107	0.818203	0.832555	0.76505	0.786557	0.783926	0.68515	0.811073	0.818574	0.765927	0.77664	0.818237	0.760968	0.80318	0.804234	0.81377	0	0.808695	0.793411	0.770779	0.705016	0.809501	0.780088	0.814075	0.810408	0.758228	0.759936	0.784115	0.747944	0.822067	0.826898	0.81206	0.738025	0.779154	0.784177	0.773342	0.832555	0.775166	0.774261	0.779525	0.79901	0.779861	0.747123	0.699798
vaginal_74	0.711842	0.7661	0.776789	0.753304	0.815791	0.771964	0.785084	0.723947	0.75604	0.736526	0.723636	0.783512	0.743613	0.744584	0.752413	0.702348	0.80518	0.809106	0.774352	0.759063	0.790368	0.814808	0.694328	0.742251	0.740213	0.710636	0.766989	0.670463	0.755134	0.799665	0.744673	0.756563	0.778499	0.797117	0.655034	0.752474	0.754517	0.740658	0.752438	0.760503	0.777078	0.820066	0.703788	0.746485	0.717419	0.769749	0.783568	0.761974	0.712834	0.781602	0.758151	0.783146	0.767398	0.781262	0.735668	0.799845	0.782771	0.759584	0.785259	0.760734	0.724455	0.763715	0.755869	0.736393	0.792406	0.748357	0.745972	0.680647	0.767116	0.740434	0.729159	0.737465	0.808695	0	0.788472	0.757533	0.733081	0.732573	0.742882	0.730701	0.823267	0.766824	0.704067	0.775606	0.768047	0.6892	0.760893	0.784163	0.754733	0.769374	0.747867	0.793874	0.824526	0.705264	0.758734	0.800881	0.744089	0.742637	0.691621	0.738966
vaginal_75	0.776219	0.792511	0.779851	0.832555	0.769833	0.777278	0.786811	0.703017	0.804719	0.765323	0.725884	0.787989	0.783757	0.799281	0.820002	0.683106	0.788627	0.781602	0.787631	0.756338	0.81671	0.80425	0.71244	0.797084	0.750545	0.80306	0.777622	0.804936	0.78679	0.832555	0.809877	0.736856	0.796127	0.780718	0.760248	0.755578	0.812965	0.741909	0.718776	0.746552	0.760412	0.79533	0.708257	0.817592	0.74532	0.779395	0.769841	0.780086	0.735816	0.805092	0.775446	0.747558	0.790001	0.764346	0.820423	0.729484	0.826468	0.817092	0.792159	0.780816	0.757461	0.820628	0.780444	0.723923	0.803534	0.745867	0.73286	0.799429	0.785932	0.786503	0.755198	0.737135	0.793411	0.788472	0	0.763711	0.752352	0.759242	0.68425	0.783415	0.753842	0.733985	0.751432	0.734728	0.757004	0.731722	0.728964	0.806303	0.767534	0.71484	0.798462	0.793021	0.759784	0.777581	0.791788	0.797707	0.79935	0.777346	0.715259	0.786186
vaginal_76	0.771173	0.786203	0.749057	0.778327	0.780988	0.750107	0.81007	0.742574	0.774477	0.710949	0.778424	0.756858	0.764541	0.779412	0.784918	0.75508	0.787376	0.78613	0.677106	0.725456	0.786163	0.824998	0.761385	0.732323	0.774327	0.755863	0.698678	0.747947	0.724392	0.802273	0.771394	0.721975	0.810276	0.742225	0.751503	0.735203	0.795721	0.77772	0.765806	0.804752	0.71354	0.808675	0.731635	0.743154	0.733356	0.716735	0.742557	0.762066	0.765753	0.741817	0.763165	0.711371	0.704165	0.734912	0.764501	0.784806	0.819467	0.740901	0.814013	0.773921	0.780309	0.759899	0.790329	0.758353	0.759401	0.716288	0.745536	0.763784	0.765371	0.725654	0.771619	0.758052	0.770779	0.757533	0.763711	0	0.739898	0.747631	0.741509	0.699585	0.821854	0.736322	0.771604	0.776154	0.745051	0.74838	0.812131	0.753068	0.769053	0.773132	0.812735	0.755257	0.796763	0.723442	0.742161	0.757226	0.782687	0.811427	0.703521	0.779106
